"da[, 1]","DCoVaR1DL","DCoVaR2DL","DCoVaR3DL","DCoVaR4DL","DCoVaR5DL","DCoVaR6DL","VaR1D","DCoVaR2DR","DCoVaR3DR","DCoVaR4DR","DCoVaR5DR","DCoVaR6DR","DCoVaR1UL","DCoVaR2UL","DCoVaR3UL","DCoVaR4UL","DCoVaR5UL","DCoVaR6UL","DCoVaR1UR","DCoVaR2UR","DCoVaR3UR","DCoVaR4UR","DCoVaR5UR","DCoVaR6UR"
"2009-04-13",-0.036945575,-0.03816597,-0.003660335,-0.033008173,-0.007485956,-0.007806711,-0.063823553,-0.051148432,-0.00422357,-0.027162918,-0.006549701,-0.008217669,0.036940093,0.035957829,0.020195962,0.03104865,0.019167016,0.007806711,0.072480093,0.055783017,0.031768631,0.023012542,0.015451507,0.011698766
"2009-04-14",-0.037026273,-0.03632488,-0.003391609,-0.03141589,-0.006936369,-0.007233575,-0.06577341,-0.052711054,-0.004352603,-0.027222248,-0.006564007,-0.007821256,0.037020779,0.034223258,0.018713259,0.029550892,0.017759854,0.00723357500000001,0.075648792,0.060633259,0.036480842,0.025136726,0.01826721,0.012042274
"2009-04-15",-0.036374817,-0.034582631,-0.003902273,-0.02990909,-0.007980756,-0.008322712,-0.062989974,-0.050480398,-0.004168406,-0.026743289,-0.006448518,-0.007446125,0.036369421,0.03258181,0.021530856,0.028133545,0.0204339,0.008322712,0.071657708,0.058420964,0.028476869,0.025889377,0.012211259,0.00467733
"2009-04-16",-0.034848875,-0.035540519,-0.00360522200000001,-0.030737529,-0.007373242,-0.007689167,-0.060016829,-0.048097709,-0.003971656,-0.025621394,-0.006177999,-0.007652372,0.034843705,0.033484278,0.019891875,0.028912803,0.018878422,0.007689167,0.068218494,0.053019035,0.028397037,0.022220293,0.013036952,0.00889031
"2009-04-17",-0.033259574,-0.03397606,-0.003331731,-0.029384492,-0.006813909,-0.007105869,-0.05734819,-0.045959052,-0.003795057,-0.024452917,-0.005896248,-0.007315522,0.03325464,0.032010332,0.018382883,0.027640088,0.017446311,0.007105869,0.065349525,0.050783777,0.028394383,0.021160915,0.013536099,0.009636004
"2009-04-20",-0.033206057,-0.03241612,-0.003090235,-0.028035364,-0.006320014,-0.006590811,-0.057628529,-0.046183716,-0.00381361,-0.024413571,-0.005886761,-0.006979645,0.033201131,0.030540644,0.017050429,0.026371051,0.016181743,0.006590811,0.065869733,0.052877427,0.031111176,0.022750121,0.015888026,0.01006584
"2009-04-21",-0.033690818,-0.030886554,-0.004702438,-0.026712506,-0.009617221,-0.010029295,-0.058503135,-0.046884629,-0.003871487,-0.024769973,-0.005972698,-0.006650308,0.033685819,0.029099574,0.025945787,0.025126724,0.024623899,0.010029295,0.066845833,0.055811662,0.015805977,0.025236592,0.000367244999999995,-0.008100247
"2009-04-22",-0.033980497,-0.032076549,-0.004325292,-0.027741684,-0.008845897,-0.009224922,-0.057848899,-0.046360321,-0.003828192,-0.02498295,-0.00602405299999999,-0.006906531,0.033975456,0.03022072,0.023864875,0.026094805,0.022649006,0.009224922,0.065468248,0.05356735,0.018922676,0.024454229,0.004568755,-0.002784813
"2009-04-23",-0.037387791,-0.034092456,-0.004254768,-0.029485159,-0.008701664,-0.00907450899999999,-0.062743239,-0.050282664,-0.004152079,-0.027488042,-0.006628097,-0.007340584,0.037382244,0.032119994,0.023475755,0.027734779,0.022279711,0.00907450899999999,0.070241189,0.058586791,0.024678866,0.028167971,0.01010191,0.000505986999999999
"2009-04-24",-0.036537972,-0.03370691,-0.003926504,-0.029151715,-0.008030314,-0.008374393,-0.059389526,-0.047594986,-0.003930145,-0.026863242,-0.006477441,-0.00725757,0.036532551,0.031756755,0.021664555,0.027421131,0.020560787,0.008374393,0.065496807,0.05407385,0.024520358,0.027115325,0.012198664,0.003312171
"2009-04-27",-0.035286395,-0.032744439,-0.003622861,-0.028319314,-0.007409316,-0.007726787,-0.058029999,-0.046505456,-0.003840177,-0.025943065,-0.00625556200000001,-0.007050336,0.03528116,0.030849969,0.019989199,0.026638145,0.018970787,0.007726787,0.064473839,0.053113484,0.026170823,0.025990488,0.013479089,0.005131965
"2009-04-28",-0.036546035,-0.033296854,-0.00369446399999999,-0.028797075,-0.007555755,-0.0078795,-0.059662011,-0.047813357,-0.003948177,-0.026869171,-0.006478871,-0.00716927899999999,0.036540613,0.031370423,0.020384268,0.027087544,0.019345728,0.0078795,0.065942811,0.054916346,0.027134007,0.027571312,0.014542732,0.005119652
"2009-04-29",-0.034769539,-0.034051947,-0.003554174,-0.029450124,-0.00726884,-0.007580292,-0.057090181,-0.045752282,-0.003777983,-0.025563065,-0.006163934,-0.00733186199999999,0.034764381,0.032081829,0.019610217,0.027701824,0.018611114,0.007580292,0.063420941,0.050322802,0.025892144,0.023687952,0.0134378,0.007497024
"2009-04-30",-0.03602082,-0.033095244,-0.003281336,-0.028622711,-0.006710843,-0.006998386,-0.059403386,-0.047606093,-0.003931062,-0.026483025,-0.006385761,-0.00712587000000001,0.036015476,0.031180478,0.018104827,0.026923531,0.01718242,0.006998386,0.066033192,0.054753615,0.031020388,0.026881213,0.017952198,0.00901453
"2009-05-04",-0.035252247,-0.032516436,-0.003064698,-0.028122123,-0.006267785,-0.006536344,-0.056760004,-0.045487677,-0.00375613399999999,-0.025917959,-0.006249509,-0.007001244,0.035247017,0.030635157,0.016909522,0.02645266,0.016048014,0.006536344,0.062391704,0.051492912,0.030472254,0.026177284,0.019041837,0.01045105
"2009-05-05",-0.037748929,-0.032938717,-0.00282175,-0.028487338,-0.00577092,-0.006018189,-0.060173298,-0.048223103,-0.003982011,-0.027753555,-0.00669212,-0.007092168,0.037743328,0.031033006,0.015569057,0.026796192,0.014775844,0.006018189,0.065600787,0.05605381,0.03643446,0.030035695,0.025019033,0.01343417
"2009-05-06",-0.036009961,-0.035439761,-0.002703263,-0.030650387,-0.005528594,-0.005765481,-0.057250545,-0.045880799,-0.003788596,-0.026475041,-0.006383835,-0.007630677,0.036004618,0.033389349,0.014915299,0.028830834,0.014155393,0.005765481,0.06245697,0.049062358,0.034611544,0.02433498,0.023748066,0.017828467
"2009-05-07",-0.036177605,-0.03376225,-0.002507836,-0.029199577,-0.005128916,-0.005348678,-0.055826042,-0.044739196,-0.003694329,-0.026598295,-0.006413555,-0.007269485,0.036172237,0.031808894,0.01383703,0.027466151,0.01313206,0.005348678,0.05991711,0.048777342,0.035107123,0.026433042,0.025950002,0.017644607
"2009-05-08",-0.034940404,-0.032952567,-0.002808747,-0.028499315,-0.005744326,-0.005990456,-0.052957512,-0.042440346,-0.003504501,-0.025688687,-0.006194225,-0.007095149,0.03493522,0.031046055,0.015497311,0.02680746,0.014707753,0.005990456,0.056365619,0.045434657,0.029124,0.025168333,0.021173331,0.01358263
"2009-05-11",-0.033870368,-0.03211197,-0.002599919,-0.027772318,-0.00531724,-0.00554507,-0.051980029,-0.041656987,-0.003439816,-0.024901982,-0.00600453,-0.006914158,0.033865343,0.030254091,0.014345098,0.02612362,0.013614243,0.00554507,0.055799015,0.044904352,0.030215285,0.024225769,0.021757632,0.014605353
"2009-05-12",-0.036238961,-0.031606149,-0.003226007,-0.027334854,-0.006597688,-0.006880383,-0.054106308,-0.043360995,-0.003580523,-0.026643405,-0.006424433,-0.006805247,0.036233585,0.029777534,0.01779955,0.025712126,0.016892697,0.006880383,0.056990845,0.048574397,0.026114056,0.028863401,0.018817257,0.007663607
"2009-05-13",-0.037699049,-0.030665837,-0.003089659,-0.026521617,-0.006318835,-0.006589582,-0.053871003,-0.043172421,-0.003564952,-0.027716883,-0.00668327699999999,-0.006602785,0.037693456,0.028891627,0.017047248,0.024947168,0.016178723,0.006589582,0.055149593,0.049242283,0.027242078,0.032399759,0.022255187,0.007829999
"2009-05-14",-0.036492914,-0.029345803,-0.003952997,-0.025379974,-0.008084497,-0.008430897,-0.054126532,-0.043377203,-0.003581862,-0.026830115,-0.006469453,-0.006318563,0.0364875,0.027647965,0.021810732,0.023873298,0.020699517,0.008430897,0.05677248,0.051040845,0.018826636,0.031738899,0.01186854,-0.00253956
"2009-05-15",-0.03487647,-0.030872204,-0.003653285,-0.026700096,-0.007471538,-0.007791675,-0.053931172,-0.043220641,-0.003568934,-0.025641682,-0.006182891,-0.006647218,0.034871296,0.029086054,0.020157063,0.02511505,0.0191301,0.007791675,0.05805136,0.049108236,0.021638118,0.027300573,0.012592856,0.002428291
"2009-05-18",-0.033028249,-0.031118825,-0.003798641,-0.026913388,-0.007768813,-0.008101687,-0.05118305,-0.041018286,-0.003387075,-0.024282843,-0.005855239,-0.006700319,0.033023349,0.029318406,0.020959066,0.025315681,0.019891242,0.008101687,0.055306947,0.044803767,0.017342924,0.02384144,0.008514838,0.001282915
"2009-05-19",-0.031748152,-0.029953982,-0.003497453,-0.025905963,-0.007152837,-0.007459319,-0.048749583,-0.039068096,-0.003226039,-0.023341698,-0.005628303,-0.006449512,0.031743442,0.028220957,0.019297258,0.024368062,0.0183141,0.007459319,0.052522917,0.042483317,0.017861216,0.022885494,0.009730198,0.002818838
"2009-05-20",-0.030970867,-0.028846923,-0.003272913,-0.024948514,-0.006693617,-0.006980422,-0.047642796,-0.038181113,-0.003152796,-0.022770227,-0.005490507,-0.006211147,0.030966272,0.027177948,0.018058354,0.023467451,0.017138315,0.006980422,0.051450306,0.042050245,0.018977111,0.022735985,0.010886939,0.003658248
"2009-05-21",-0.029965917,-0.028994534,-0.003233207,-0.025076176,-0.006612412,-0.006895738,-0.047963118,-0.03843782,-0.003173994,-0.022031373,-0.00531235,-0.00624293,0.029961472,0.027317019,0.017839274,0.023587535,0.016930397,0.006895738,0.052981467,0.042361857,0.019706599,0.020840552,0.00986325,0.004246458
"2009-05-22",-0.031754992,-0.028500714,-0.003648537,-0.024649092,-0.007461828,-0.007781548,-0.049788364,-0.039900579,-0.003294781,-0.023346726,-0.005629516,-0.006136603,0.031750281,0.02685177,0.020130866,0.023185804,0.019105237,0.00778154800000001,0.054246916,0.045576568,0.017413634,0.024463982,0.00822107,-0.000561216999999996
"2009-05-25",-0.030457037,-0.027936343,-0.00349181599999999,-0.024160991,-0.00714131,-0.007447297,-0.048785444,-0.039096835,-0.003228411,-0.022392451,-0.005399415,-0.006015087,0.030452518,0.026320051,0.019266159,0.022726678,0.018284585,0.007447297,0.053864149,0.044711102,0.01795486,0.02282985,0.007958846,0.000291448999999999
"2009-05-26",-0.02981149,-0.026802325,-0.003274193,-0.023180225,-0.006696237,-0.00698315400000001,-0.046906776,-0.037591264,-0.00310409,-0.021917836,-0.005284972,-0.005770916,0.029807068,0.025251643,0.01806542,0.021804136,0.017145022,0.00698315400000001,0.051374694,0.043172745,0.018205225,0.022937017,0.009232572,0.001026795
"2009-05-27",-0.030216411,-0.025810559,-0.003022726,-0.022322488,-0.006181945,-0.006446826,-0.04688534,-0.037574085,-0.003102671,-0.02221554,-0.005356757,-0.005557375,0.030211928,0.024317256,0.016677939,0.020997318,0.01582823,0.006446826,0.050937082,0.044210403,0.02071108,0.024705777,0.012333834,0.002284569
"2009-06-01",-0.029632919,-0.02478331,-0.003479408,-0.021434062,-0.007115933,-0.00742083299999999,-0.047560323,-0.038115018,-0.003147339,-0.021786548,-0.005253315,-0.005336194,0.029628522,0.023349441,0.019197697,0.020161634,0.018219611,0.00742083299999999,0.052640853,0.046309757,0.016816205,0.024805058,0.006916762,-0.003622
"2009-06-02",-0.031061556,-0.028246822,-0.003188473,-0.024429511,-0.006520925,-0.00680033,-0.051590857,-0.041345104,-0.003414062,-0.022836902,-0.005506584,-0.006081937,0.031056947,0.026612567,0.017592455,0.022979259,0.016696154,0.00680033,0.057938438,0.048499191,0.023897352,0.023539601,0.011864197,0.003738538
"2009-06-03",-0.029922021,-0.033517052,-0.002960322,-0.028987516,-0.006054321,-0.006313733,-0.049061495,-0.039318064,-0.00324668,-0.0219991,-0.005304568,-0.007216691,0.029917582,0.031577881,0.01633363,0.027266679,0.015501462,0.006313733,0.05485512,0.039100586,0.02358253,0.015889279,0.012544345,0.01278183
"2009-06-04",-0.030595976,-0.033032676,-0.003249326,-0.028568598,-0.006645379,-0.006930117,-0.050077588,-0.040132364,-0.00331392,-0.022494602,-0.005424046,-0.007112398,0.030591437,0.031121528,0.017928214,0.026872629,0.017014806,0.006930117,0.055879178,0.041115998,0.021725068,0.017575883,0.010593264,0.009256178
"2009-06-05",-0.029052129,-0.03163778,-0.003011531,-0.027362211,-0.006159051,-0.006422951,-0.048957157,-0.039234447,-0.003239775,-0.021359543,-0.005150354,-0.006812058,0.029047819,0.029807336,0.016616175,0.025737859,0.015769612,0.006422951,0.055544674,0.040973172,0.022960144,0.016412242,0.010797927,0.009860199
"2009-06-08",-0.028299531,-0.030180496,-0.002893493,-0.026101866,-0.005917646,-0.006171202,-0.048075751,-0.038528084,-0.003181447,-0.020806222,-0.005016933,-0.006498284,0.028295332,0.028434365,0.0159649,0.024552334,0.015151519,0.006171202,0.054823083,0.041248872,0.023237811,0.016682942,0.010918973,0.009180417
"2009-06-09",-0.027614216,-0.030460624,-0.002754932,-0.026344137,-0.005634266,-0.00587568,-0.046243245,-0.037059507,-0.003060179,-0.020302369,-0.004895441,-0.00655859900000001,0.027610119,0.028698286,0.015200385,0.024780223,0.014425955,0.00587568,0.052450015,0.038253859,0.022740992,0.015196902,0.011341605,0.010932113
"2009-06-10",-0.027429325,-0.030382928,-0.002565676,-0.026276941,-0.005247209,-0.005472039,-0.044861795,-0.035952409,-0.002968762,-0.020166434,-0.004862663,-0.006541871,0.027425256,0.028625086,0.014156165,0.024717016,0.013434936,0.005472039,0.050331793,0.036307457,0.023218933,0.014961216,0.012982372,0.012735148
"2009-06-11",-0.026645723,-0.029206408,-0.002531967,-0.025259417,-0.005178269,-0.005400145,-0.044157252,-0.035387785,-0.002922138,-0.019590319,-0.004723746,-0.006288549,0.02664177,0.027516634,0.013970176,0.023759897,0.013258422,0.005400145,0.049935659,0.036540399,0.022831249,0.014875675,0.012211783,0.01156721
"2009-06-12",-0.026686225,-0.030226753,-0.002359759,-0.026141871,-0.004826074,-0.00503286,-0.044067029,-0.03531548,-0.002916168,-0.019620096,-0.004730926,-0.006508243,0.026682265,0.028477947,0.013020008,0.024589966,0.012356664,0.00503286,0.049745132,0.035307841,0.024469393,0.013845685,0.014000312,0.014605183
"2009-06-15",-0.027489043,-0.028817335,-0.002205099,-0.024922924,-0.004509772,-0.004703004,-0.047242715,-0.037860487,-0.003126321,-0.02021034,-0.00487325,-0.006204776,0.027484965,0.027150072,0.012166673,0.02344338,0.011546804,0.004703004,0.054239541,0.041494188,0.029299031,0.016752156,0.016691729,0.014354852
"2009-06-16",-0.028506201,-0.028886084,-0.003050483,-0.024982382,-0.006238714,-0.006506027,-0.047727494,-0.03824899,-0.003158401,-0.020958169,-0.005053572,-0.006219579,0.028501972,0.027214844,0.016831092,0.023499309,0.01597358,0.006506027,0.0540377,0.0421325,0.021300498,0.018435438,0.009633408,0.005944446
"2009-06-17",-0.027134959,-0.029460023,-0.00336971,-0.025478758,-0.006891582,-0.007186869,-0.046917529,-0.037599881,-0.003104801,-0.019950012,-0.004810478,-0.006343156,0.027130933,0.027755576,0.018592431,0.023966217,0.017645182,0.007186869,0.054049168,0.04032346,0.017256115,0.015447547,0.004482829,0.003470389
"2009-06-18",-0.028128819,-0.028838593,-0.003233276,-0.024941309,-0.006612553,-0.006895885,-0.046528472,-0.037288089,-0.003079055,-0.020680712,-0.004986669,-0.00620935299999999,0.028124646,0.027170099,0.017839655,0.023460674,0.016930759,0.006895885,0.052414489,0.04042163,0.018226442,0.017834614,0.007261515,0.004046042
"2009-06-19",-0.027511356,-0.028508918,-0.002998881,-0.024656187,-0.006133179,-0.006395971,-0.046798353,-0.037504373,-0.003096915,-0.020226745,-0.004877206,-0.006138369,0.027507274,0.026859499,0.016546377,0.023192478,0.015703371,0.006395971,0.053477012,0.041173642,0.020861074,0.01712319,0.008743606,0.00598014
"2009-06-22",-0.026958603,-0.027792007,-0.002788473,-0.02403616,-0.005702863,-0.005947216,-0.045789771,-0.036696092,-0.003030171,-0.019820352,-0.004779214,-0.005984009,0.026954603,0.026184064,0.015385449,0.022609258,0.01460159,0.005947216,0.052345172,0.040464301,0.021936172,0.016941025,0.010076179,0.007177152
"2009-06-23",-0.026345621,-0.026609121,-0.003852939,-0.023013131,-0.007879861,-0.008217494,-0.044087535,-0.035331914,-0.002917525,-0.019369679,-0.004670544,-0.005729317,0.026341712,0.025069617,0.021258657,0.021646962,0.020175569,0.008217494,0.050117361,0.039237907,0.009479922,0.017157136,-0.001492547,-0.005038646
"2009-06-24",-0.025676036,-0.028254826,-0.003574559,-0.024436433,-0.007310532,-0.00762377,-0.04266209,-0.034189557,-0.002823195,-0.018877391,-0.00455184,-0.00608366,0.025672226,0.026620108,0.019722694,0.02298577,0.01871786,0.00762377,0.048406914,0.035368966,0.010808439,0.014226134,0.000357915,-0.000132453999999997
"2009-06-25",-0.02664228,-0.028596599,-0.003311057,-0.024732019,-0.006771629,-0.007061776,-0.042063145,-0.03370956,-0.002783559,-0.019587787,-0.004723136,-0.006157249,0.026638327,0.026942106,0.018268816,0.023263807,0.017338055,0.007061776,0.046449935,0.034120321,0.012839713,0.015527121,0.004374892,0.002954193
"2009-06-26",-0.02530776,-0.02786802,-0.003059633,-0.0241019,-0.006257426,-0.006525541,-0.040230572,-0.032240929,-0.002662287,-0.018606629,-0.004486552,-0.006000375,0.025304006,0.026255681,0.016881576,0.022671097,0.016021492,0.006525541,0.044721118,0.032212632,0.013477417,0.014006836,0.005012943,0.004548598
"2009-06-29",-0.024199895,-0.0273319,-0.002876833,-0.023638232,-0.005883573,-0.006135669,-0.038466734,-0.030827383,-0.002545564,-0.017792111,-0.00429015,-0.005884941,0.024196305,0.025750578,0.015872977,0.022234954,0.015064279,0.006135669,0.042881858,0.030198473,0.013496125,0.012670677,0.005282026,0.005699617
"2009-06-30",-0.024680855,-0.026659749,-0.002672777,-0.023056917,-0.005466246,-0.005700461,-0.039274235,-0.031474517,-0.002599001,-0.018145719,-0.004375415,-0.005740218,0.024677193,0.025117316,0.014747093,0.021688149,0.013995756,0.005700461,0.043749923,0.032109768,0.016380182,0.014226256,0.00801432,0.006890105
"2009-07-01",-0.023986129,-0.025727422,-0.002797722,-0.022250586,-0.005721778,-0.005966942,-0.039203056,-0.031417474,-0.00259429,-0.017634947,-0.004252254,-0.005539474,0.023982571,0.02423893,0.015436481,0.020929685,0.014650022,0.005966942,0.044320868,0.033010245,0.015050731,0.014031024,0.00577465,0.004439997
"2009-07-02",-0.025350345,-0.024727829,-0.002604401,-0.021386079,-0.005326406,-0.005554629,-0.040035002,-0.032084198,-0.002649345,-0.018637938,-0.004494102,-0.005324248,0.025346584,0.023297169,0.014369826,0.020116499,0.013637711,0.005554629,0.044352998,0.035310459,0.017852084,0.017465646,0.009649582,0.005103207
"2009-07-03",-0.024958746,-0.024092872,-0.003636547,-0.020836931,-0.007437305,-0.007755975,-0.040959143,-0.032824809,-0.002710501,-0.018350029,-0.00442468,-0.005187533,0.024955043,0.022698948,0.020064709,0.019599951,0.01904245,0.007755975,0.046281452,0.037353068,0.008429155,0.017473564,-0.001280797,-0.006085938
"2009-07-06",-0.026240413,-0.023323367,-0.003452033,-0.020171418,-0.007059946,-0.007362447,-0.040178181,-0.032198943,-0.00265882,-0.019292329,-0.004651893,-0.005021848,0.02623652,0.021973965,0.019046653,0.018973947,0.018076262,0.007362447,0.043708131,0.037034929,0.00947867,0.020517521,0.002388713,-0.005216594
"2009-07-07",-0.026680401,-0.022922092,-0.003202571,-0.019824372,-0.006549758,-0.006830399,-0.039935244,-0.032004253,-0.002642744,-0.019615814,-0.004729894,-0.004935448,0.026676442,0.021595906,0.017670244,0.018647502,0.016769979,0.006830399,0.042866655,0.037110501,0.011735929,0.021710296,0.005519448,-0.003222735
"2009-07-08",-0.026590946,-0.022509583,-0.003725518,-0.019467609,-0.007619266,-0.007945733,-0.041451681,-0.033219531,-0.002743094,-0.019550046,-0.004714036,-0.004846628,0.026587001,0.021207262,0.020555612,0.018311919,0.019508343,0.007945733,0.045482086,0.039783736,0.008042664,0.02200044,0.000135723999999997,-0.009008119
"2009-07-09",-0.02618856,-0.021942799,-0.003571086,-0.018977421,-0.007303428,-0.007616361,-0.040664824,-0.03258894,-0.002691024,-0.019254206,-0.004642701,-0.004724592,0.026184675,0.02067327,0.019703528,0.017850831,0.018699671,0.007616361,0.044570429,0.039238393,0.008783704,0.02191623,0.001118486,-0.00818154
"2009-07-10",-0.026020654,-0.021182167,-0.003310202,-0.018319583,-0.00676988,-0.007059953,-0.040801509,-0.03269848,-0.002700069,-0.019130759,-0.004612934,-0.004560818,0.026016793,0.019956647,0.018264098,0.017232045,0.017333577,0.007059953,0.044964824,0.040259251,0.011547266,0.022446117,0.003503365,-0.006533097
"2009-07-13",-0.02515704,-0.020416119,-0.003230449,-0.017657059,-0.006606771,-0.006889855,-0.040093701,-0.03213124,-0.002653229,-0.018495818,-0.004459833,-0.004395877,0.025153308,0.019234919,0.017824055,0.016608852,0.016915954,0.006889855,0.044642662,0.040044892,0.011619095,0.021779835,0.003082373,-0.006712452
"2009-07-14",-0.024392801,-0.022460848,-0.002983977,-0.019425461,-0.006102698,-0.006364184,-0.041422273,-0.033195963,-0.002741149,-0.017933938,-0.004324348,-0.004836136,0.024389182,0.021161347,0.016464144,0.018272273,0.015625328,0.006364184,0.047614825,0.039793055,0.015466892,0.01825513,0.004478056,-0.00161598
"2009-07-15",-0.02586613,-0.023133269,-0.002772497,-0.020007009,-0.005670189,-0.005913142,-0.04300022,-0.034460535,-0.002845571,-0.019017151,-0.00458554,-0.004980917,0.025862293,0.021794864,0.0152973,0.018819298,0.014517932,0.005913142,0.04878162,0.041387092,0.019220089,0.020075785,0.008690017,0.00137117
"2009-07-16",-0.025122968,-0.024520609,-0.002561796,-0.021206863,-0.005239273,-0.005463763,-0.042992121,-0.034454045,-0.002845034,-0.018470767,-0.004453792,-0.005279631,0.025119241,0.023101938,0.014134755,0.019947922,0.013414616,0.005463763,0.049505743,0.039879591,0.021329867,0.017296185,0.009755947,0.005266109
"2009-07-17",-0.023872632,-0.024251201,-0.002383691,-0.020973863,-0.004875019,-0.005083901,-0.041831864,-0.033524211,-0.002768253,-0.017551503,-0.004232134,-0.005221623,0.023869091,0.022848118,0.013152053,0.019728755,0.012481981,0.005083901,0.048813562,0.038464923,0.021923828,0.015426346,0.009776131,0.006711531
"2009-07-20",-0.022974859,-0.023238083,-0.002238029,-0.020097659,-0.004577118,-0.004773236,-0.03989545,-0.031972362,-0.00264011,-0.016891447,-0.004072977,-0.005003485,0.022971451,0.021893615,0.012348363,0.018904566,0.011719238,0.004773236,0.046478238,0.036711371,0.02139123,0.014967394,0.00996933,0.006878302
"2009-07-21",-0.023779635,-0.023320685,-0.002086027,-0.020169098,-0.004266251,-0.004449049,-0.042193819,-0.033814282,-0.002792206,-0.017483129,-0.004215647,-0.00502127,0.023776107,0.021971438,0.01150969,0.018971764,0.010923293,0.004449049,0.049508942,0.039999975,0.025289434,0.016268798,0.012636806,0.008512135
"2009-07-22",-0.024672214,-0.024854244,-0.001951828,-0.02149541,-0.003991793,-0.004162831,-0.04500698,-0.03606876,-0.002978369,-0.018139367,-0.004373883,-0.005351467,0.024668554,0.023416271,0.010769246,0.02021934,0.010220573,0.004162831,0.053310233,0.042480929,0.029539539,0.016157723,0.015249626,0.011825281
"2009-07-23",-0.02484164,-0.024394381,-0.001863241,-0.021097693,-0.003810618,-0.003973894,-0.047341575,-0.037939713,-0.003132862,-0.018263931,-0.004403919,-0.005252452,0.024837954,0.022983013,0.010280464,0.019845233,0.009756694,0.003973894,0.057031906,0.046407568,0.032837606,0.016946197,0.016380053,0.012126867
"2009-07-24",-0.024709124,-0.023720959,-0.001732567,-0.020515278,-0.003543369,-0.003695194,-0.04620462,-0.037028553,-0.003057624,-0.018166503,-0.004380426,-0.005107455,0.024705459,0.022348553,0.009559466,0.019297394,0.009072429,0.003695194,0.055269068,0.045462685,0.032978779,0.017443216,0.017506077,0.012578039
"2009-07-27",-0.02355396,-0.024244622,-0.001626295,-0.020968173,-0.003326027,-0.003468539,-0.045824845,-0.0367242,-0.003032492,-0.01731721,-0.004175639,-0.005220207,0.023550466,0.022841919,0.00897311,0.019723403,0.008515947,0.003468539,0.055782843,0.044340046,0.033655465,0.014882852,0.016938872,0.014317034
"2009-07-28",-0.023871716,-0.023307388,-0.001528954,-0.020157598,-0.003126949,-0.003260931,-0.046509552,-0.037272927,-0.003077803,-0.017550829,-0.004231972,-0.005018407,0.023868175,0.02195891,0.008436028,0.018960947,0.008006229,0.003260931,0.056608297,0.046356653,0.035340111,0.016442226,0.018367314,0.014095241
"2009-07-29",-0.023330363,-0.022629981,-0.001548708,-0.019571737,-0.00316735,-0.003303063,-0.044667797,-0.035796938,-0.002955924,-0.017152818,-0.004136,-0.004872552,0.023326902,0.021320696,0.008545024,0.018409866,0.008109671,0.003303063,0.054076933,0.044380303,0.03324224,0.016237169,0.017402257,0.013029079
"2009-07-30",-0.030089836,-0.024428517,-0.00165179,-0.021127216,-0.003378169,-0.003522915,-0.057429511,-0.046024223,-0.003800439,-0.02212248,-0.005334318,-0.005259802,0.030085372,0.023015174,0.009113781,0.019873004,0.008649452,0.003522915,0.068631101,0.061195865,0.045366322,0.025976976,0.025936333,0.014296254
"2009-07-31",-0.03021046,-0.024612189,-0.001546317,-0.021286067,-0.003162459,-0.003297963,-0.057138557,-0.045791051,-0.003781185,-0.022211165,-0.005355702,-0.005299349,0.030205978,0.02318822,0.00853183,0.020022424,0.008097149,0.003297963,0.068026599,0.060570277,0.046126582,0.025987379,0.027167419,0.015591792
"2009-08-03",-0.031529146,-0.023549287,-0.001456587,-0.020366807,-0.002978948,-0.003106588,-0.058930375,-0.047227021,-0.00389976,-0.023180681,-0.005589478,-0.005070492,0.031524468,0.022186814,0.008036745,0.019157736,0.007627288,0.003106588,0.069703229,0.064349355,0.048876401,0.029411585,0.0299365,0.015132532
"2009-08-04",-0.03129118,-0.023038677,-0.001362934,-0.019925201,-0.002787412,-0.002906846,-0.058068338,-0.046536181,-0.003842714,-0.023005725,-0.005547291,-0.00496055,0.031286538,0.021705745,0.007520012,0.018742346,0.007136881,0.002906846,0.068503117,0.063632972,0.048928912,0.029550896,0.030541054,0.015420052
"2009-08-05",-0.029822172,-0.022289547,-0.001284926,-0.01927731,-0.002627874,-0.002740472,-0.055129797,-0.044181223,-0.003648254,-0.02192569,-0.005286867,-0.004799252,0.029817748,0.020999958,0.007089601,0.018132917,0.0067284,0.002740472,0.06506505,0.060122118,0.046682779,0.027820403,0.02924537,0.015244818
"2009-08-06",-0.029311588,-0.022219349,-0.001331643,-0.019216598,-0.002723418,-0.002840109,-0.056113299,-0.044969406,-0.003713338,-0.021550301,-0.00519635,-0.004784137,0.02930724,0.02093382,0.007347362,0.018075809,0.006973028,0.002840109,0.067210507,0.061643137,0.04722737,0.027013917,0.028052832,0.014685279
"2009-08-07",-0.030568576,-0.021816729,-0.00149495,-0.018868388,-0.003057405,-0.003188407,-0.059293385,-0.047517938,-0.00392378199999999,-0.022474457,-0.005419188,-0.004697447,0.030564041,0.020554495,0.00824841,0.017748271,0.007828169,0.003188407,0.071261467,0.066750587,0.048865103,0.029619718,0.028190839,0.012527945
"2009-08-10",-0.03393289,-0.024047621,-0.001400246,-0.020797795,-0.00286372,-0.002986423,-0.064227707,-0.051472322,-0.004250315,-0.024947948,-0.006015613,-0.00517779,0.033927855,0.022656315,0.007725877,0.019563138,0.007332259,0.002986423,0.076143684,0.071597022,0.054905598,0.033027435,0.033906213,0.016337158
