"da[, 1]","DCoVaR1DL","DCoVaR2DL","DCoVaR3DL","DCoVaR4DL","DCoVaR5DL","DCoVaR6DL","VaR1D","DCoVaR2DR","DCoVaR3DR","DCoVaR4DR","DCoVaR5DR","DCoVaR6DR","DCoVaR1UL","DCoVaR2UL","DCoVaR3UL","DCoVaR4UL","DCoVaR5UL","DCoVaR6UL","DCoVaR1UR","DCoVaR2UR","DCoVaR3UR","DCoVaR4UR","DCoVaR5UR","DCoVaR6UR"
"2015-09-11",-0.059218953,-0.032448656,-0.0248878,-0.028266629,-0.00534007,-0.012164908,-0.108275224,-0.085244599,-0.043047583,-0.043249998,-0.006722754,-0.009592489,0.059218953,0.033459574,0.004621261,0.031333537,0.02767273,0.012164908,0.124607561,0.136230077,0.04144037,0.074602092,0.048101243,0.002426444
"2015-09-14",-0.056057122,-0.03200736,-0.022998492,-0.027882207,-0.004934688,-0.011241433,-0.102235742,-0.080489742,-0.040646432,-0.040940785,-0.006363811,-0.009462032,0.056057122,0.03300453,0.004270447,0.030907406,0.02557201,0.011241433,0.117672975,0.127304527,0.040124086,0.069219656,0.046471498,0.004993939
"2015-09-15",-0.061273726,-0.030515979,-0.022211378,-0.026583038,-0.004765801,-0.010856699,-0.102950817,-0.081052717,-0.040930728,-0.044750682,-0.00695601999999999,-0.009021149,0.061273726,0.031466686,0.004124293,0.029467278,0.024696818,0.010856699,0.113670817,0.130054802,0.041978305,0.080534896,0.055720271,0.004265292
"2015-09-16",-0.06373682,-0.029172844,-0.02053223,-0.025413008,-0.004405513,-0.010035949,-0.105750418,-0.08325683,-0.042043781,-0.04654958,-0.007235639,-0.008624091,0.06373682,0.030081707,0.003812502,0.028170301,0.022829774,0.010035949,0.115891835,0.135890192,0.046881294,0.086578538,0.062284085,0.005239335
"2015-09-17",-0.066558896,-0.027867857,-0.019018664,-0.02427621,-0.004080754,-0.009296133,-0.109426558,-0.086151039,-0.043505325,-0.048610656,-0.007556012,-0.008238311,0.066558896,0.028736063,0.003531458,0.02691016,0.021146842,0.009296133,0.11921882,0.143049405,0.052157831,0.093246398,0.069115136,0.005987632
"2015-09-18",-0.064626735,-0.027516816,-0.018214285,-0.023970411,-0.003908161,-0.00890296,-0.108196859,-0.085182902,-0.043016426,-0.04719952,-0.00733666599999999,-0.008134535,0.064626735,0.028374085,0.003382097,0.026571182,0.020252452,0.00890296,0.119090187,0.141518619,0.052595002,0.090046518,0.06753088,0.006856354
"2015-09-21",-0.061987684,-0.026302481,-0.020629215,-0.022912582,-0.004426323,-0.010083354,-0.102796565,-0.080931275,-0.040869402,-0.045272115,-0.00703707,-0.007775553,0.061987684,0.027121919,0.00383051099999999,0.025398579,0.022937611,0.010083354,0.112702111,0.13443703,0.044521975,0.086482157,0.059463446,0.001128636
"2015-09-22",-0.061450987,-0.025320042,-0.019132803,-0.02205676,-0.004105245,-0.00935192300000001,-0.100618497,-0.079216492,-0.040003455,-0.044880143,-0.006976143,-0.007485124,0.061450987,0.026108873,0.003552651,0.024449902,0.021273752,0.00935192300000001,0.109600028,0.132121355,0.045416737,0.086564166,0.061162257,0.002291726
"2015-09-23",-0.058418602,-0.024309124,-0.020525911,-0.021176131,-0.004404158,-0.01003286,-0.096680265,-0.076115939,-0.03843771,-0.04266547,-0.00663189500000001,-0.007186276,0.058418602,0.02506646,0.003811329,0.023473725,0.022822748,0.01003286,0.106044915,0.127094535,0.040147715,0.082046832,0.054214055,-0.001439348
"2015-09-24",-0.05640073,-0.025077476,-0.019753315,-0.021845457,-0.004238385,-0.009655223,-0.096548827,-0.076012459,-0.038385453,-0.041191736,-0.006402819,-0.007413416,0.05640073,0.02585875,0.00366787,0.024215672,0.021963698,0.009655223,0.1078354,0.126046805,0.041348106,0.077459853,0.052446164,0.000915525
"2015-09-25",-0.054176157,-0.025438476,-0.019227125,-0.022159931,-0.004125483,-0.009398027,-0.092775727,-0.073041915,-0.036885361,-0.03956704,-0.006150277,-0.007520136,0.054176157,0.026230996,0.003570165,0.024564266,0.021378629,0.009398027,0.103751367,0.11977216,0.039426688,0.072936254,0.049950192,0.002296132
"2015-09-28",-0.05526191,-0.024524764,-0.018159643,-0.021363979,-0.003896438,-0.008876252,-0.091392042,-0.071952546,-0.036335242,-0.040360009,-0.006273535,-0.007250023,0.05526191,0.025288818,0.003371951,0.023681955,0.020191696,0.008876252,0.10035957,0.118618756,0.040191431,0.075953219,0.053393512,0.002833056
"2015-09-29",-0.054302172,-0.023455475,-0.022997381,-0.020432501,-0.00493445,-0.01124089,-0.086844671,-0.06837242,-0.034527318,-0.039659074,-0.00616458299999999,-0.00693392,0.054302172,0.024186216,0.00427024,0.022649412,0.025570774,0.01124089,0.09372289,0.112706919,0.028681774,0.075345585,0.043806843,-0.006766003
"2015-09-30",-0.053459401,-0.025609293,-0.021503784,-0.022308733,-0.004613976,-0.010510835,-0.086871305,-0.068393389,-0.034537908,-0.039043564,-0.006068909,-0.007570632,0.053459401,0.026407136,0.003992904,0.024729214,0.023910044,0.010510835,0.09460682,0.110385497,0.031211136,0.071418958,0.04503587,-0.001294196
"2015-10-08",-0.050902643,-0.026309542,-0.019860993,-0.022918733,-0.004261489,-0.009707855,-0.083034546,-0.065372726,-0.033012506,-0.03717626,-0.005778656,-0.00777764,0.050902643,0.027129201,0.003687865,0.025405398,0.022083426,0.009707855,0.090747377,0.103639485,0.03111851,0.065906828,0.043911293,0.002429122
"2015-10-09",-0.051907894,-0.025405109,-0.018228599,-0.022130864,-0.003911233,-0.008909957,-0.084280806,-0.066353901,-0.033507989,-0.037910436,-0.005892776,-0.007510271,0.051907894,0.02619659,0.003384755,0.024532046,0.020268368,0.008909957,0.091826929,0.106573433,0.034787942,0.068764247,0.048181464,0.003927975
"2015-10-12",-0.050346694,-0.032077055,-0.016943891,-0.02794292,-0.003635579,-0.008282005,-0.082041192,-0.064590663,-0.032617573,-0.036770229,-0.005715543,-0.009482635,0.050346694,0.033076396,0.003146206,0.030974706,0.018839902,0.008282005,0.089642558,0.09576437,0.035281233,0.058547863,0.047967911,0.015262794
"2015-10-13",-0.051411846,-0.030604211,-0.015778986,-0.026659898,-0.00338563,-0.00771261,-0.083908987,-0.06606117,-0.033360162,-0.037548152,-0.005836462,-0.009047233,0.051411846,0.031557666,0.002929902,0.029552477,0.017544645,0.00771261,0.09170021,0.100290283,0.038627334,0.062140016,0.051543616,0.015194405
"2015-10-14",-0.049133447,-0.029470455,-0.016253562,-0.025672262,-0.003487458,-0.007944579,-0.079523582,-0.06260856,-0.031616633,-0.035884145,-0.00557781,-0.00871207099999999,0.049133447,0.030388589,0.003018023,0.028457684,0.018072326,0.007944579,0.086647439,0.094701518,0.034569137,0.059156418,0.047284365,0.012837711
"2015-10-15",-0.047975837,-0.028331929,-0.016349228,-0.024680471,-0.003507984,-0.007991339,-0.077452036,-0.060977641,-0.030793037,-0.035038696,-0.005446394,-0.0083755,0.047975837,0.029214592,0.003035786,0.027358283,0.018178697,0.007991339,0.084341684,0.092723046,0.032868079,0.058257604,0.04536472,0.011111102
"2015-10-16",-0.048313945,-0.027131828,-0.015178836,-0.023635041,-0.003256859,-0.007419264,-0.077635211,-0.061121854,-0.030865863,-0.03528563,-0.005484778,-0.008020725,0.048313945,0.027977103,0.002818464,0.026199424,0.016877339,0.007419264,0.084310748,0.094325048,0.034970785,0.060201551,0.047844955,0.011427052
"2015-10-19",-0.046697406,-0.026501807,-0.014148546,-0.023086218,-0.003035794,-0.006915668,-0.076343509,-0.060104903,-0.030352313,-0.034105006,-0.005301262,-0.007834478,0.046697406,0.027327454,0.002627156,0.025591055,0.01573176,0.006915668,0.083764207,0.093003723,0.03574143,0.057893353,0.047119844,0.012291658
"2015-10-20",-0.044208645,-0.025396933,-0.013241315,-0.022123741,-0.002841132,-0.006472222,-0.072589382,-0.057149295,-0.028859764,-0.032287363,-0.005018729,-0.007507854,0.044208645,0.026188159,0.002458697,0.024524151,0.01472301,0.006472222,0.079975004,0.088366823,0.03447435,0.054487754,0.044862686,0.012296411
"2015-10-21",-0.043439833,-0.024310045,-0.012813955,-0.021176933,-0.002749436,-0.006263333,-0.070705686,-0.055666269,-0.028110852,-0.031725868,-0.00493145,-0.007186548,0.043439833,0.025067409,0.002379344,0.023474614,0.014247828,0.006263333,0.077595629,0.086624377,0.033791767,0.05425368,0.044412588,0.011519619
"2015-10-22",-0.048704204,-0.023265024,-0.013392436,-0.020266596,-0.002873558,-0.006546089,-0.074763056,-0.058860619,-0.029723964,-0.035570652,-0.005529081,-0.006877618,0.048704204,0.023989832,0.002486758,0.022465507,0.014891042,0.006546089,0.079126446,0.094092351,0.035836693,0.065167857,0.051439453,0.009110382
"2015-10-23",-0.049668182,-0.02240769,-0.012461724,-0.019519756,-0.002673859,-0.006091166,-0.073372416,-0.057765774,-0.029171079,-0.036274683,-0.005638516,-0.006624173,0.049668182,0.023105788,0.00231394,0.021637635,0.013856183,0.006091166,0.075844337,0.092866261,0.036366461,0.067897021,0.054467939,0.009495042
"2015-10-26",-0.049253874,-0.021540393,-0.011626146,-0.018764238,-0.002494572,-0.005682744,-0.071751181,-0.056489384,-0.028526516,-0.035972098,-0.005591482,-0.006367782,0.049253874,0.022211472,0.002158786,0.020800144,0.012927105,0.005682744,0.073550075,0.091291826,0.03656492,0.068079795,0.055242372,0.009706153
"2015-10-27",-0.047221992,-0.020970483,-0.011285207,-0.018267778,-0.002421419,-0.005516096,-0.068684723,-0.054075175,-0.027307367,-0.034488132,-0.005360815,-0.006199305,0.047221992,0.021623805,0.00209548,0.020249818,0.012548015,0.005516096,0.070453972,0.087139435,0.034857675,0.064935011,0.052727923,0.009495176
"2015-10-28",-0.044977264,-0.020089294,-0.011265492,-0.017500158,-0.002417188,-0.005506459,-0.065112105,-0.051262469,-0.025886981,-0.032848717,-0.005105985,-0.005938807,0.044977264,0.020715164,0.002091819,0.019398912,0.012526093,0.005506459,0.066724757,0.08253993,0.032234347,0.061736799,0.049350346,0.008316362
"2015-10-29",-0.04518301,-0.019560235,-0.010526458,-0.017039285,-0.002258618,-0.005145227,-0.066037043,-0.051990668,-0.026254714,-0.032998981,-0.005129342,-0.005782407,0.04518301,0.020169622,0.001954593,0.018888034,0.011704362,0.005145227,0.068064169,0.084561431,0.034163827,0.062698968,0.050904695,0.008830456
"2015-10-30",-0.043187306,-0.019134098,-0.010005064,-0.016668069,-0.002146744,-0.004890376,-0.063070871,-0.049655414,-0.025075436,-0.031541438,-0.004902783,-0.005656432,0.043187306,0.01973021,0.001857778,0.018476543,0.011124625,0.004890376,0.065099478,0.080407556,0.03283435,0.059463574,0.048748414,0.00912042
"2015-11-02",-0.041065729,-0.018788869,-0.010568701,-0.016367334,-0.002267682,-0.005165876,-0.060137479,-0.047345968,-0.023909192,-0.029991964,-0.004661934,-0.005554375,0.041065729,0.019374224,0.001962437,0.018143177,0.011751332,0.005165876,0.062314896,0.076215992,0.029706171,0.055905871,0.044577803,0.007698582
"2015-11-03",-0.041455536,-0.018933109,-0.009884667,-0.016492984,-0.002120911,-0.004831526,-0.061283542,-0.048248258,-0.024364839,-0.030276656,-0.004706185,-0.005597015,0.041455536,0.019522959,0.001835423,0.018282461,0.010990755,0.004831526,0.063840177,0.077843347,0.031707659,0.056470888,0.046319409,0.009046285
"2015-11-04",-0.039359695,-0.01860429,-0.009290615,-0.016206544,-0.001993448,-0.00454116,-0.058688446,-0.046205151,-0.023333092,-0.028745978,-0.004468258,-0.00549981,0.039359695,0.019183895,0.001725117,0.017964941,0.010330229,0.00454116,0.061594806,0.074160853,0.03077618,0.052942932,0.044133058,0.009592174
"2015-11-05",-0.042715723,-0.018021963,-0.009594901,-0.015699268,-0.002058738,-0.004689892,-0.064217598,-0.050558227,-0.025531347,-0.031197021,-0.004849246,-0.005327662,0.042715723,0.018583427,0.001781618,0.017402627,0.010668565,0.004689892,0.067483872,0.083414294,0.034376171,0.059808687,0.048721039,0.00828001
"2015-11-06",-0.040656371,-0.018386157,-0.009452731,-0.016016524,-0.002028233,-0.004620401,-0.064156528,-0.050510147,-0.025507067,-0.029692993,-0.004615461,-0.005435325,0.040656371,0.018958967,0.001755219,0.017754305,0.010510486,0.004620401,0.069433164,0.082919596,0.034569637,0.055588143,0.045830877,0.009019777
"2015-11-09",-0.041292547,-0.017982821,-0.00914712,-0.01566517,-0.001962659,-0.004471021,-0.064228378,-0.050566715,-0.025535633,-0.030157618,-0.004687682,-0.00531609,0.041292547,0.018543065,0.001698472,0.01736483,0.010170677,0.004471021,0.068919455,0.083474034,0.035136552,0.057211019,0.047310991,0.00897854
"2015-11-10",-0.040303416,-0.017694936,-0.011019615,-0.015414389,-0.002364432,-0.005386278,-0.063621716,-0.050089092,-0.025294439,-0.029435216,-0.004575393,-0.005230986,0.040303416,0.018246211,0.002046164,0.017086838,0.012252704,0.005386278,0.06889177,0.082844669,0.031539277,0.055691581,0.042661891,0.005436414
"2015-11-11",-0.038479272,-0.018183986,-0.010348414,-0.015840409,-0.002220415,-0.005058201,-0.060905733,-0.047950811,-0.024214631,-0.028102969,-0.004368309,-0.005375559,0.038479272,0.018750497,0.001921533,0.017559081,0.011506396,0.005058201,0.066173926,0.07807656,0.03064754,0.051770472,0.041017993,0.007236785
"2015-11-12",-0.037672256,-0.018139791,-0.010561174,-0.01580191,-0.002266066,-0.005162196,-0.057949765,-0.045623591,-0.02303941,-0.027513573,-0.004276693,-0.005362495,0.037672256,0.018704925,0.001961039,0.017516405,0.011742963,0.005162196,0.062042254,0.073519562,0.028092122,0.050321592,0.039434311,0.006818522
"2015-11-13",-0.03606388,-0.017447079,-0.013387108,-0.015198475,-0.002872415,-0.006543485,-0.056311281,-0.044333619,-0.022387989,-0.026338911,-0.004094105,-0.005157714,0.03606388,0.017990632,0.002485769,0.016847498,0.014885118,0.006543485,0.06090857,0.071726719,0.02212565,0.048097316,0.032242337,0.001117641
"2015-11-16",-0.036506801,-0.02015825,-0.015336425,-0.017560227,-0.003290672,-0.007496291,-0.057176802,-0.04501504,-0.022732099,-0.026662394,-0.004144387,-0.005959192,0.036506801,0.020786267,0.002847726,0.019465498,0.017052561,0.007496291,0.061912531,0.070100846,0.019493957,0.045944747,0.029640064,0.001571182
"2015-11-17",-0.036329016,-0.021808107,-0.014253836,-0.018997448,-0.003058385,-0.006967132,-0.055356649,-0.043582042,-0.02200845,-0.026532551,-0.004124204,-0.006446924,0.036329016,0.022487525,0.002646706,0.021058657,0.015848832,0.006967132,0.059050547,0.065454968,0.01995954,0.043804852,0.031188908,0.005659282
"2015-11-18",-0.035613337,-0.021658472,-0.013598329,-0.018867098,-0.002917736,-0.006646727,-0.052826343,-0.041589943,-0.021002463,-0.026009862,-0.00404295800000001,-0.006402689,0.035613337,0.022333228,0.002524989,0.020914164,0.015119973,0.006646727,0.055538616,0.061676839,0.019179497,0.042641117,0.031202876,0.006554873
"2015-11-19",-0.035888995,-0.021019252,-0.01265099,-0.018310262,-0.002714469,-0.006183677,-0.052796255,-0.041566255,-0.020990501,-0.026211185,-0.004074251,-0.006213722,0.035888995,0.021674095,0.002349084,0.020296912,0.014066628,0.006183677,0.055213804,0.062331236,0.020748851,0.043853858,0.033213444,0.007267452
"2015-11-20",-0.036575019,-0.020160725,-0.012037647,-0.017562384,-0.002582867,-0.005883882,-0.052480302,-0.041317507,-0.020864885,-0.026712217,-0.004152132,-0.005959924,0.036575019,0.02078882,0.002235196,0.019467888,0.013384652,0.005883882,0.054002937,0.062780848,0.021544468,0.046068606,0.035286355,0.007117225
"2015-11-23",-0.035254504,-0.019723977,-0.011272166,-0.017181924,-0.00241862,-0.005509722,-0.050246039,-0.039558482,-0.019976597,-0.025747791,-0.004002222,-0.005830812,0.035254504,0.020338466,0.002093058,0.01904615,0.012533514,0.005509722,0.051587761,0.05977895,0.021169326,0.044097625,0.034566094,0.007802712
"2015-11-24",-0.034549098,-0.019261185,-0.010936614,-0.016778777,-0.002346623,-0.005345708,-0.049248139,-0.038772839,-0.019579856,-0.025232604,-0.003922141,-0.005694002,0.034549098,0.019861256,0.002030752,0.018599262,0.012160415,0.005345708,0.050624223,0.058731914,0.020991125,0.043296511,0.034058076,0.007730008
"2015-11-25",-0.033528542,-0.018589876,-0.01027075,-0.016193987,-0.002203751,-0.00502024,-0.046812606,-0.036855355,-0.018611548,-0.024487252,-0.003806284,-0.005495549,0.033528542,0.019169032,0.001907112,0.017951022,0.011420041,0.00502024,0.047574211,0.055673764,0.020298952,0.042139417,0.033626207,0.007925517
"2015-11-26",-0.033229605,-0.017979278,-0.009824905,-0.015662084,-0.002108088,-0.004802316,-0.045895057,-0.036132973,-0.018246753,-0.024268925,-0.003772347,-0.005315043,0.033229605,0.018539412,0.001824326,0.017361409,0.010924306,0.004802316,0.046339961,0.054914073,0.020365815,0.042254636,0.033921108,0.007834848
"2015-11-27",-0.032732672,-0.017333764,-0.009399872,-0.015099765,-0.00201689,-0.004594563,-0.044624991,-0.035133055,-0.017741805,-0.023905995,-0.003715933,-0.005124216,0.032732672,0.017873787,0.001745404,0.016738078,0.010451712,0.004594563,0.04471434,0.053643455,0.020135588,0.04204079,0.033880196,0.007661185
"2015-11-30",-0.039583991,-0.018421816,-0.008888774,-0.016047587,-0.001907227,-0.004344744,-0.058180532,-0.045805272,-0.023131157,-0.02890979,-0.004493721,-0.005445866,0.039583991,0.018995737,0.001650502,0.017788739,0.009883423,0.004344744,0.060523338,0.073569698,0.031073693,0.053559288,0.045149037,0.010016387
"2015-12-01",-0.038117358,-0.018797105,-0.009523839,-0.016374508,-0.00204349,-0.004655157,-0.055497994,-0.043693322,-0.022064646,-0.027838649,-0.004327223,-0.00555681,0.038117358,0.019382717,0.001768423,0.01815113,0.010589551,0.004655157,0.057505233,0.068978504,0.028012025,0.050426322,0.041853551,0.009465497
"2015-12-02",-0.03621231,-0.018084768,-0.00892555,-0.015753978,-0.001915117,-0.00436272,-0.053070039,-0.041781804,-0.021099351,-0.026447316,-0.004110955,-0.005346228,0.03621231,0.018648188,0.00165733,0.017463273,0.009924314,0.00436272,0.055348889,0.065977173,0.027211943,0.047673123,0.039964217,0.009491034
"2015-12-03",-0.035178403,-0.018067956,-0.010968594,-0.015739333,-0.002353484,-0.005361339,-0.054749929,-0.043104374,-0.021767234,-0.025692211,-0.003993582,-0.005341258,0.035178403,0.018630852,0.00203669,0.017447039,0.012195973,0.005361339,0.059183609,0.068612932,0.0250283,0.045773218,0.034960528,0.006035172
"2015-12-04",-0.035303234,-0.017447642,-0.013933716,-0.015198966,-0.002989698,-0.006810661,-0.054324124,-0.042769139,-0.021597944,-0.02578338,-0.004007753,-0.005157881,0.035303234,0.017991214,0.002587265,0.016848043,0.015492891,0.006810661,0.058348314,0.068630053,0.019729664,0.046685368,0.030168172,0.000199998999999999
"2015-12-07",-0.034578704,-0.017161165,-0.012943664,-0.01494941,-0.002777267,-0.006326734,-0.055878938,-0.043993238,-0.0222161,-0.025254227,-0.003925502,-0.005073192,0.034578704,0.01769581,0.002403429,0.01657141,0.014392052,0.006326734,0.061666035,0.071366787,0.022549258,0.04565534,0.0307308,0.001469491
"2015-12-08",-0.033573287,-0.016750685,-0.013527398,-0.014591834,-0.002902517,-0.006612057,-0.053431675,-0.042066519,-0.021243128,-0.02451993,-0.003811363,-0.004951846,0.033573287,0.017272542,0.002511819,0.016175036,0.015041105,0.006612057,0.058581359,0.068004212,0.019748777,0.044240184,0.028222345,-7.58580000000016e-05
"2015-12-09",-0.034654268,-0.017103606,-0.01422251,-0.01489927,-0.003051664,-0.006951821,-0.055590036,-0.043765786,-0.02210124,-0.025309414,-0.00393408,-0.005056177,0.034654268,0.01763646,0.00264089,0.016515831,0.015814,0.006951821,0.061108394,0.070979816,0.020185712,0.04585869,0.028696884,-0.000758400999999999
"2015-12-10",-0.032913271,-0.017178715,-0.015177171,-0.014964698,-0.003256501,-0.007418449,-0.052679132,-0.041474045,-0.020943935,-0.024037894,-0.003736436,-0.00507838,0.032913271,0.017713908,0.002818154,0.016588358,0.016875487,0.007418449,0.057982278,0.066362144,0.016417251,0.042545981,0.024447532,-0.002259132
"2015-12-11",-0.031297245,-0.016733486,-0.014163367,-0.014576851,-0.003038973,-0.006922912,-0.051254328,-0.040352303,-0.020377468,-0.022857644,-0.003552978,-0.004946762,0.031297245,0.017254807,0.002629907,0.016158428,0.015748239,0.006922912,0.057212986,0.064630709,0.017061226,0.040036004,0.0236955,-0.001168074
"2015-12-14",-0.030146936,-0.016863855,-0.017882755,-0.014690419,-0.003837027,-0.008740912,-0.050193922,-0.03951745,-0.019955877,-0.022017528,-0.003422392,-0.004985302,0.030146936,0.017389238,0.003320538,0.016284318,0.019883825,0.008740912,0.056588239,0.062835539,0.0100234,0.037758652,0.015698337,-0.007238121
"2015-12-15",-0.030748096,-0.016948227,-0.016628726,-0.014763916,-0.003567955,-0.008127955,-0.052433909,-0.041280981,-0.020846441,-0.022456579,-0.003490638,-0.005010244,0.030748096,0.017476239,0.003087685,0.016365791,0.01848947,0.008127955,0.0597295,0.066232942,0.013795996,0.038781502,0.018718787,-0.005015049
"2015-12-16",-0.029820995,-0.016519815,-0.015451484,-0.014390718,-0.003315359,-0.007552531,-0.050574794,-0.039817309,-0.020107302,-0.021779479,-0.003385389,-0.004883596,0.029820995,0.01703448,0.00286909,0.015952101,0.017180496,0.007552531,0.057548834,0.063806391,0.014391645,0.03753133,0.019288135,-0.003626253
"2015-12-17",-0.028338622,-0.015921111,-0.014354501,-0.013869176,-0.003079985,-0.007016337,-0.048128254,-0.037891159,-0.019134618,-0.020696842,-0.003217105,-0.004706607,0.028338622,0.016417124,0.002665398,0.015373972,0.015960762,0.007016337,0.054940446,0.060651439,0.014415658,0.035437711,0.018878938,-0.002606518
"2015-12-18",-0.029425899,-0.016377447,-0.016690579,-0.014266699,-0.003581226,-0.008158188,-0.049041561,-0.038610201,-0.019497726,-0.021490925,-0.003340537,-0.004841509,0.029425899,0.016887677,0.00309917,0.015814626,0.018558245,0.008158188,0.055382371,0.061573758,0.011169655,0.036954445,0.016605876,-0.005903998
"2015-12-21",-0.027998402,-0.016099986,-0.019847485,-0.014024998,-0.004258591,-0.009701252,-0.046776074,-0.036826593,-0.018597023,-0.020448366,-0.003178481,-0.004759486,0.027998402,0.016601571,0.003685356,0.015546699,0.022068406,0.009701252,0.053021623,0.058348463,0.00418087,0.034610215,0.009132637,-0.011589864
"2015-12-22",-0.028124928,-0.015615898,-0.018407405,-0.0136033,-0.003949599,-0.008997356,-0.047659894,-0.037522421,-0.018948409,-0.020540773,-0.003192845,-0.00461638,0.028124928,0.016102401,0.003417957,0.015079247,0.020467182,0.008997356,0.05437129,0.060256564,0.007257679,0.035376059,0.011744519,-0.009836017
"2015-12-23",-0.027396876,-0.015065608,-0.017083388,-0.013123932,-0.00366551,-0.008350189,-0.04549151,-0.035815262,-0.018086313,-0.020009048,-0.003110194,-0.004453703,0.027396876,0.015534968,0.003172108,0.014547869,0.018995009,0.008350189,0.051475975,0.057481872,0.00786998,0.034628921,0.012862922,-0.008368233
"2015-12-24",-0.027239428,-0.014553885,-0.015856867,-0.012678161,-0.003402341,-0.007750678,-0.044458485,-0.035001966,-0.017675607,-0.019894057,-0.00309232,-0.004302427,0.027239428,0.015007303,0.002944363,0.014053732,0.017631241,0.007750678,0.049907986,0.056433792,0.009162678,0.034898188,0.014684503,-0.007011216
"2015-12-25",-0.026656829,-0.014329704,-0.015096578,-0.012482872,-0.003239208,-0.007379056,-0.044024223,-0.034660074,-0.017502955,-0.019468561,-0.003026181,-0.004236155,0.026656829,0.014776137,0.002803189,0.013837255,0.016785876,0.007379056,0.049763217,0.056003144,0.010117221,0.034063158,0.015076729,-0.006042099
"2015-12-28",-0.025643199,-0.013917423,-0.014234115,-0.012123727,-0.003054154,-0.006957493,-0.042414004,-0.033392356,-0.016862772,-0.018728266,-0.00291111,-0.004114276,0.025643199,0.014351012,0.002643044,0.013439142,0.015826903,0.006957493,0.048084317,0.053946683,0.010369048,0.032634738,0.014985711,-0.005160008
"2015-12-29",-0.027351994,-0.014118102,-0.013895694,-0.012298541,-0.00298154,-0.006792076,-0.047294171,-0.037234489,-0.018803006,-0.019976268,-0.0031051,-0.004173601,0.027351994,0.014557942,0.002580205,0.013632923,0.015450613,0.006792076,0.054530547,0.061329964,0.014566361,0.035585137,0.018150721,-0.004315388
"2015-12-30",-0.026934504,-0.014057023,-0.012949412,-0.012245334,-0.002778501,-0.006329543,-0.046342122,-0.036484945,-0.018424495,-0.019671358,-0.003057704,-0.004155544,0.026934504,0.014494961,0.002404496,0.013573944,0.014398443,0.006329543,0.05335678,0.059913653,0.015448408,0.03487752,0.019106326,-0.00280944
"2015-12-31",-0.026057822,-0.01383278,-0.013677932,-0.012049993,-0.002934816,-0.006685636,-0.044298152,-0.034875737,-0.017611863,-0.019031082,-0.00295818,-0.004089253,0.026057822,0.014263732,0.00253977,0.013357408,0.015208485,0.006685636,0.050817246,0.0569751,0.012704526,0.033496903,0.016550201,-0.00434192
"2016-01-04",-0.026907594,-0.013521572,-0.01504364,-0.011778893,-0.00322785,-0.007353181,-0.044571459,-0.03509091,-0.017720523,-0.019651705,-0.003054649,-0.003997254,0.026907594,0.013942828,0.00279336,0.013056894,0.016727014,0.007353181,0.050427147,0.057742342,0.010613072,0.035415022,0.015546696,-0.007064613
"2016-01-05",-0.037637755,-0.017218809,-0.017752161,-0.014999625,-0.003809006,-0.008677079,-0.062784955,-0.049430314,-0.024961764,-0.027488376,-0.004272777,-0.005090233,0.037637755,0.017755251,0.003296288,0.016627074,0.019738617,0.008677079,0.070149832,0.082063321,0.019605008,0.051267971,0.027299524,-0.006530513
"2016-01-06",-0.037069788,-0.018972513,-0.016521206,-0.01652731,-0.003544885,-0.0080754,-0.060060308,-0.047285212,-0.023878511,-0.027073566,-0.004208299,-0.005608664,0.037069788,0.01956359,0.00306772,0.01832051,0.018369919,0.0080754,0.066166284,0.075894284,0.019647335,0.048290186,0.028504802,-0.002050298
"2016-01-07",-0.037126896,-0.018836872,-0.018404815,-0.01640915,-0.003949043,-0.00899609,-0.061243951,-0.048217088,-0.024349098,-0.027115275,-0.004214782,-0.005568566,0.037126896,0.019423723,0.003417476,0.01818953,0.020464303,0.00899609,0.068085702,0.077887243,0.017362586,0.048544957,0.025426717,-0.00540171
"2016-01-08",-0.046382036,-0.022461743,-0.02287257,-0.019566842,-0.00490767,-0.011179884,-0.077724204,-0.061191918,-0.030901244,-0.033874678,-0.00526546000000001,-0.006640152,0.046382036,0.023161524,0.004247065,0.02168983,0.025431997,0.011179884,0.086383657,0.099587173,0.022109873,0.061740488,0.031982473,-0.007923019
"2016-01-11",-0.045020785,-0.02375527,-0.023917326,-0.020693658,-0.00513184,-0.01169055,-0.077292817,-0.060852289,-0.030729735,-0.032880502,-0.005110926,-0.007022545,0.045020785,0.024495351,0.00444106,0.022938904,0.02659366,0.01169055,0.087019279,0.097495952,0.020033702,0.057795669,0.028158743,-0.007899378
"2016-01-12",-0.050835775,-0.025478983,-0.02229651,-0.022195217,-0.004784067,-0.010898311,-0.086943509,-0.068450235,-0.034566614,-0.037127424,-0.005771065,-0.00753211,0.050835775,0.026272766,0.0041401,0.024603381,0.024791476,0.010898311,0.097340693,0.110640955,0.029932878,0.066693953,0.039717514,-0.002805364
"2016-01-13",-0.048916914,-0.026247264,-0.020631696,-0.02286448,-0.004426855,-0.010084567,-0.082597618,-0.065028734,-0.032838794,-0.035726002,-0.005553229,-0.007759229,0.048916914,0.027064982,0.003830971,0.02534526,0.022940371,0.010084567,0.091995773,0.103027062,0.029498683,0.062290762,0.039599176,0.001048522
