Date,VaR1D,VaR2D,VaR3D,VaR4D,VaR1U,VaR2U,VaR3U,VaR4U,CoVaR1DL,CoVaR1DR,CoVaR1UL,CoVaR1UR,CoVaR2DL,CoVaR2DR,CoVaR2UL,CoVaR2UR,CoVaR3DL,CoVaR3DR,CoVaR3UL,CoVaR3UR,CoVaR4DL,CoVaR4DR,CoVaR4UL,CoVaR4UR,CoVaR5DL,CoVaR5DR,CoVaR5UL,CoVaR5UR,CoVaR6DL,CoVaR6DR,CoVaR6UL,CoVaR6UR
2014-08-27,-0.015302967,-0.018574889,-0.012007157,-0.010895913,0.022228967,0.019882889,0.012292457,0.012325913,-0.037879636,-0.04332532,0.039187636,0.05025132,-0.022911035,-0.03736484,0.023536039,0.047122639,-0.01780631,-0.02644397,0.013609062,0.02429929,-0.021505728,-0.032673927,0.022821616,0.036472716,-0.012378648,-0.020766435,0.020009579,0.029986181,-0.014273646,-0.015230567,0.015703646,0.015326615
2014-08-28,-0.014438147,-0.017952714,-0.012235846,-0.010492087,0.021364147,0.019260714,0.012514201,0.011922087,-0.036632832,-0.041169105,0.037940832,0.048095105,-0.023341844,-0.035483311,0.0239662,0.045110608,-0.01716214,-0.025065723,0.013160608,0.023339061,-0.021910488,-0.03159556,0.023238534,0.035313757,-0.011923252,-0.02007335,0.019338515,0.029037102,-0.013752342,-0.015519007,0.015182342,0.015604601
2014-08-29,-0.014760415,-0.018729308,-0.012698519,-0.010762063,0.021686415,0.020037308,0.012962822,0.012192063,-0.038189084,-0.0419726,0.039497084,0.0488986,-0.02421344,-0.036184447,0.024836483,0.045860374,-0.017592797,-0.025579315,0.01346042,0.023696882,-0.022729381,-0.03294157,0.024082025,0.036760362,-0.012227705,-0.020938454,0.019787152,0.030221736,-0.014100858,-0.016102566,0.015530858,0.016167011
2014-09-01,-0.015065828,-0.019088986,-0.012701436,-0.010142983,0.021991828,0.020396986,0.01296565,0.011572983,-0.038909859,-0.042734073,0.040217859,0.049660073,-0.024218934,-0.036848914,0.024841969,0.046570928,-0.016605262,-0.026066046,0.012772923,0.02403599,-0.022734543,-0.033564972,0.024087342,0.037430354,-0.011529566,-0.021339125,0.018758387,0.030770397,-0.01330168,-0.016106245,0.01473168,0.016170556
2014-09-02,-0.015144018,-0.019309766,-0.012405736,-0.009786602,0.022070018,0.020617766,0.012678931,0.011216602,-0.03935229,-0.042929019,0.04066029,0.049855019,-0.023661887,-0.037019025,0.024285761,0.046752838,-0.016036777,-0.026190655,0.012377158,0.024122805,-0.022211179,-0.033947632,0.023548257,0.037841613,-0.011127676,-0.021585067,0.018166167,0.031107179,-0.012841625,-0.015733285,0.014271625,0.015811113
2014-09-03,-0.015941194,-0.019640883,-0.012134251,-0.009694188,0.022867194,0.020948883,0.012415691,0.011124188,-0.04001583,-0.044916582,0.04132383,0.051842582,-0.023150457,-0.038753387,0.023775101,0.048607495,-0.015889361,-0.0274611,0.012274531,0.025007929,-0.021730674,-0.034521531,0.023053319,0.038458402,-0.01102346,-0.021953922,0.018012597,0.031612273,-0.012722327,-0.015390868,0.014152327,0.015481106
2014-09-04,-0.01617185,-0.019456608,-0.011883837,-0.009711971,0.02309785,0.020764608,0.012172883,0.011141971,-0.039646553,-0.045491667,0.040954553,0.052417667,-0.022678721,-0.03925521,0.023304075,0.049144125,-0.015917728,-0.027828693,0.01229428,0.025264032,-0.021287461,-0.034202142,0.022596794,0.038115144,-0.011043514,-0.021748645,0.018042149,0.031331176,-0.012745283,-0.015075026,0.014175283,0.015176711
2014-09-05,-0.016111834,-0.019214212,-0.013778648,-0.010009465,0.023037834,0.020522212,0.014010145,0.011439465,-0.039160805,-0.04534203,0.040468805,0.05226803,-0.026248212,-0.039124636,0.026868191,0.049004494,-0.01639228,-0.027733045,0.01262465,0.025197394,-0.024641117,-0.033782016,0.026051185,0.037663619,-0.011378999,-0.021478623,0.018536513,0.030961419,-0.013129321,-0.017464907,0.014559321,0.017479977
2014-09-09,-0.016114807,-0.018620061,-0.01345702,-0.0094297,0.023040807,0.019928061,0.013698286,0.0108597,-0.037970158,-0.045349443,0.039278158,0.052275443,-0.025642322,-0.039131105,0.026263213,0.049011412,-0.015467459,-0.027737784,0.011980814,0.025200695,-0.024071863,-0.03275222,0.025464832,0.03655686,-0.010725196,-0.020816755,0.017573081,0.030055087,-0.012380896,-0.017059245,0.013810896,0.017089017
2014-09-10,-0.015370839,-0.017937142,-0.013180996,-0.013002526,0.022296839,0.019245142,0.013430645,0.014432526,-0.036601626,-0.043494542,0.037909626,0.050420542,-0.025122341,-0.037512504,0.025744016,0.047280545,-0.021166702,-0.026552136,0.015948481,0.02437465,-0.023583324,-0.03156857,0.024961618,0.035284749,-0.014754278,-0.020056003,0.023510268,0.029013347,-0.016993093,-0.016711103,0.018423093,0.016753492
