"da[, 1]","DCoVaR1DL","DCoVaR2DL","DCoVaR3DL","DCoVaR4DL","DCoVaR5DL","DCoVaR6DL","VaR1D","DCoVaR2DR","DCoVaR3DR","DCoVaR4DR","DCoVaR5DR","DCoVaR6DR","DCoVaR1UL","DCoVaR2UL","DCoVaR3UL","DCoVaR4UL","DCoVaR5UL","DCoVaR6UL","DCoVaR1UR","DCoVaR2UR","DCoVaR3UR","DCoVaR4UR","DCoVaR5UR","DCoVaR6UR"
"2017-12-28",-0.020019095,-0.013727175,-0.001927377,-0.012929707,-0.002691926,-0.004611848,-0.025392316,-0.021412897,-0.00380414,-0.016643196,-0.005351226,-0.006743834,0.020019095,0.012910201,0.001927377,0.012160854,0.009043677,0.009593079,0.025263487,0.027259174,0.014951119,0.022618302,0.026612029,0.017029774
"2017-12-29",-0.019585485,-0.013332175,-0.001834706,-0.012557655,-0.002562494,-0.004390102,-0.025345736,-0.021373617,-0.003797162,-0.016282708,-0.005235319,-0.00654978,0.019585485,0.01253871,0.001834706,0.011810925,0.008608842,0.009131827,0.025617399,0.027599576,0.015326106,0.022237004,0.026261323,0.016694553
"2018-01-02",-0.019179137,-0.013234417,-0.002254472,-0.012465576,-0.003148771,-0.005394522,-0.024700431,-0.020829442,-0.003700485,-0.015944884,-0.0051267,-0.006501754,0.019179137,0.01244677,0.002254472,0.011724321,0.010578473,0.011221114,0.024944809,0.026725276,0.01292629,0.02159634,0.023674174,0.01463801
"2018-01-03",-0.019493318,-0.012885456,-0.002129481,-0.012136888,-0.0029742,-0.005095444,-0.025924458,-0.021861643,-0.003883863,-0.016206083,-0.005210683,-0.006330318,0.019493318,0.012118577,0.002129481,0.011415178,0.009991991,0.010599003,0.026675128,0.028939501,0.01448594,0.022533271,0.024784841,0.014534091
"2018-01-04",-0.019400156,-0.013916469,-0.002014947,-0.013108005,-0.002814233,-0.004821385,-0.025791954,-0.021749904,-0.003864011,-0.016128631,-0.00518578,-0.00683683,0.019400156,0.01308823,0.002014947,0.012328549,0.009454572,0.010028936,0.026546702,0.027666711,0.014888022,0.02129069,0.025131328,0.016998017
"2018-01-05",-0.01896731,-0.013515351,-0.001912045,-0.012730189,-0.002670512,-0.00457516,-0.025404855,-0.021423471,-0.003806019,-0.015768778,-0.005070077,-0.00663977,0.01896731,0.012710984,0.001912045,0.011973199,0.008971733,0.009516764,0.026331476,0.027498463,0.015029744,0.020917149,0.024827574,0.016696813
"2018-01-08",-0.018153976,-0.013240402,-0.001810941,-0.012471213,-0.002529302,-0.004333238,-0.024424077,-0.020596397,-0.003659083,-0.0150926,-0.004852668,-0.006504694,0.018153976,0.012452398,0.001810941,0.011729622,0.008497331,0.009013542,0.025504087,0.026301084,0.014677245,0.019717277,0.023845544,0.016626627
"2018-01-09",-0.017608655,-0.012900112,-0.001725337,-0.012150691,-0.00240974,-0.004128402,-0.024159883,-0.020373607,-0.003619503,-0.014639238,-0.004706901,-0.006337518,0.017608655,0.012132361,0.001725337,0.011428161,0.008095657,0.008587467,0.025605979,0.026255453,0.014842506,0.019074988,0.023266539,0.016363551
"2018-01-10",-0.017272671,-0.012588493,-0.001646288,-0.011857176,-0.002299335,-0.003939254,-0.023142663,-0.019515803,-0.003467109,-0.014359912,-0.00461709,-0.006184427,0.017272671,0.011839287,0.001646288,0.011152099,0.007724743,0.00819402,0.024242559,0.025041098,0.014361841,0.018785311,0.023027078,0.016125571
"2018-01-11",-0.016645297,-0.012320262,-0.001714015,-0.011604528,-0.002393927,-0.004101311,-0.022374775,-0.018868257,-0.003352068,-0.013838335,-0.004449389,-0.006052651,0.016645297,0.01158702,0.001714015,0.010914474,0.008042532,0.008531115,0.023585393,0.024158714,0.013431036,0.017918174,0.021619973,0.015315457
"2018-01-12",-0.016047633,-0.012042087,-0.001626195,-0.011342513,-0.002271271,-0.003891174,-0.021397159,-0.01804385,-0.003205607,-0.013341457,-0.00428963,-0.00591599,0.016047633,0.011325402,0.001626195,0.010668041,0.007630461,0.00809401,0.022548582,0.022969471,0.013021908,0.017115655,0.020958643,0.015179942
"2018-01-15",-0.015417277,-0.011779645,-0.001543585,-0.011095317,-0.002155892,-0.003693506,-0.020475081,-0.017266278,-0.003067466,-0.012817401,-0.004121132,-0.005787059,0.015417277,0.011078578,0.001543585,0.010435544,0.007242839,0.00768284,0.021637017,0.021847862,0.012635033,0.016237049,0.020216493,0.015051003
"2018-01-16",-0.016517519,-0.011912772,-0.001500111,-0.011220711,-0.002095172,-0.00358948,-0.021086674,-0.017782024,-0.003159092,-0.013732105,-0.004415234,-0.005852461,0.016517519,0.011203784,0.001500111,0.010553482,0.007038847,0.007466456,0.02156256,0.022634387,0.013329719,0.018108582,0.022348477,0.015497035
"2018-01-17",-0.016441249,-0.011686254,-0.00179549,-0.011007352,-0.002507722,-0.004296266,-0.021483821,-0.018116931,-0.00321859,-0.013668697,-0.004394846,-0.005741178,0.016441249,0.010990745,0.00179549,0.010352809,0.008424832,0.008936639,0.022301386,0.023470654,0.012338154,0.018204855,0.020897306,0.013751064
"2018-01-18",-0.016723342,-0.012662115,-0.00169867,-0.011926521,-0.002372495,-0.004064593,-0.020801734,-0.017541739,-0.003116404,-0.013903219,-0.004470251,-0.006220596,0.016723342,0.011908528,0.00169867,0.01121732,0.007970529,0.008454737,0.020882052,0.021424019,0.012211178,0.017705181,0.021825869,0.016031533
"2018-01-19",-0.016084491,-0.012368668,-0.00177119,-0.011650122,-0.002473783,-0.004238121,-0.021416557,-0.018060208,-0.003208513,-0.0133721,-0.004299482,-0.006076432,0.016084491,0.011632546,0.00177119,0.010957357,0.008310811,0.008815692,0.022544265,0.022659121,0.012391397,0.016843305,0.020377177,0.015152277
"2018-01-22",-0.015745601,-0.012138164,-0.001684232,-0.011433009,-0.002352331,-0.004030048,-0.020994653,-0.017704424,-0.003145306,-0.013090358,-0.004208895,-0.005963191,0.015745601,0.011415761,0.001684232,0.010753155,0.007902787,0.00838288,0.022177411,0.022260774,0.012433533,0.01646395,0.020167854,0.015103232
"2018-01-23",-0.017065333,-0.011921775,-0.001595993,-0.011229191,-0.002229089,-0.003818909,-0.020608454,-0.017378749,-0.003087447,-0.014187539,-0.004561668,-0.005856884,0.017065333,0.01121225,0.001595993,0.010561457,0.007488751,0.007943691,0.020218985,0.021901746,0.012510622,0.019100005,0.022886049,0.015086641
"2018-01-24",-0.016488222,-0.011728266,-0.001522941,-0.011046923,-0.002127059,-0.003644109,-0.022072085,-0.018613004,-0.003306721,-0.013707748,-0.004407402,-0.005761818,0.016488222,0.011030257,0.001522941,0.010390027,0.007145974,0.00758009,0.023236526,0.024316668,0.014034958,0.018246971,0.022195087,0.015045693
"2018-01-25",-0.016197639,-0.012526052,-0.001544397,-0.011798362,-0.002157026,-0.003695449,-0.02155826,-0.018179704,-0.003229742,-0.013466168,-0.004329727,-0.006153751,0.016197639,0.011780563,0.001544397,0.011096783,0.007246649,0.007686882,0.02266815,0.02270974,0.013518501,0.016886314,0.021587551,0.016461505
"2018-01-26",-0.016210289,-0.012907129,-0.001489726,-0.012157302,-0.002080667,-0.00356463,-0.02160937,-0.018222804,-0.003237399,-0.013476684,-0.004333109,-0.006340966,0.016210289,0.01213896,0.001489726,0.011434378,0.006990117,0.007414765,0.022740869,0.022390671,0.013804089,0.016513052,0.021853564,0.017427213
"2018-01-29",-0.015526099,-0.012986701,-0.001407361,-0.012232251,-0.00196563,-0.003367547,-0.020951158,-0.017667745,-0.00313879,-0.012907872,-0.004150221,-0.006380057,0.015526099,0.012213797,0.001407361,0.011504871,0.006603646,0.007004816,0.022323328,0.021312402,0.013632217,0.015180359,0.021015486,0.01794515
"2018-01-30",-0.017303927,-0.013660716,-0.001982553,-0.012867109,-0.002768989,-0.004743872,-0.02282236,-0.019245697,-0.003419123,-0.014385898,-0.004625445,-0.006711184,0.017303927,0.012847697,0.001982553,0.012101977,0.009302573,0.009867702,0.023676807,0.02344141,0.012600436,0.017727164,0.021583053,0.016657886
"2018-01-31",-0.017252881,-0.014287831,-0.003048951,-0.013457792,-0.004258403,-0.00729556,-0.024565802,-0.020715912,-0.003680316,-0.014343459,-0.0046118,-0.007019271,0.017252881,0.01343749,0.003048951,0.012657537,0.014306345,0.015175453,0.026637696,0.025425973,0.009274207,0.016981626,0.016739078,0.01309195
"2018-02-01",-0.017954446,-0.014381296,-0.002953331,-0.013545828,-0.004124854,-0.00706676,-0.024126644,-0.020345577,-0.003614524,-0.014926717,-0.004799333,-0.007065188,0.017954446,0.013525391,0.002953331,0.012740336,0.013857677,0.014699528,0.025206259,0.024664557,0.009340828,0.018166082,0.018401225,0.013695303
"2018-02-02",-0.020564625,-0.01453905,-0.002907696,-0.013694418,-0.004061116,-0.006957564,-0.025700175,-0.021672509,-0.003850261,-0.017096731,-0.005497049,-0.007142689,0.020564625,0.013673758,0.002907696,0.012880091,0.013643546,0.014472389,0.025234272,0.026880336,0.010832941,0.022770461,0.023202724,0.014197625
"2018-02-05",-0.020053708,-0.014343184,-0.005026597,-0.01350993,-0.007020539,-0.012027691,-0.025189758,-0.021242083,-0.003773794,-0.016671972,-0.005360478,-0.007046465,0.020053708,0.013489549,0.005026597,0.012706574,0.023585893,0.025018731,0.024890929,0.026312089,0.000968770000000001,0.022040807,0.012856543,0.004380386
"2018-02-06",-0.020168707,-0.014754508,-0.009295048,-0.013897359,-0.012982191,-0.022241283,-0.025282486,-0.021320279,-0.003787686,-0.016767578,-0.005391218,-0.007248539,0.020168707,0.013876393,0.009295048,0.013070964,0.043614399,0.046263966,0.024931224,0.026024505,-0.01798424,0.021823066,-0.005969828,-0.013869284
"2018-02-07",-0.02508854,-0.026881691,-0.008573897,-0.025320023,-0.011974976,-0.020515706,-0.034021389,-0.028689643,-0.005096901,-0.02085776,-0.006706319,-0.013206334,0.02508854,0.025281825,0.008573897,0.02381439,0.040230602,0.042674603,0.034620053,0.026627681,-0.007612448,0.018197134,0.005911807,0.012321452
"2018-02-08",-0.025357325,-0.031439779,-0.008338154,-0.029613314,-0.011645718,-0.019951617,-0.037202655,-0.031372349,-0.005573501,-0.021081219,-0.006778167,-0.015445615,0.025357325,0.029568637,0.008338154,0.027852383,0.039124443,0.041501245,0.039662492,0.026698136,-0.003956142,0.013947169,0.007436251,0.022008029
"2018-02-09",-0.025219204,-0.030170643,-0.011162583,-0.028417907,-0.015590536,-0.026709938,-0.039055956,-0.032935205,-0.005851153,-0.020966391,-0.006741247,-0.014822118,0.025219204,0.028375036,0.011162583,0.026728061,0.05237728,0.05555919,0.042893432,0.030821196,-0.015029784,0.015014906,-0.005398494,0.00701213
"2018-02-12",-0.028715512,-0.031833369,-0.010269144,-0.029984039,-0.01434269,-0.02457211,-0.048354803,-0.040776761,-0.007244256,-0.023873102,-0.007675831,-0.015638976,0.028715512,0.029938803,0.010269144,0.028201063,0.048185072,0.051112305,0.054934023,0.043155644,-0.00343135,0.019672765,0.004743543,0.01414527
"2018-02-13",-0.030296207,-0.032176773,-0.009457782,-0.030307493,-0.013209478,-0.022630674,-0.047370114,-0.03994639,-0.007096735,-0.025187238,-0.008098361,-0.015807682,0.030296207,0.03026177,0.009457782,0.028505284,0.044377983,0.047073937,0.051716837,0.041309183,-0.000620686999999995,0.022203308,0.011145163,0.018412964
"2018-02-14",-0.029210714,-0.030680426,-0.008740484,-0.028898075,-0.012207644,-0.020914318,-0.046823184,-0.039485173,-0.007014797,-0.024284796,-0.007808202,-0.015072563,0.029210714,0.028854479,0.008740484,0.027179676,0.041012267,0.043503754,0.051884542,0.042038379,0.002129139,0.021776644,0.012430718,0.018775773
"2018-02-22",-0.02841304,-0.02950537,-0.008072207,-0.027791283,-0.011274275,-0.019315256,-0.045259795,-0.038166794,-0.006780578,-0.023621637,-0.007594978,-0.014495286,0.02841304,0.027749356,0.008072207,0.026138698,0.03787656,0.040177553,0.050069098,0.040896068,0.003827991,0.021541608,0.014004762,0.01952876
"2018-02-23",-0.029026117,-0.02897974,-0.007482886,-0.027296189,-0.010451184,-0.017905124,-0.04721293,-0.039813839,-0.007073186,-0.024131328,-0.007758858,-0.014237056,0.029026117,0.027255009,0.007482886,0.025673045,0.03511134,0.037244347,0.052718856,0.04439678,0.008054759,0.023208343,0.017711965,0.021160132
"2018-02-26",-0.027541834,-0.028018483,-0.006923663,-0.026390775,-0.009670129,-0.016567008,-0.045925111,-0.038727844,-0.006880253,-0.022897346,-0.0073621,-0.013764813,0.027541834,0.026350961,0.006923663,0.02482147,0.032487339,0.034460939,0.052046902,0.043448869,0.009493126,0.02149658,0.017590321,0.02183201
"2018-02-27",-0.028289955,-0.026904589,-0.006419682,-0.025341592,-0.00896623,-0.015361079,-0.04588838,-0.038696869,-0.00687475,-0.023519309,-0.007562077,-0.013217584,0.028289955,0.025303361,0.006419682,0.023834676,0.030122554,0.031952494,0.051240834,0.044551911,0.01170981,0.024021897,0.021154965,0.021968423
"2018-02-28",-0.027919908,-0.025990923,-0.006992089,-0.024481005,-0.009765699,-0.016730741,-0.046443143,-0.039164691,-0.006957861,-0.023211664,-0.007463162,-0.012768722,0.027919908,0.024444072,0.006992089,0.023025263,0.032808414,0.034801518,0.052535203,0.046341284,0.009612326,0.024296197,0.017951279,0.017685603
"2018-03-01",-0.026653935,-0.025691938,-0.007492239,-0.024199388,-0.010464247,-0.017927503,-0.046592996,-0.03929106,-0.006980311,-0.022159177,-0.007124759,-0.012621837,0.026653935,0.02416288,0.007492239,0.022760392,0.035155224,0.037290897,0.054045614,0.046878911,0.007505361,0.02229441,0.013491469,0.014889463
"2018-03-02",-0.026273064,-0.025007536,-0.008147421,-0.023554746,-0.011379327,-0.019495232,-0.044988992,-0.037938431,-0.006740009,-0.021842534,-0.00702295,-0.012285607,0.026273064,0.023519211,0.008147421,0.022154084,0.038229487,0.040551921,0.051747447,0.045164825,0.003270898,0.022310473,0.009899694,0.010671979
"2018-03-05",-0.025983706,-0.024846126,-0.007549057,-0.023402713,-0.010543604,-0.018063459,-0.044191716,-0.037266102,-0.006620565,-0.021601971,-0.006945603,-0.01220631,0.025983706,0.023367407,0.007549057,0.022011091,0.03542183,0.037573699,0.05070473,0.044126885,0.005285491,0.02194974,0.0120575,0.013033711
"2018-03-06",-0.024798672,-0.026334953,-0.006992569,-0.024805048,-0.009766369,-0.016731889,-0.04203414,-0.035446656,-0.006297328,-0.020616775,-0.006628836,-0.012937735,0.024798672,0.024767626,0.006992569,0.023330037,0.032810667,0.034803908,0.048283117,0.03931512,0.005999357,0.018236262,0.01245081,0.018335248
"2018-03-07",-0.024717374,-0.02638548,-0.006498421,-0.02485264,-0.009076204,-0.015549487,-0.041795577,-0.035245479,-0.006261588,-0.020549186,-0.006607104,-0.012962558,0.024717374,0.024815146,0.006498421,0.023374799,0.030492016,0.0323444,0.047965852,0.038901754,0.008006918,0.018035186,0.014510533,0.020633911
"2018-03-08",-0.024726129,-0.026324179,-0.006124237,-0.0247949,-0.008553589,-0.014654136,-0.041096531,-0.034655986,-0.00615686,-0.020556465,-0.006609445,-0.012932442,0.024726129,0.024757494,0.006124237,0.023320493,0.028736263,0.030481985,0.046790324,0.037908255,0.009102551,0.018114941,0.016194083,0.0221859
"2018-03-09",-0.024524322,-0.025384397,-0.005703228,-0.023909714,-0.007965575,-0.013646741,-0.039943605,-0.033683744,-0.005984135,-0.020388689,-0.0065555,-0.01247075,0.024524322,0.023873643,0.005703228,0.022487944,0.026760795,0.028386507,0.045066815,0.037142025,0.010035224,0.01872376,0.017715463,0.022282297
"2018-03-12",-0.024819328,-0.024667531,-0.005295719,-0.023234494,-0.007396415,-0.012671648,-0.038962069,-0.032856032,-0.005837087,-0.020633947,-0.006634357,-0.012118571,0.024819328,0.023199441,0.005295719,0.021852874,0.02484867,0.026358222,0.043134802,0.036403149,0.011048076,0.020008331,0.020051838,0.02274084
"2018-03-13",-0.024720794,-0.023824237,-0.005024264,-0.02244019,-0.00701728,-0.012022108,-0.038066153,-0.032100522,-0.005702865,-0.020552029,-0.006608018,-0.01170428,0.024720794,0.022406336,0.005024264,0.021105803,0.023574945,0.025007118,0.041737473,0.03592527,0.011524508,0.020705457,0.02108842,0.022353318
"2018-03-14",-0.024525398,-0.023530187,-0.0052541,-0.022163222,-0.007338287,-0.012572062,-0.037482268,-0.031608142,-0.005615392,-0.020389584,-0.006555788,-0.01155982,0.024525398,0.022129786,0.0052541,0.020845305,0.024653387,0.026151075,0.040957398,0.035348033,0.010021705,0.020654345,0.019719592,0.020771596
"2018-03-15",-0.024426798,-0.022641168,-0.005449067,-0.02132585,-0.007610593,-0.013038581,-0.037108456,-0.031292913,-0.005559389,-0.020307611,-0.006529432,-0.011123067,0.024426798,0.021293676,0.005449067,0.020057726,0.025568215,0.027121479,0.040431606,0.035707361,0.008846393,0.021398909,0.018676727,0.018218115
"2018-03-16",-0.023334839,-0.021757188,-0.005238092,-0.020493224,-0.007315929,-0.012533758,-0.035356666,-0.029815659,-0.005296945,-0.019399793,-0.006237544,-0.010688788,0.023334839,0.020462308,0.005238092,0.019274612,0.024578274,0.026071399,0.038594654,0.033977346,0.008352272,0.020323492,0.017693684,0.01748389
"2018-03-19",-0.02348231,-0.020871829,-0.00489645,-0.019659299,-0.006838766,-0.011716275,-0.035283421,-0.029753892,-0.005285972,-0.019522396,-0.006276964,-0.010253833,0.02348231,0.019629641,0.00489645,0.018490277,0.022975217,0.024370957,0.038325589,0.034787456,0.00981534,0.021513792,0.01947652,0.017329567
"2018-03-20",-0.022421203,-0.020016453,-0.005840754,-0.018853616,-0.008157655,-0.013975815,-0.034033562,-0.028699908,-0.005098725,-0.018640227,-0.005993324,-0.009833607,0.022421203,0.018825173,0.005840754,0.017732502,0.027406099,0.029071014,0.037295724,0.033786828,0.004581997,0.020464985,0.013397537,0.011499246
"2018-03-21",-0.021329551,-0.019206486,-0.005457243,-0.018090703,-0.007622013,-0.013058145,-0.03296578,-0.027799466,-0.004938755,-0.017732665,-0.005701519,-0.009435689,0.021329551,0.018063411,0.005457243,0.017014955,0.025606578,0.027162173,0.036600181,0.03301435,0.005417232,0.019313148,0.013184211,0.011674417
"2018-03-22",-0.021445104,-0.018556363,-0.00530162,-0.017478348,-0.007404658,-0.012685769,-0.032150208,-0.027111709,-0.00481657,-0.017828732,-0.005732407,-0.009116299,0.021445104,0.017451979,0.00530162,0.016439013,0.024876362,0.026387596,0.035123835,0.032457064,0.00544308,0.02020046,0.014081541,0.011136486
"2018-03-23",-0.021627267,-0.018571207,-0.00732956100000001,-0.01749233,-0.010237039,-0.017538247,-0.03197029,-0.026959987,-0.004789617,-0.017980176,-0.0057811,-0.009123592,0.021627267,0.01746594,0.007329561,0.016452163,0.034391907,0.036481208,0.034642179,0.032169508,-0.003744923,0.020517808,0.00536178,0.002123954
"2018-03-26",-0.02608376,-0.021256813,-0.00876422399999999,-0.020021918,-0.012240801,-0.020971122,-0.039905263,-0.033651411,-0.005978391,-0.021685153,-0.006972348,-0.010442966,0.02608376,0.019991713,0.00876422399999999,0.018831333,0.041123657,0.043621911,0.043450385,0.041377257,-0.00364223800000001,0.025865877,0.006816487,0.000816234999999998
"2018-03-27",-0.026001967,-0.022086597,-0.008073814,-0.020803497,-0.011276521,-0.019319104,-0.039364576,-0.033195459,-0.005897389,-0.021617153,-0.006950484,-0.010850619,0.026001967,0.020772112,0.008073814,0.019566435,0.037884106,0.040185558,0.042629321,0.039696419,-0.001007167,0.024853368,0.00975027699999999,0.005466195
"2018-03-28",-0.026584398,-0.021264101,-0.008831926,-0.020028782,-0.012335359,-0.021133121,-0.039443403,-0.033261932,-0.005909198,-0.022101366,-0.007106171,-0.010446546,0.026584398,0.019998567,0.008831926,0.018837788,0.041441332,0.043958884,0.042181081,0.040671142,-0.004322307,0.026772898,0.007396584,0.000528221000000002
"2018-03-29",-0.026921991,-0.023239772,-0.008511573,-0.021889679,-0.011887929,-0.020366576,-0.040994689,-0.034570105,-0.006141603,-0.02238203,-0.007196412,-0.011417147,0.026921991,0.021856655,0.008511573,0.020588028,0.039938164,0.042364399,0.044434338,0.040962408,-0.001623705,0.025334684,0.009419433,0.005699421
"2018-03-30",-0.026677167,-0.023830229,-0.007864612,-0.022445834,-0.010984333,-0.018818522,-0.041328034,-0.034851209,-0.006191544,-0.022178492,-0.007130969,-0.011707224,0.026677167,0.022411971,0.007864612,0.021111112,0.036902482,0.039144301,0.045234464,0.040852418,0.001533475,0.024273271,0.011872336,0.009702265
"2018-04-02",-0.026300995,-0.022798211,-0.007299032,-0.02147377,-0.0101944,-0.017465198,-0.039744386,-0.033515746,-0.00595429,-0.021865754,-0.007030416,-0.011200218,0.026300995,0.021441374,0.007299032,0.020196851,0.03424866,0.036329259,0.042965598,0.039530687,0.002757898,0.024659483,0.013731053,0.010268411
"2018-04-03",-0.025228554,-0.021821902,-0.008713695,-0.020554179,-0.012170228,-0.020850215,-0.03818271,-0.032198812,-0.005720328,-0.020974164,-0.006743746,-0.010720581,0.025228554,0.02052317,0.008713695,0.019331942,0.040886563,0.043370414,0.041426546,0.038184243,-0.004827688,0.023715759,0.00553523,0.002112097
"2018-04-04",-0.025143243,-0.020903095,-0.008051845,-0.019688749,-0.011245837,-0.019266535,-0.038353297,-0.032342665,-0.005745884,-0.020903239,-0.006720942,-0.010269193,0.025143243,0.019659047,0.008051845,0.018517975,0.03778102,0.040076209,0.041796209,0.039397923,-0.001737427,0.024515585,0.008335504,0.003321909
"2018-04-09",-0.024733669,-0.022250352,-0.007448837,-0.020957739,-0.010403629,-0.017823652,-0.036839493,-0.031066101,-0.005519094,-0.020562733,-0.00661146,-0.010931068,0.024733669,0.020926121,0.007448837,0.019711505,0.034951575,0.037074877,0.039677173,0.035707071,-0.000288947000000005,0.022366023,0.01030224,0.00856261899999999
"2018-04-10",-0.023922302,-0.022608444,-0.007859442,-0.021295028,-0.010977113,-0.018806152,-0.035460301,-0.029903052,-0.005312471,-0.01988819,-0.006394577,-0.011106991,0.023922302,0.021262901,0.00785944199999999,0.020028737,0.036878226,0.039118571,0.038182816,0.033248672,-0.003248957,0.020511295,0.007042446,0.00741055099999999
"2018-04-11",-0.02374538,-0.022793968,-0.007266837,-0.021469773,-0.010149433,-0.01738816,-0.036994434,-0.031196759,-0.005542306,-0.019741103,-0.006347285,-0.011198134,0.02374538,0.021437384,0.007266837,0.020193092,0.034097591,0.036169013,0.040919643,0.035375977,0.000649309000000001,0.019995112,0.009372647,0.010403903
"2018-04-12",-0.022873398,-0.022401825,-0.007166119,-0.021100411,-0.010008763,-0.017147161,-0.036200742,-0.030527453,-0.0054234,-0.019016167,-0.006114198,-0.011005483,0.022873398,0.021068579,0.007166119,0.019845694,0.033624999,0.035667711,0.040462913,0.03458345,0.000448309000000001,0.018809993,0.008285583,0.010109967
"2018-04-13",-0.022729583,-0.021538171,-0.006648675,-0.020286931,-0.00928606,-0.015909016,-0.036607449,-0.030870423,-0.005484331,-0.018896604,-0.006075755,-0.010581191,0.022729583,0.020256325,0.006648675,0.019080586,0.031197039,0.033092252,0.041284938,0.036096882,0.003088179,0.019445574,0.01033903,0.010780502
"2018-04-16",-0.022136569,-0.020657747,-0.006430816,-0.019457654,-0.00898178,-0.01538772,-0.036442938,-0.030731693,-0.005459684,-0.018403592,-0.005917239,-0.010148659,0.022136569,0.019428299,0.006430816,0.018300621,0.030174795,0.032007908,0.041600694,0.036763823,0.003924675,0.019277966,0.01026561,0.010083702
"2018-04-17",-0.021871531,-0.021044823,-0.005977549,-0.019822243,-0.008348714,-0.01430314,-0.038538509,-0.032498852,-0.005773632,-0.018183249,-0.005846393,-0.01033882,0.021871531,0.019792339,0.005977549,0.018643531,0.028047972,0.029751881,0.045362367,0.039530629,0.007661558,0.018391168,0.011819403,0.012837725
"2018-04-18",-0.023598746,-0.021285317,-0.005557848,-0.020048766,-0.007762526,-0.013298874,-0.040138703,-0.033848267,-0.006013364,-0.019619196,-0.006308088,-0.01045697,0.023598746,0.02001852,0.005557848,0.018856584,0.026078641,0.027662913,0.04631388,0.041700672,0.010843112,0.021296424,0.01673309,0.015164407
"2018-04-19",-0.023345286,-0.020625495,-0.005189698,-0.019427276,-0.007248338,-0.01241796,-0.03970916,-0.03348604,-0.005949012,-0.019408479,-0.006240337,-0.010132815,0.023345286,0.019397967,0.005189698,0.01827205,0.024351197,0.025830527,0.045849229,0.041737316,0.012132565,0.021519686,0.017927833,0.015555561
"2018-04-20",-0.023106476,-0.019890397,-0.005347293,-0.018734882,-0.007468447,-0.012795055,-0.039363787,-0.033194794,-0.00589727,-0.01920994,-0.006176501,-0.009771678,0.023106476,0.018706618,0.005347293,0.017620829,0.025090667,0.02661492,0.045510486,0.041979561,0.01114715,0.021848008,0.016804582,0.013460299
"2018-04-23",-0.024262783,-0.019983927,-0.005766473,-0.018822979,-0.008053908,-0.013798075,-0.041082924,-0.034644512,-0.006154822,-0.020171255,-0.00648559,-0.009817627,0.024262783,0.018794582,0.005766473,0.017703687,0.027057556,0.028701297,0.047228876,0.044482359,0.010686337,0.02386315,0.016972788,0.01176877
"2018-04-24",-0.024030977,-0.01961671,-0.00547668,-0.018477096,-0.00764916,-0.013104655,-0.039228143,-0.033080408,-0.005876949,-0.019978539,-0.006423627,-0.009637223,0.024030977,0.01844922,0.00547668,0.017378371,0.025697783,0.027258918,0.044363729,0.042059077,0.010459245,0.023821622,0.017856353,0.012364964
"2018-04-25",-0.025059407,-0.01893805,-0.006294264,-0.017837862,-0.008791062,-0.015060977,-0.041240643,-0.034777514,-0.006178451,-0.02083354,-0.006698532,-0.009303813,0.025059407,0.017810951,0.006294264,0.016777148,0.029534064,0.031328253,0.046699087,0.045808745,0.00846259,0.026406327,0.016023197,0.007434369
"2018-04-26",-0.024054905,-0.019091217,-0.005864513,-0.01798213,-0.008190838,-0.014032665,-0.039997276,-0.033729004,-0.005992177,-0.019998432,-0.006430023,-0.00937906,0.024054905,0.017955001,0.005864513,0.016912838,0.027517579,0.029189267,0.045623707,0.04376892,0.009360162,0.024411917,0.016169527,0.009640402
"2018-04-27",-0.025963286,-0.019272938,-0.005455607,-0.018153294,-0.007619728,-0.013054231,-0.041437807,-0.034943779,-0.006207988,-0.021584995,-0.006940145,-0.009468335,0.025963286,0.018125908,0.005455607,0.017073824,0.025598902,0.02715403,0.046128368,0.045758618,0.012362832,0.027709273,0.021354229,0.011807608
"2018-05-02",-0.024914356,-0.018889953,-0.005095694,-0.017792558,-0.007117045,-0.012193027,-0.039822092,-0.033581274,-0.005965931,-0.02071295,-0.006659759,-0.009280184,0.024914356,0.017765716,0.005095694,0.016734539,0.023910111,0.025362646,0.04447571,0.043713307,0.012644124,0.026191365,0.021110957,0.012686524
"2018-05-03",-0.023761224,-0.018338642,-0.005879247,-0.017273275,-0.008211417,-0.014067921,-0.037859105,-0.031925922,-0.005671847,-0.019754275,-0.00635152,-0.009009338,0.023761224,0.017247216,0.005879247,0.016246134,0.027586715,0.029262602,0.042347138,0.041317853,0.007543387,0.024658173,0.015586497,0.00814891
"2018-05-04",-0.023671804,-0.019093873,-0.005769885,-0.017984632,-0.008058673,-0.013806238,-0.037224386,-0.031390674,-0.005576757,-0.019679934,-0.006327617,-0.009380365,0.023671804,0.0179575,0.005769885,0.016915191,0.027073563,0.028718276,0.041376713,0.039572343,0.007511116,0.023709276,0.015916519,0.010067292
"2018-05-07",-0.022996006,-0.019770437,-0.005365338,-0.018621892,-0.007493651,-0.012838234,-0.036116686,-0.030456571,-0.005410807,-0.019118099,-0.006146972,-0.009712745,0.022996006,0.018593799,0.005365338,0.017514558,0.02517534,0.026704737,0.040200555,0.037193307,0.008407435,0.021770966,0.016529531,0.01315258
