,mean1,sigma1,mean2,sigma2,mean3,sigma3,mean4,sigma4
2015/8/10,0.003463,0.032246341,0.000654,0.032645501,0.000330,0.01373779,0.000715,0.009314281
2015/8/11,0.003463,0.033453795,0.000654,0.033457602,0.000330,0.013238002,0.000715,0.008697275
2015/8/12,0.003463,0.031669035,0.000654,0.031583101,0.000330,0.012703067,0.000715,0.009871508
2015/8/13,0.003463,0.030820338,0.000654,0.030824791,0.000330,0.01391836,0.000715,0.009291862
2015/8/14,0.003463,0.030066801,0.000654,0.030247126,0.000330,0.014334898,0.000715,0.009056718
2015/8/17,0.003463,0.028441604,0.000654,0.028735238,0.000330,0.013748193,0.000715,0.008491814
2015/8/18,0.003463,0.027187189,0.000654,0.027615895,0.000330,0.013350212,0.000715,0.007965361
2015/8/19,0.003463,0.031048223,0.000654,0.031253333,0.000330,0.013544047,0.000715,0.008003043
2015/8/20,0.003463,0.029974076,0.000654,0.030834145,0.000330,0.013903907,0.000715,0.009147618
2015/8/21,0.003463,0.031153232,0.000654,0.031403122,0.000330,0.014566426,0.000715,0.013036008
2015/8/24,0.003463,0.032952404,0.000654,0.033622242,0.000330,0.015164981,0.000715,0.018959601
2015/8/25,0.003463,0.038413564,0.000654,0.03790733,0.000330,0.020833929,0.000715,0.025688118
2015/8/26,0.003463,0.042538776,0.000654,0.040914636,0.000330,0.022901875,0.000715,0.026469526
2015/8/27,0.003463,0.040940686,0.000654,0.04069021,0.000330,0.022256712,0.000715,0.024219984
2015/8/28,0.003463,0.041967733,0.000654,0.040471287,0.000330,0.021464508,0.000715,0.022228403
2015/8/31,0.003463,0.042554339,0.000654,0.041185162,0.000330,0.021776594,0.000715,0.02051186
2015/9/1,0.003463,0.040665711,0.000654,0.040420299,0.000330,0.020862421,0.000715,0.020402554
2015/9/2,0.003463,0.039220614,0.000654,0.040741887,0.000330,0.020863474,0.000715,0.024403072
2015/9/7,0.003463,0.037061321,0.000654,0.039057073,0.000330,0.020785963,0.000715,0.022429024
2015/9/8,0.003463,0.036885522,0.000654,0.03725295,0.000330,0.020571953,0.000715,0.023065557
2015/9/9,0.003463,0.036595501,0.000654,0.03705238,0.000330,0.019969697,0.000715,0.021191054
2015/9/10,0.003463,0.035908763,0.000654,0.036522974,0.000330,0.020058844,0.000715,0.021798524
2015/9/11,0.003463,0.034920607,0.000654,0.035731086,0.000330,0.021928285,0.000715,0.020114188
2015/9/14,0.003463,0.032972771,0.000654,0.033823324,0.000330,0.021630064,0.000715,0.01858726
2015/9/15,0.003463,0.033203395,0.000654,0.036970879,0.000330,0.020622213,0.000715,0.017951118
2015/9/16,0.003463,0.034106314,0.000654,0.038457042,0.000330,0.019714544,0.000715,0.01659404
2015/9/17,0.003463,0.035291932,0.000654,0.040159805,0.000330,0.018832654,0.000715,0.015370784
2015/9/18,0.003463,0.034895333,0.000654,0.038993992,0.000330,0.018595426,0.000715,0.014720689
2015/9/21,0.003463,0.033153646,0.000654,0.037401662,0.000330,0.017774798,0.000715,0.016672422
2015/9/22,0.003463,0.032451182,0.000654,0.037077833,0.000330,0.017110881,0.000715,0.01546303
2015/9/23,0.003463,0.031181035,0.000654,0.035248176,0.000330,0.016427719,0.000715,0.016588932
2015/9/24,0.003463,0.031138644,0.000654,0.034030647,0.000330,0.016946959,0.000715,0.015964524
2015/9/25,0.003463,0.029921755,0.000654,0.032688401,0.000330,0.017190917,0.000715,0.015539261
2015/9/28,0.003463,0.029475493,0.000654,0.033343515,0.000330,0.016573445,0.000715,0.014676527
2015/9/29,0.003463,0.028008888,0.000654,0.032764435,0.000330,0.015850836,0.000715,0.018586362
2015/9/30,0.003463,0.028017478,0.000654,0.03225593,0.000330,0.017306353,0.000715,0.017379244
2015/10/8,0.003463,0.026780058,0.000654,0.030713253,0.000330,0.01777957,0.000715,0.016051549
2015/10/9,0.003463,0.027181998,0.000654,0.031319794,0.000330,0.017168368,0.000715,0.014732257
2015/10/12,0.003463,0.026459684,0.000654,0.030377809,0.000330,0.021677163,0.000715,0.013693963
2015/10/13,0.003463,0.02706208,0.000654,0.031020492,0.000330,0.020681838,0.000715,0.012752493
2015/10/14,0.003463,0.025647712,0.000654,0.029645769,0.000330,0.019915664,0.000715,0.013136043
2015/10/15,0.003463,0.024979603,0.000654,0.028947299,0.000330,0.019146266,0.000715,0.01321336
2015/10/16,0.003463,0.02503868,0.000654,0.029151304,0.000330,0.018335257,0.000715,0.012267455
2015/10/19,0.003463,0.024622084,0.000654,0.028175929,0.000330,0.017909499,0.000715,0.01143478
2015/10/20,0.003463,0.023411314,0.000654,0.026674279,0.000330,0.017162843,0.000715,0.010701561
2015/10/21,0.003463,0.02280379,0.000654,0.026210399,0.000330,0.016428341,0.000715,0.01035617
2015/10/22,0.003463,0.024112361,0.000654,0.029386776,0.000330,0.015722133,0.000715,0.010823696
2015/10/23,0.003463,0.023663856,0.000654,0.029968413,0.000330,0.01514276,0.000715,0.010071499
2015/10/26,0.003463,0.02314098,0.000654,0.029718431,0.000330,0.014556655,0.000715,0.00939619
2015/10/27,0.003463,0.022151995,0.000654,0.02849245,0.000330,0.014171518,0.000715,0.009120645
2015/10/28,0.003463,0.020999765,0.000654,0.027138043,0.000330,0.013576025,0.000715,0.009104711
2015/10/29,0.003463,0.021298073,0.000654,0.027262184,0.000330,0.013218495,0.000715,0.008507427
2015/10/30,0.003463,0.020341432,0.000654,0.026058031,0.000330,0.012930519,0.000715,0.00808604
2015/11/2,0.003463,0.019395363,0.000654,0.02477793,0.000330,0.012697218,0.000715,0.008541568
2015/11/3,0.003463,0.019764988,0.000654,0.025013129,0.000330,0.012794694,0.000715,0.007988735
2015/11/4,0.003463,0.018928025,0.000654,0.023748556,0.000330,0.012572483,0.000715,0.007508626
2015/11/5,0.003463,0.020711271,0.000654,0.025773491,0.000330,0.012178956,0.000715,0.007754548
2015/11/6,0.003463,0.020691575,0.000654,0.024530935,0.000330,0.012425072,0.000715,0.007639647
2015/11/9,0.003463,0.020714748,0.000654,0.024914786,0.000330,0.012152504,0.000715,0.007392654
2015/11/10,0.003463,0.020519089,0.000654,0.024317971,0.000330,0.011957956,0.000715,0.008905995
2015/11/11,0.003463,0.019643138,0.000654,0.023217333,0.000330,0.012288448,0.000715,0.008363534
2015/11/12,0.003463,0.018689788,0.000654,0.022730402,0.000330,0.012258582,0.000715,0.008535485
2015/11/13,0.003463,0.018161349,0.000654,0.021759952,0.000330,0.011790458,0.000715,0.01081939
2015/11/16,0.003463,0.018440494,0.000654,0.022027198,0.000330,0.013622624,0.000715,0.012394817
2015/11/17,0.003463,0.017853464,0.000654,0.021919928,0.000330,0.014737571,0.000715,0.011519875
2015/11/18,0.003463,0.017037397,0.000654,0.021488107,0.000330,0.01463645,0.000715,0.010990097
2015/11/19,0.003463,0.017027693,0.000654,0.021654431,0.000330,0.014204476,0.000715,0.010224463
2015/11/20,0.003463,0.016925793,0.000654,0.022068359,0.000330,0.013624297,0.000715,0.009728762
2015/11/23,0.003463,0.016205205,0.000654,0.021271597,0.000330,0.01332915,0.000715,0.009110105
2015/11/24,0.003463,0.015883365,0.000654,0.020845974,0.000330,0.013016402,0.000715,0.008838914
2015/11/25,0.003463,0.015097864,0.000654,0.020230199,0.000330,0.012562742,0.000715,0.008300766
2015/11/26,0.003463,0.014801939,0.000654,0.020049829,0.000330,0.01215011,0.000715,0.007940436
2015/11/27,0.003463,0.014392321,0.000654,0.019749993,0.000330,0.011713882,0.000715,0.007596927
2015/11/30,0.003463,0.018764214,0.000654,0.02388389,0.000330,0.01244917,0.000715,0.00718386
2015/12/1,0.003463,0.01789905,0.000654,0.022998964,0.000330,0.012702784,0.000715,0.007697116
2015/12/2,0.003463,0.017115993,0.000654,0.021849511,0.000330,0.012221398,0.000715,0.007213583
2015/12/3,0.003463,0.017657786,0.000654,0.02122568,0.000330,0.012210037,0.000715,0.00886476
2015/12/4,0.003463,0.017520457,0.000654,0.021300999,0.000330,0.011790839,0.000715,0.011261156
2015/12/7,0.003463,0.018021911,0.000654,0.020863838,0.000330,0.011597242,0.000715,0.010461
2015/12/8,0.003463,0.017232627,0.000654,0.020257197,0.000330,0.011319846,0.000715,0.010932771
2015/12/9,0.003463,0.017928735,0.000654,0.020909431,0.000330,0.011558345,0.000715,0.011494557
2015/12/10,0.003463,0.016989919,0.000654,0.019858961,0.000330,0.011609102,0.000715,0.012266109
2015/12/11,0.003463,0.016530395,0.000654,0.018883896,0.000330,0.011308223,0.000715,0.011446758
2015/12/14,0.003463,0.016188396,0.000654,0.018189831,0.000330,0.011396325,0.000715,0.014452748
2015/12/15,0.003463,0.01691083,0.000654,0.018552554,0.000330,0.011453342,0.000715,0.013439248
2015/12/16,0.003463,0.016311234,0.000654,0.017993167,0.000330,0.011163828,0.000715,0.012487808
2015/12/17,0.003463,0.015522183,0.000654,0.017098744,0.000330,0.010759233,0.000715,0.011601232
2015/12/18,0.003463,0.01581674,0.000654,0.017754777,0.000330,0.011067618,0.000715,0.013489238
2015/12/21,0.003463,0.015086082,0.000654,0.016893465,0.000330,0.010880114,0.000715,0.016040632
2015/12/22,0.003463,0.015371129,0.000654,0.016969807,0.000330,0.010552975,0.000715,0.014876767
2015/12/23,0.003463,0.014671788,0.000654,0.016530521,0.000330,0.010181098,0.000715,0.013806704
2015/12/24,0.003463,0.01433862,0.000654,0.016435521,0.000330,0.009835284,0.000715,0.012815436
2015/12/25,0.003463,0.014198563,0.000654,0.016083997,0.000330,0.009683786,0.000715,0.012200975
2015/12/28,0.003463,0.01367924,0.000654,0.0154724,0.000330,0.009405173,0.000715,0.011503936
2015/12/29,0.003463,0.015253177,0.000654,0.01650344,0.000330,0.009540788,0.000715,0.011230426
2015/12/30,0.003463,0.014946125,0.000654,0.016251538,0.000330,0.009499512,0.000715,0.010465646
2015/12/31,0.003463,0.01428691,0.000654,0.015722572,0.000330,0.009347973,0.000715,0.011054433
2016/1/4,0.003463,0.014375056,0.000654,0.016235301,0.000330,0.009137663,0.000715,0.01215819
2016/1/5,0.003463,0.020249219,0.000654,0.022709585,0.000330,0.011636197,0.000715,0.014347203
2016/1/6,0.003463,0.019370474,0.000654,0.022366889,0.000330,0.012821322,0.000715,0.013352351
2016/1/7,0.003463,0.019752219,0.000654,0.022401347,0.000330,0.012729658,0.000715,0.014874674
2016/1/8,0.003463,0.025067382,0.000654,0.027985643,0.000330,0.015179288,0.000715,0.01848549
2016/1/11,0.003463,0.024928252,0.000654,0.027164302,0.000330,0.016053433,0.000715,0.019329856
2016/1/12,0.003463,0.028040765,0.000654,0.030672907,0.000330,0.017218291,0.000715,0.018019921
2016/1/13,0.003463,0.026639141,0.000654,0.029515119,0.000330,0.017737483,0.000715,0.016674428
2016/1/14,0.003463,0.027049836,0.000654,0.030361653,0.000330,0.017063544,0.000715,0.020052483
2016/1/15,0.003463,0.026816241,0.000654,0.031050482,0.000330,0.016518684,0.000715,0.018493146
2016/1/18,0.003463,0.028163673,0.000654,0.032093342,0.000330,0.016406334,0.000715,0.020919876
2016/1/19,0.003463,0.026918845,0.000654,0.031398249,0.000330,0.016574816,0.000715,0.019632649
2016/1/20,0.003463,0.027504902,0.000654,0.031415241,0.000330,0.016174763,0.000715,0.018234115
2016/1/21,0.003463,0.026730022,0.000654,0.030402411,0.000330,0.019158908,0.000715,0.018986446
2016/1/22,0.003463,0.027810692,0.000654,0.031705211,0.000330,0.020780932,0.000715,0.017564144
2016/1/25,0.003463,0.02708742,0.000654,0.030825705,0.000330,0.020245721,0.000715,0.016214063
2016/1/26,0.003463,0.026092569,0.000654,0.029341871,0.000330,0.020086676,0.000715,0.017668478
2016/1/27,0.003463,0.030076852,0.000654,0.033003939,0.000330,0.020540581,0.000715,0.016334096
2016/1/28,0.003463,0.028673796,0.000654,0.031626956,0.000330,0.020317642,0.000715,0.017001718
2016/1/29,0.003463,0.029301806,0.000654,0.032520781,0.000330,0.019455069,0.000715,0.015757748
2016/2/1,0.003463,0.029687144,0.000654,0.032913473,0.000330,0.018609111,0.000715,0.0145529
2016/2/2,0.003463,0.029314975,0.000654,0.031886612,0.000330,0.018468101,0.000715,0.013540049
2016/2/3,0.003463,0.029158542,0.000654,0.032001855,0.000330,0.017786106,0.000715,0.016085401
2016/2/4,0.003463,0.027711321,0.000654,0.030177551,0.000330,0.018314027,0.000715,0.014927173
2016/2/5,0.003463,0.027182399,0.000654,0.029488525,0.000330,0.018236336,0.000715,0.013879508
2016/2/15,0.003463,0.026070454,0.000654,0.028885475,0.000330,0.017498158,0.000715,0.016358692
2016/2/16,0.003463,0.025021519,0.000654,0.027297212,0.000330,0.017588498,0.000715,0.016848892
2016/2/17,0.003463,0.025796625,0.000654,0.028049733,0.000330,0.017317751,0.000715,0.015579705
2016/2/18,0.003463,0.02508978,0.000654,0.02716808,0.000330,0.016906634,0.000715,0.014418129
2016/2/19,0.003463,0.023765058,0.000654,0.026073791,0.000330,0.016308588,0.000715,0.014122351
2016/2/22,0.003463,0.022479945,0.000654,0.024907165,0.000330,0.016241902,0.000715,0.013285186
2016/2/23,0.003463,0.022777245,0.000654,0.024701542,0.000330,0.015544533,0.000715,0.012333401
2016/2/24,0.003463,0.022132416,0.000654,0.023868518,0.000330,0.014983771,0.000715,0.013664984
2016/2/25,0.003463,0.02151065,0.000654,0.022565739,0.000330,0.014720498,0.000715,0.012718791
2016/2/26,0.003463,0.025917843,0.000654,0.02737969,0.000330,0.01502852,0.000715,0.01182583
2016/2/29,0.003463,0.025131573,0.000654,0.026047429,0.000330,0.014814799,0.000715,0.01136206
2016/3/1,0.003463,0.025981769,0.000654,0.028621686,0.000330,0.015397552,0.000715,0.012136423
2016/3/2,0.003463,0.025659709,0.000654,0.02863805,0.000330,0.014992686,0.000715,0.011249668
2016/3/3,0.003463,0.027030134,0.000654,0.029792268,0.000330,0.014638744,0.000715,0.010501807
2016/3/4,0.003463,0.025782461,0.000654,0.028114529,0.000330,0.01526785,0.000715,0.009820475
2016/3/7,0.003463,0.024701785,0.000654,0.028380594,0.000330,0.01461662,0.000715,0.009195633
2016/3/8,0.003463,0.023872014,0.000654,0.027907267,0.000330,0.014169997,0.000715,0.008629599
2016/3/9,0.003463,0.022680147,0.000654,0.02636524,0.000330,0.013739476,0.000715,0.010264737
2016/3/10,0.003463,0.022468853,0.000654,0.026418497,0.000330,0.013276329,0.000715,0.009601071
2016/3/11,0.003463,0.022821794,0.000654,0.026082626,0.000330,0.012735379,0.000715,0.009073749
2016/3/14,0.003463,0.021747444,0.000654,0.024804205,0.000330,0.012223633,0.000715,0.008461726
2016/3/15,0.003463,0.021704404,0.000654,0.025343623,0.000330,0.011918502,0.000715,0.008127578
2016/3/16,0.003463,0.020668879,0.000654,0.024668039,0.000330,0.011852167,0.000715,0.008058664
2016/3/17,0.003463,0.019720317,0.000654,0.024149132,0.000330,0.011517943,0.000715,0.007565371
2016/3/18,0.003463,0.019439388,0.000654,0.024924431,0.000330,0.011089151,0.000715,0.00710463
2016/3/21,0.003463,0.019507403,0.000654,0.02558471,0.000330,0.010926822,0.000715,0.006686044
2016/3/22,0.003463,0.019832408,0.000654,0.025758924,0.000330,0.010645791,0.000715,0.006311382
2016/3/23,0.003463,0.019276183,0.000654,0.024770372,0.000330,0.010270379,0.000715,0.006217338
2016/3/24,0.003463,0.018470227,0.000654,0.02398236,0.000330,0.009949213,0.000715,0.007160836
2016/3/25,0.003463,0.018797916,0.000654,0.023896832,0.000330,0.010336785,0.000715,0.007002394
2016/3/28,0.003463,0.018193986,0.000654,0.022943261,0.000330,0.010401197,0.000715,0.006745917
2016/3/29,0.003463,0.017794454,0.000654,0.022264913,0.000330,0.010037731,0.000715,0.006407293
2016/3/30,0.003463,0.017867988,0.000654,0.022339641,0.000330,0.009697733,0.000715,0.006025502
2016/3/31,0.003463,0.018707981,0.000654,0.023239537,0.000330,0.009381615,0.000715,0.005685851
2016/4/1,0.003463,0.017784852,0.000654,0.021975674,0.000330,0.009994584,0.000715,0.00579804
2016/4/5,0.003463,0.016963724,0.000654,0.021347668,0.000330,0.01038841,0.000715,0.005469468
2016/4/6,0.003463,0.016976974,0.000654,0.021719821,0.000330,0.01140066,0.000715,0.007958913
2016/4/7,0.003463,0.016161579,0.000654,0.020726921,0.000330,0.011531843,0.000715,0.007457657
2016/4/8,0.003463,0.016443875,0.000654,0.020884224,0.000330,0.011094884,0.000715,0.009305522
2016/4/11,0.003463,0.016204346,0.000654,0.020448746,0.000330,0.010697148,0.000715,0.008726958
2016/4/12,0.003463,0.016393668,0.000654,0.020492207,0.000330,0.010356987,0.000715,0.008772753
2016/4/13,0.003463,0.015812718,0.000654,0.020016039,0.000330,0.010015109,0.000715,0.008209506
2016/4/14,0.003463,0.015876392,0.000654,0.01984028,0.000330,0.009692376,0.000715,0.007686168
2016/4/15,0.003463,0.015355339,0.000654,0.019186598,0.000330,0.011243229,0.000715,0.00723836
2016/4/18,0.003463,0.014688984,0.000654,0.018433914,0.000330,0.010962058,0.000715,0.00708974
2016/4/19,0.003463,0.015123626,0.000654,0.018700614,0.000330,0.010774437,0.000715,0.00666619
2016/4/20,0.003463,0.0145232,0.000654,0.017923236,0.000330,0.010517614,0.000715,0.006285161
2016/4/21,0.003463,0.015706678,0.000654,0.020365239,0.000330,0.010762828,0.000715,0.005940936
2016/4/22,0.003463,0.015410091,0.000654,0.019972163,0.000330,0.01057656,0.000715,0.006655908
2016/4/25,0.003463,0.014754119,0.000654,0.019361653,0.000330,0.010957621,0.000715,0.006449478
2016/4/26,0.003463,0.014321403,0.000654,0.018647298,0.000330,0.010904134,0.000715,0.006533329
2016/4/27,0.003463,0.013975152,0.000654,0.018213647,0.000330,0.010651839,0.000715,0.006168278
2016/4/28,0.003463,0.013548385,0.000654,0.017540655,0.000330,0.01032739,0.000715,0.005829839
2016/4/29,0.003463,0.013066176,0.000654,0.016872065,0.000330,0.009981216,0.000715,0.007372863
2016/5/3,0.003463,0.012588979,0.000654,0.016093936,0.000330,0.010545848,0.000715,0.008049334
2016/5/4,0.003463,0.01314414,0.000654,0.017105439,0.000330,0.011955495,0.000715,0.007917454
2016/5/5,0.003463,0.012517326,0.000654,0.016441615,0.000330,0.012424499,0.000715,0.00863499
2016/5/6,0.003463,0.012022827,0.000654,0.01589086,0.000330,0.012112119,0.000715,0.008337769
2016/5/9,0.003463,0.013848725,0.000654,0.017990608,0.000330,0.012596961,0.000715,0.00783177
2016/5/10,0.003463,0.015477977,0.000654,0.019362585,0.000330,0.012650221,0.000715,0.007372616
2016/5/11,0.003463,0.0147173,0.000654,0.018402366,0.000330,0.012146582,0.000715,0.006905825
2016/5/12,0.003463,0.014086054,0.000654,0.017550297,0.000330,0.011991405,0.000715,0.008260746
2016/5/13,0.003463,0.01336945,0.000654,0.016680435,0.000330,0.011892952,0.000715,0.00799002
2016/5/16,0.003463,0.012900475,0.000654,0.016133339,0.000330,0.011898439,0.000715,0.009179068
2016/5/17,0.003463,0.012800335,0.000654,0.016221097,0.000330,0.011656313,0.000715,0.008584662
2016/5/18,0.003463,0.012324551,0.000654,0.015469539,0.000330,0.011315196,0.000715,0.009785417
2016/5/19,0.003463,0.012707998,0.000654,0.01636773,0.000330,0.011850717,0.000715,0.009338561
2016/5/20,0.003463,0.012086519,0.000654,0.015756442,0.000330,0.012004065,0.000715,0.009522005
2016/5/23,0.003463,0.011923331,0.000654,0.015418029,0.000330,0.011644203,0.000715,0.008913073
2016/5/24,0.003463,0.011753197,0.000654,0.015243519,0.000330,0.011315871,0.000715,0.008788697
2016/5/25,0.003463,0.011758285,0.000654,0.015272456,0.000330,0.010903715,0.000715,0.008209296
2016/5/26,0.003463,0.011323866,0.000654,0.014787556,0.000330,0.010506866,0.000715,0.007696222
2016/5/27,0.003463,0.010950808,0.000654,0.014243212,0.000330,0.011417432,0.000715,0.007316949
2016/5/30,0.003463,0.010419549,0.000654,0.013658235,0.000330,0.010990833,0.000715,0.006884181
2016/5/31,0.003463,0.009965397,0.000654,0.013383181,0.000330,0.010717864,0.000715,0.006578072
2016/6/1,0.003463,0.011772536,0.000654,0.015354748,0.000330,0.010342786,0.000715,0.006496725
2016/6/2,0.003463,0.01126532,0.000654,0.01476476,0.000330,0.010156665,0.000715,0.006136835
2016/6/3,0.003463,0.01096071,0.000654,0.014432924,0.000330,0.009827061,0.000715,0.005796465
2016/6/6,0.003463,0.010706734,0.000654,0.014036608,0.000330,0.00953937,0.000715,0.006084935
2016/6/7,0.003463,0.010305237,0.000654,0.013452931,0.000330,0.009266005,0.000715,0.005741412
2016/6/8,0.003463,0.009843123,0.000654,0.012996853,0.000330,0.009008307,0.000715,0.00543421
2016/6/13,0.003463,0.009606471,0.000654,0.012584186,0.000330,0.009165151,0.000715,0.005141721
2016/6/14,0.003463,0.01202495,0.000654,0.015728893,0.000330,0.013646184,0.000715,0.009311138
2016/6/15,0.003463,0.011641494,0.000654,0.015183125,0.000330,0.015521375,0.000715,0.009337894
2016/6/16,0.003463,0.012086643,0.000654,0.016081427,0.000330,0.014922739,0.000715,0.009240174
2016/6/17,0.003463,0.011868795,0.000654,0.015692509,0.000330,0.015466493,0.000715,0.008663906
2016/6/20,0.003463,0.011550769,0.000654,0.015242789,0.000330,0.015499308,0.000715,0.008786622
2016/6/21,0.003463,0.011063463,0.000654,0.014682182,0.000330,0.014865602,0.000715,0.00823635
2016/6/22,0.003463,0.010790741,0.000654,0.014667451,0.000330,0.014594611,0.000715,0.007738461
2016/6/23,0.003463,0.010855075,0.000654,0.014943478,0.000330,0.014050349,0.000715,0.00765007
2016/6/24,0.003463,0.010689944,0.000654,0.014601756,0.000330,0.013507552,0.000715,0.007159595
2016/6/27,0.003463,0.011226907,0.000654,0.014642987,0.000330,0.015337241,0.000715,0.015904614
2016/6/28,0.003463,0.011604052,0.000654,0.015272576,0.000330,0.016030941,0.000715,0.018473224
2016/6/29,0.003463,0.011390813,0.000654,0.014962437,0.000330,0.015354989,0.000715,0.017055337
2016/6/30,0.003463,0.011231146,0.000654,0.014282514,0.000330,0.01470052,0.000715,0.015760604
2016/7/1,0.003463,0.01073522,0.000654,0.013707067,0.000330,0.014287496,0.000715,0.014592467
2016/7/4,0.003463,0.010264295,0.000654,0.013308856,0.000330,0.014101168,0.000715,0.013569279
2016/7/5,0.003463,0.010994211,0.000654,0.013530715,0.000330,0.013505144,0.000715,0.012717462
2016/7/6,0.003463,0.010804692,0.000654,0.012998602,0.000330,0.013796398,0.000715,0.013130941
2016/7/7,0.003463,0.01047735,0.000654,0.012577511,0.000330,0.014071113,0.000715,0.01222655
2016/7/8,0.003463,0.010004234,0.000654,0.012197324,0.000330,0.013768153,0.000715,0.011639001
2016/7/11,0.003463,0.010320738,0.000654,0.011683427,0.000330,0.01347394,0.000715,0.010823206
2016/7/12,0.003463,0.009941261,0.000654,0.011321456,0.000330,0.013006776,0.000715,0.01011445
2016/7/13,0.003463,0.010612717,0.000654,0.011739379,0.000330,0.012815677,0.000715,0.00945222
2016/7/14,0.003463,0.010292975,0.000654,0.011643828,0.000330,0.012712421,0.000715,0.008892369
2016/7/15,0.003463,0.010001166,0.000654,0.011102047,0.000330,0.012233065,0.000715,0.008334866
2016/7/18,0.003463,0.009544847,0.000654,0.010863919,0.000330,0.011945095,0.000715,0.008060983
2016/7/19,0.003463,0.009400221,0.000654,0.01079064,0.000330,0.011513375,0.000715,0.007578915
2016/7/20,0.003463,0.009162641,0.000654,0.010324146,0.000330,0.011278815,0.000715,0.007479082
2016/7/21,0.003463,0.008982613,0.000654,0.010005132,0.000330,0.010940255,0.000715,0.007034694
2016/7/22,0.003463,0.008756116,0.000654,0.00965307,0.000330,0.010694032,0.000715,0.007338044
2016/7/25,0.003463,0.009074832,0.000654,0.009799272,0.000330,0.010374182,0.000715,0.006903647
2016/7/26,0.003463,0.008681479,0.000654,0.009371773,0.000330,0.010019781,0.000715,0.007111756
2016/7/27,0.003463,0.008969188,0.000654,0.009682471,0.000330,0.009682564,0.000715,0.006800866
2016/7/28,0.003463,0.010207514,0.000654,0.012839777,0.000330,0.009437423,0.000715,0.006745359
2016/7/29,0.003463,0.009741558,0.000654,0.012249906,0.000330,0.009190674,0.000715,0.006365547
2016/8/1,0.003463,0.009691581,0.000654,0.012257191,0.000330,0.009641693,0.000715,0.006012908
2016/8/2,0.003463,0.009947577,0.000654,0.012692347,0.000330,0.009759028,0.000715,0.00600912
2016/8/3,0.003463,0.009831253,0.000654,0.012393613,0.000330,0.009651714,0.000715,0.006973018
2016/8/4,0.003463,0.009490553,0.000654,0.011960726,0.000330,0.010590434,0.000715,0.006571887
2016/8/5,0.003463,0.009100584,0.000654,0.011834852,0.000330,0.010939867,0.000715,0.006279182
2016/8/8,0.003463,0.008835818,0.000654,0.011476907,0.000330,0.010563842,0.000715,0.005907455
2016/8/9,0.003463,0.008983072,0.000654,0.011649765,0.000330,0.010558108,0.000715,0.005783104
2016/8/10,0.003463,0.008978434,0.000654,0.011607621,0.000330,0.010643294,0.000715,0.005530411
2016/8/11,0.003463,0.008760893,0.000654,0.011479529,0.000330,0.010266842,0.000715,0.005857346
2016/8/12,0.003463,0.008800601,0.000654,0.011834519,0.000330,0.009912497,0.000715,0.005530797
2016/8/15,0.003463,0.009392426,0.000654,0.012061732,0.000330,0.009606767,0.000715,0.005458761
2016/8/16,0.003463,0.010524257,0.000654,0.013221291,0.000330,0.009427117,0.000715,0.005166908
2016/8/17,0.003463,0.010450405,0.000654,0.012862795,0.000330,0.009239573,0.000715,0.005994628
2016/8/18,0.003463,0.01000185,0.000654,0.012248534,0.000330,0.009074016,0.000715,0.005669258
2016/8/19,0.003463,0.009703958,0.000654,0.011791556,0.000330,0.008873534,0.000715,0.005364568
2016/8/22,0.003463,0.009276028,0.000654,0.011310848,0.000330,0.008875111,0.000715,0.005432931
2016/8/23,0.003463,0.009487212,0.000654,0.011817604,0.000330,0.008657841,0.000715,0.005379953
2016/8/24,0.003463,0.009093784,0.000654,0.011344754,0.000330,0.008426304,0.000715,0.005096858
2016/8/25,0.003463,0.008800268,0.000654,0.010814557,0.000330,0.008502795,0.000715,0.005895173
2016/8/26,0.003463,0.008882199,0.000654,0.010895074,0.000330,0.008459346,0.000715,0.005984536
2016/8/29,0.003463,0.00846795,0.000654,0.010421397,0.000330,0.008232204,0.000715,0.006077588
2016/8/30,0.003463,0.008113279,0.000654,0.010076334,0.000330,0.008136029,0.000715,0.005733304
2016/8/31,0.003463,0.007794047,0.000654,0.009635828,0.000330,0.007982282,0.000715,0.005838363
2016/9/1,0.003463,0.007615333,0.000654,0.00932583,0.000330,0.007968659,0.000715,0.006070113
2016/9/2,0.003463,0.007890161,0.000654,0.009581176,0.000330,0.007788018,0.000715,0.005899014
2016/9/5,0.003463,0.007572719,0.000654,0.009367954,0.000330,0.007759186,0.000715,0.00557097
2016/9/6,0.003463,0.007285563,0.000654,0.009206647,0.000330,0.007630972,0.000715,0.005364685
2016/9/7,0.003463,0.007296227,0.000654,0.009742822,0.000330,0.008114145,0.000715,0.005078545
2016/9/8,0.003463,0.006970826,0.000654,0.009530099,0.000330,0.008015324,0.000715,0.004940479
2016/9/9,0.003463,0.006696651,0.000654,0.009153027,0.000330,0.007834378,0.000715,0.00519819
2016/9/12,0.003463,0.006884666,0.000654,0.009433657,0.000330,0.007779223,0.000715,0.011366184
2016/9/13,0.003463,0.008233424,0.000654,0.011289055,0.000330,0.012171254,0.000715,0.010580326
2016/9/14,0.003463,0.007856001,0.000654,0.011035452,0.000330,0.013870995,0.000715,0.012619413
2016/9/19,0.003463,0.008069784,0.000654,0.011008614,0.000330,0.013325793,0.000715,0.012114455
2016/9/20,0.003463,0.008158049,0.000654,0.011084793,0.000330,0.012780368,0.000715,0.011291976
