,mean1,sigma1,mean2,sigma2,mean3,sigma3,mean4,sigma4
2018/1/11,0.003463,0.007210573,0.000654,0.010037631,0.000330,0.007893614,0.000715,0.00367546
2018/1/12,0.003463,0.006895523,0.000654,0.009677221,0.000330,0.007715387,0.000715,0.003487142
2018/1/15,0.003463,0.006598371,0.000654,0.009297097,0.000330,0.00754724,0.000715,0.003309998
2018/1/16,0.003463,0.006795465,0.000654,0.009960577,0.000330,0.007632535,0.000715,0.003216773
2018/1/17,0.003463,0.006923451,0.000654,0.009914584,0.000330,0.007487404,0.000715,0.003850172
2018/1/18,0.003463,0.006703639,0.000654,0.010084695,0.000330,0.00811264,0.000715,0.003642554
2018/1/19,0.003463,0.006901774,0.000654,0.009699448,0.000330,0.007924628,0.000715,0.003798064
2018/1/22,0.003463,0.00676581,0.000654,0.009495087,0.000330,0.007776944,0.000715,0.003611596
2018/1/23,0.003463,0.006641352,0.000654,0.010290926,0.000330,0.007638303,0.000715,0.00342238
2018/1/24,0.003463,0.007113027,0.000654,0.00994291,0.000330,0.007514321,0.000715,0.00326573
2018/1/25,0.003463,0.00694744,0.000654,0.00976768,0.000330,0.008025464,0.000715,0.003311739
2018/1/26,0.003463,0.006963911,0.000654,0.009775308,0.000330,0.008269621,0.000715,0.003194503
2018/1/29,0.003463,0.006751793,0.000654,0.00936272,0.000330,0.008320603,0.000715,0.003017885
2018/1/30,0.003463,0.007354813,0.000654,0.010434806,0.000330,0.008752445,0.000715,0.004251302
2018/1/31,0.003463,0.007916661,0.000654,0.010404023,0.000330,0.009154239,0.000715,0.00653804
2018/2/1,0.003463,0.007775136,0.000654,0.010827089,0.000330,0.009214122,0.000715,0.006332997
2018/2/2,0.003463,0.008282228,0.000654,0.012401108,0.000330,0.009315196,0.000715,0.006235139
2018/2/5,0.003463,0.008117739,0.000654,0.012093009,0.000330,0.009189704,0.000715,0.010778819
2018/2/6,0.003463,0.008147622,0.000654,0.012162357,0.000330,0.00945324,0.000715,0.019931903
2018/2/7,0.003463,0.010963851,0.000654,0.015129169,0.000330,0.017223148,0.000715,0.018385498
2018/2/8,0.003463,0.011989057,0.000654,0.015291255,0.000330,0.020143523,0.000715,0.01787998
2018/2/9,0.003463,0.012586308,0.000654,0.015207964,0.000330,0.019330386,0.000715,0.023936564
2018/2/12,0.003463,0.015582987,0.000654,0.017316346,0.000330,0.020395697,0.000715,0.022020713
2018/2/13,0.003463,0.015265658,0.000654,0.018269554,0.000330,0.020615717,0.000715,0.020280863
2018/2/14,0.003463,0.015089402,0.000654,0.017614968,0.000330,0.019657005,0.000715,0.018742721
2018/2/22,0.003463,0.014585579,0.000654,0.017133946,0.000330,0.018904144,0.000715,0.017309694
2018/2/23,0.003463,0.015215003,0.000654,0.01750365,0.000330,0.018567372,0.000715,0.016045981
2018/2/26,0.003463,0.014799986,0.000654,0.016608582,0.000330,0.017951493,0.000715,0.014846805
2018/2/27,0.003463,0.014788149,0.000654,0.017059722,0.000330,0.017237819,0.000715,0.013766092
2018/2/28,0.003463,0.014966929,0.000654,0.016836572,0.000330,0.016652432,0.000715,0.014993537
2018/3/1,0.003463,0.015015221,0.000654,0.016073151,0.000330,0.016460871,0.000715,0.016066036
2018/3/2,0.003463,0.014498309,0.000654,0.015843474,0.000330,0.016022374,0.000715,0.017470983
2018/3/5,0.003463,0.014241376,0.000654,0.015668982,0.000330,0.015918958,0.000715,0.016187876
2018/3/6,0.003463,0.013546068,0.000654,0.01495437,0.000330,0.016872852,0.000715,0.014994567
2018/3/7,0.003463,0.013469188,0.000654,0.014905345,0.000330,0.016905225,0.000715,0.013934937
2018/3/8,0.003463,0.013243911,0.000654,0.014910624,0.000330,0.016865949,0.000715,0.013132553
2018/3/9,0.003463,0.012872365,0.000654,0.014788928,0.000330,0.016263829,0.000715,0.012229758
2018/3/12,0.003463,0.012556052,0.000654,0.014966826,0.000330,0.015804532,0.000715,0.011355912
2018/3/13,0.003463,0.012267331,0.000654,0.014907407,0.000330,0.015264232,0.000715,0.010773816
2018/3/14,0.003463,0.012079166,0.000654,0.014789577,0.000330,0.015075833,0.000715,0.011266667
2018/3/15,0.003463,0.0119587,0.000654,0.014730118,0.000330,0.014506237,0.000715,0.011684746
2018/3/16,0.003463,0.011394162,0.000654,0.014071633,0.000330,0.01393987,0.000715,0.01123234
2018/3/19,0.003463,0.011370558,0.000654,0.014160563,0.000330,0.013372619,0.000715,0.010499739
2018/3/20,0.003463,0.010967774,0.000654,0.013520682,0.000330,0.012824578,0.000715,0.012524664
2018/3/21,0.003463,0.010623667,0.000654,0.012862382,0.000330,0.01230563,0.000715,0.011702278
2018/3/22,0.003463,0.010360838,0.000654,0.012932064,0.000330,0.011889095,0.000715,0.011368567
2018/3/23,0.003463,0.010302857,0.000654,0.013041914,0.000330,0.011898606,0.000715,0.015717198
2018/3/26,0.003463,0.012860009,0.000654,0.015729318,0.000330,0.013619279,0.000715,0.018793627
2018/3/27,0.003463,0.012685765,0.000654,0.015679994,0.000330,0.014150923,0.000715,0.017313143
2018/3/28,0.003463,0.012711168,0.000654,0.016031218,0.000330,0.013623948,0.000715,0.018938805
2018/3/29,0.003463,0.013211091,0.000654,0.016234797,0.000330,0.014889764,0.000715,0.018251853
2018/3/30,0.003463,0.013318516,0.000654,0.016087161,0.000330,0.015268071,0.000715,0.016864538
2018/4/2,0.003463,0.012808164,0.000654,0.015860317,0.000330,0.014606855,0.000715,0.015651734
2018/4/3,0.003463,0.012304893,0.000654,0.015213602,0.000330,0.013981332,0.000715,0.018685274
2018/4/4,0.003463,0.012359867,0.000654,0.015162157,0.000330,0.013392651,0.000715,0.017266032
2018/4/9,0.003463,0.011872023,0.000654,0.014915171,0.000330,0.014255841,0.000715,0.015972968
2018/4/10,0.003463,0.01142756,0.000654,0.014425891,0.000330,0.014485271,0.000715,0.016853453
2018/4/11,0.003463,0.011921955,0.000654,0.014319202,0.000330,0.014604137,0.000715,0.015582695
2018/4/12,0.003463,0.011666177,0.000654,0.01379337,0.000330,0.01435289,0.000715,0.015366719
2018/4/13,0.003463,0.011797244,0.000654,0.013706645,0.000330,0.013799545,0.000715,0.014257134
2018/4/16,0.003463,0.011744228,0.000654,0.013349039,0.000330,0.013235456,0.000715,0.013789966
2018/4/17,0.003463,0.012419554,0.000654,0.013189213,0.000330,0.013483456,0.000715,0.012818002
2018/4/18,0.003463,0.012935238,0.000654,0.014230777,0.000330,0.013637541,0.000715,0.011918012
2018/4/19,0.003463,0.012796812,0.000654,0.014077933,0.000330,0.013214792,0.000715,0.011128565
2018/4/20,0.003463,0.012685511,0.000654,0.013933923,0.000330,0.012743813,0.000715,0.011466505
2018/4/23,0.003463,0.013239526,0.000654,0.014631212,0.000330,0.012803738,0.000715,0.012365379
2018/4/24,0.003463,0.012641798,0.000654,0.014491426,0.000330,0.012568462,0.000715,0.011743959
2018/4/25,0.003463,0.013290353,0.000654,0.015111601,0.000330,0.012133643,0.000715,0.01349715
2018/4/26,0.003463,0.012889661,0.000654,0.014505855,0.000330,0.012231777,0.000715,0.012575611
2018/4/27,0.003463,0.013353892,0.000654,0.015656668,0.000330,0.012348206,0.000715,0.01169877
2018/5/2,0.003463,0.012833206,0.000654,0.015024131,0.000330,0.012102827,0.000715,0.010926988
2018/5/3,0.003463,0.012200607,0.000654,0.014328756,0.000330,0.011749601,0.000715,0.012607206
2018/5/4,0.003463,0.01199606,0.000654,0.014274833,0.000330,0.012233479,0.000715,0.012372694
2018/5/7,0.003463,0.011639089,0.000654,0.013867306,0.000330,0.012666955,0.000715,0.011505201
2018/5/8,0.003463,0.012003453,0.000654,0.014375843,0.000330,0.012501318,0.000715,0.010740669
2018/5/9,0.003463,0.011895763,0.000654,0.014040227,0.000330,0.012006913,0.000715,0.010164395
2018/5/10,0.003463,0.011368453,0.000654,0.013481389,0.000330,0.011831126,0.000715,0.009489577
2018/5/11,0.003463,0.011098466,0.000654,0.012985781,0.000330,0.011405044,0.000715,0.008868148
2018/5/14,0.003463,0.010839145,0.000654,0.013040603,0.000330,0.011106396,0.000715,0.008323465
2018/5/15,0.003463,0.010509518,0.000654,0.012574927,0.000330,0.01087312,0.000715,0.007825841
2018/5/16,0.003463,0.010339597,0.000654,0.012365115,0.000330,0.011338043,0.000715,0.008681025
2018/5/17,0.003463,0.010417215,0.000654,0.012146414,0.000330,0.011256946,0.000715,0.008146182
2018/5/18,0.003463,0.010301679,0.000654,0.012048827,0.000330,0.010962025,0.000715,0.007900956
2018/5/21,0.003463,0.010575544,0.000654,0.011640445,0.000330,0.010635093,0.000715,0.008007255
2018/5/22,0.003463,0.010443885,0.000654,0.011581329,0.000330,0.010271658,0.000715,0.007511648
2018/5/23,0.003463,0.009941816,0.000654,0.011087845,0.000330,0.009979359,0.000715,0.007663751
2018/5/24,0.003463,0.010650023,0.000654,0.011550233,0.000330,0.010936149,0.000715,0.007209293
2018/5/25,0.003463,0.010497183,0.000654,0.011504743,0.000330,0.011287077,0.000715,0.007233124
2018/5/28,0.003463,0.01032678,0.000654,0.01183186,0.000330,0.01099749,0.000715,0.0073568
2018/5/29,0.003463,0.009983258,0.000654,0.011343403,0.000330,0.010671225,0.000715,0.007083751
2018/5/30,0.003463,0.009872782,0.000654,0.011713702,0.000330,0.010743474,0.000715,0.009000769
2018/5/31,0.003463,0.011591188,0.000654,0.013006169,0.000330,0.011339774,0.000715,0.008410517
2018/6/1,0.003463,0.012165144,0.000654,0.013523374,0.000330,0.01136634,0.000715,0.009121
2018/6/4,0.003463,0.012075535,0.000654,0.013869824,0.000330,0.011237244,0.000715,0.008526555
2018/6/5,0.003463,0.011801769,0.000654,0.013401762,0.000330,0.010818767,0.000715,0.007998736
2018/6/6,0.003463,0.011680281,0.000654,0.01376962,0.000330,0.010902637,0.000715,0.007526265
2018/6/7,0.003463,0.011118846,0.000654,0.013263092,0.000330,0.01052184,0.000715,0.007062026
2018/6/8,0.003463,0.010715005,0.000654,0.013039706,0.000330,0.010197338,0.000715,0.006818347
2018/6/11,0.003463,0.011308077,0.000654,0.013215582,0.000330,0.01112702,0.000715,0.006427123
2018/6/12,0.003463,0.011110508,0.000654,0.012833832,0.000330,0.011396436,0.000715,0.006071656
2018/6/13,0.003463,0.01112464,0.000654,0.013031251,0.000330,0.010980207,0.000715,0.005739797
2018/6/14,0.003463,0.011356797,0.000654,0.013602686,0.000330,0.011132886,0.000715,0.006246367
2018/6/15,0.003463,0.010927618,0.000654,0.013493978,0.000330,0.011392889,0.000715,0.005900367
2018/6/19,0.003463,0.010961704,0.000654,0.013968295,0.000330,0.011250705,0.000715,0.005862716
2018/6/20,0.003463,0.013795383,0.000654,0.017720645,0.000330,0.013408955,0.000715,0.006794542
2018/6/21,0.003463,0.013295586,0.000654,0.017362059,0.000330,0.014249535,0.000715,0.006411787
2018/6/22,0.003463,0.013688285,0.000654,0.018038174,0.000330,0.014229552,0.000715,0.007316522
2018/6/25,0.003463,0.01333181,0.000654,0.01774238,0.000330,0.013948913,0.000715,0.006894307
2018/6/26,0.003463,0.013452913,0.000654,0.017629043,0.000330,0.013856214,0.000715,0.009306338
2018/6/27,0.003463,0.013125471,0.000654,0.0168511,0.000330,0.013614038,0.000715,0.008730494
2018/6/28,0.003463,0.013288831,0.000654,0.017504874,0.000330,0.01405107,0.000715,0.009855768
2018/6/29,0.003463,0.013297004,0.000654,0.017317222,0.000330,0.014055094,0.000715,0.009220537
2018/7/2,0.003463,0.014073618,0.000654,0.018476747,0.000330,0.013488418,0.000715,0.008652915
2018/7/3,0.003463,0.015408024,0.000654,0.019152204,0.000330,0.013296313,0.000715,0.008122157
2018/7/4,0.003463,0.014917993,0.000654,0.018402808,0.000330,0.013369794,0.000715,0.008581331
2018/7/5,0.003463,0.014876633,0.000654,0.019041316,0.000330,0.013566374,0.000715,0.008229912
2018/7/6,0.003463,0.014765016,0.000654,0.01946193,0.000330,0.013251833,0.000715,0.007712277
2018/7/9,0.003463,0.014368846,0.000654,0.018714674,0.000330,0.012719841,0.000715,0.007232845
2018/7/10,0.003463,0.015281919,0.000654,0.01946237,0.000330,0.012237321,0.000715,0.006788024
2018/7/11,0.003463,0.014809432,0.000654,0.01864645,0.000330,0.012025075,0.000715,0.006395694
2018/7/12,0.003463,0.015432101,0.000654,0.019156447,0.000330,0.012130237,0.000715,0.007393271
2018/7/13,0.003463,0.016055218,0.000654,0.019842927,0.000330,0.012008281,0.000715,0.006940092
2018/7/16,0.003463,0.015352918,0.000654,0.019065866,0.000330,0.01158863,0.000715,0.006545915
2018/7/17,0.003463,0.01498991,0.000654,0.01815749,0.000330,0.01114987,0.000715,0.006455548
2018/7/18,0.003463,0.01461283,0.000654,0.017535531,0.000330,0.011317407,0.000715,0.006088182
2018/7/19,0.003463,0.014113782,0.000654,0.017362745,0.000330,0.011277034,0.000715,0.005753135
2018/7/20,0.003463,0.013752765,0.000654,0.016891373,0.000330,0.010934376,0.000715,0.006236186
2018/7/23,0.003463,0.014406375,0.000654,0.016686722,0.000330,0.0105738,0.000715,0.00621365
2018/7/24,0.003463,0.014369354,0.000654,0.016178925,0.000330,0.010295686,0.000715,0.0058719
2018/7/25,0.003463,0.014675411,0.000654,0.016339515,0.000330,0.009939698,0.000715,0.005543223
2018/7/26,0.003463,0.013951246,0.000654,0.015612498,0.000330,0.009994769,0.000715,0.005221227
2018/7/27,0.003463,0.013803226,0.000654,0.015707522,0.000330,0.009913511,0.000715,0.005502606
2018/7/30,0.003463,0.013308258,0.000654,0.015417177,0.000330,0.009643842,0.000715,0.006561063
2018/7/31,0.003463,0.012729197,0.000654,0.015577675,0.000330,0.009363053,0.000715,0.007419752
2018/8/1,0.003463,0.012269446,0.000654,0.014863,0.000330,0.009222411,0.000715,0.006978873
2018/8/2,0.003463,0.013116361,0.000654,0.015602055,0.000330,0.009355692,0.000715,0.006847019
2018/8/3,0.003463,0.014066752,0.000654,0.016746051,0.000330,0.011196478,0.000715,0.006447362
2018/8/6,0.003463,0.014090466,0.000654,0.017458704,0.000330,0.01186772,0.000715,0.006076982
2018/8/7,0.003463,0.014346872,0.000654,0.018156506,0.000330,0.011417488,0.000715,0.00573733
2018/8/8,0.003463,0.015442992,0.000654,0.019069849,0.000330,0.011027101,0.000715,0.005424758
2018/8/9,0.003463,0.01561536,0.000654,0.01969901,0.000330,0.011031418,0.000715,0.005276467
2018/8/10,0.003463,0.016008307,0.000654,0.020571821,0.000330,0.010652044,0.000715,0.005371334
2018/8/13,0.003463,0.015230259,0.000654,0.019750983,0.000330,0.010675875,0.000715,0.006559677
2018/8/14,0.003463,0.014668191,0.000654,0.018970695,0.000330,0.011331689,0.000715,0.007094683
2018/8/15,0.003463,0.014010483,0.000654,0.018620154,0.000330,0.011601622,0.000715,0.006672339
2018/8/16,0.003463,0.014962991,0.000654,0.019340625,0.000330,0.012107675,0.000715,0.007743142
2018/8/17,0.003463,0.014658946,0.000654,0.019112089,0.000330,0.012385077,0.000715,0.007266606
2018/8/20,0.003463,0.01492182,0.000654,0.019350292,0.000330,0.012047057,0.000715,0.006840041
2018/8/21,0.003463,0.014898343,0.000654,0.018685929,0.000330,0.011599039,0.000715,0.006448994
2018/8/22,0.003463,0.015000279,0.000654,0.018665702,0.000330,0.011483687,0.000715,0.006088271
2018/8/23,0.003463,0.014732691,0.000654,0.018588826,0.000330,0.011101536,0.000715,0.005924491
2018/8/24,0.003463,0.014246001,0.000654,0.017955499,0.000330,0.010851267,0.000715,0.006017768
2018/8/27,0.003463,0.013666545,0.000654,0.017267407,0.000330,0.010597437,0.000715,0.005674154
2018/8/28,0.003463,0.014210554,0.000654,0.018202209,0.000330,0.010270923,0.000715,0.005347998
2018/8/29,0.003463,0.01353146,0.000654,0.017353248,0.000330,0.010755818,0.000715,0.005071291
2018/8/30,0.003463,0.013054833,0.000654,0.016886052,0.000330,0.010383224,0.000715,0.004795219
2018/8/31,0.003463,0.013275448,0.000654,0.017213649,0.000330,0.010347298,0.000715,0.005414645
2018/9/3,0.003463,0.012918145,0.000654,0.017045384,0.000330,0.010578658,0.000715,0.005268586
2018/9/4,0.003463,0.012349446,0.000654,0.016355936,0.000330,0.0106168,0.000715,0.005127671
2018/9/5,0.003463,0.012455853,0.000654,0.016244256,0.000330,0.010345545,0.000715,0.005275681
2018/9/6,0.003463,0.013171561,0.000654,0.016873211,0.000330,0.012493645,0.000715,0.00563462
2018/9/7,0.003463,0.012826425,0.000654,0.01665273,0.000330,0.013620668,0.000715,0.006136283
2018/9/10,0.003463,0.012467088,0.000654,0.015925323,0.000330,0.013260614,0.000715,0.00634871
2018/9/11,0.003463,0.012772615,0.000654,0.016597538,0.000330,0.01327329,0.000715,0.00599725
2018/9/12,0.003463,0.012209738,0.000654,0.015768289,0.000330,0.013249206,0.000715,0.005663475
2018/9/13,0.003463,0.011797339,0.000654,0.015517636,0.000330,0.01285114,0.000715,0.005393444
2018/9/14,0.003463,0.011978662,0.000654,0.015091167,0.000330,0.012352838,0.000715,0.005096776
2018/9/17,0.003463,0.011475047,0.000654,0.014842298,0.000330,0.012838746,0.000715,0.00486542
2018/9/18,0.003463,0.011754272,0.000654,0.015184668,0.000330,0.013002103,0.000715,0.005758038
2018/9/19,0.003463,0.012379143,0.000654,0.015427478,0.000330,0.012796622,0.000715,0.005436769
2018/9/20,0.003463,0.01251132,0.000654,0.015454787,0.000330,0.012319623,0.000715,0.005151175
2018/9/21,0.003463,0.011894874,0.000654,0.014842659,0.000330,0.012051676,0.000715,0.004861719
2018/9/25,0.003463,0.012958443,0.000654,0.01539666,0.000330,0.011590506,0.000715,0.004726286
2018/9/26,0.003463,0.012751894,0.000654,0.015191555,0.000330,0.012488128,0.000715,0.005483105
2018/9/27,0.003463,0.012700286,0.000654,0.014915809,0.000330,0.012505242,0.000715,0.005946079
2018/9/28,0.003463,0.01247318,0.000654,0.015026458,0.000330,0.012240631,0.000715,0.005620721
2018/10/8,0.003463,0.012522025,0.000654,0.014773334,0.000330,0.011786515,0.000715,0.005432187
2018/10/9,0.003463,0.01515696,0.000654,0.017426702,0.000330,0.019575761,0.000715,0.007251168
2018/10/10,0.003463,0.014504057,0.000654,0.016575087,0.000330,0.02248791,0.000715,0.007297389
2018/10/11,0.003463,0.013895054,0.000654,0.01621325,0.000330,0.021426106,0.000715,0.015180553
2018/10/12,0.003463,0.017901826,0.000654,0.020374609,0.000330,0.022702904,0.000715,0.018340442
2018/10/15,0.003463,0.017571486,0.000654,0.019533028,0.000330,0.022984116,0.000715,0.016947959
2018/10/16,0.003463,0.017779737,0.000654,0.019683096,0.000330,0.022572564,0.000715,0.016726133
2018/10/17,0.003463,0.017441518,0.000654,0.02011375,0.000330,0.021708551,0.000715,0.015448551
2018/10/18,0.003463,0.016953005,0.000654,0.019558665,0.000330,0.020682559,0.000715,0.014357498
2018/10/19,0.003463,0.018434052,0.000654,0.020414199,0.000330,0.019713489,0.000715,0.015963519
2018/10/22,0.003463,0.019165896,0.000654,0.021079089,0.000330,0.018797463,0.000715,0.015136287
2018/10/23,0.003463,0.02086267,0.000654,0.022970752,0.000330,0.017947789,0.000715,0.014929385
2018/10/24,0.003463,0.021530223,0.000654,0.023443312,0.000330,0.01966828,0.000715,0.014966416
2018/10/25,0.003463,0.02060889,0.000654,0.02246031,0.000330,0.019963335,0.000715,0.020053308
2018/10/26,0.003463,0.019554387,0.000654,0.02146741,0.000330,0.019283762,0.000715,0.018488743
2018/10/29,0.003463,0.018607864,0.000654,0.020573137,0.000330,0.018812119,0.000715,0.020102633
2018/10/30,0.003463,0.019342843,0.000654,0.021377409,0.000330,0.018123159,0.000715,0.019931649
2018/10/31,0.003463,0.018994439,0.000654,0.020677789,0.000330,0.017503597,0.000715,0.018384207
2018/11/1,0.003463,0.018870208,0.000654,0.020375474,0.000330,0.016836065,0.000715,0.016991289
2018/11/2,0.003463,0.017986503,0.000654,0.01997191,0.000330,0.016367268,0.000715,0.015725544
2018/11/5,0.003463,0.018789245,0.000654,0.021356688,0.000330,0.016007905,0.000715,0.01564964
2018/11/6,0.003463,0.018089008,0.000654,0.020545866,0.000330,0.018291418,0.000715,0.014524893
2018/11/7,0.003463,0.017283283,0.000654,0.019914771,0.000330,0.0180147,0.000715,0.013494604
2018/11/8,0.003463,0.016880555,0.000654,0.019289057,0.000330,0.017239978,0.000715,0.012499011
2018/11/9,0.003463,0.016132472,0.000654,0.018808513,0.000330,0.016462721,0.000715,0.011980906
2018/11/12,0.003463,0.016379352,0.000654,0.018348204,0.000330,0.017111089,0.000715,0.012879339
2018/11/13,0.003463,0.016318004,0.000654,0.018868819,0.000330,0.017169121,0.000715,0.015865304
2018/11/14,0.003463,0.016068018,0.000654,0.018825538,0.000330,0.016395358,0.000715,0.015302069
2018/11/15,0.003463,0.01588175,0.000654,0.018370824,0.000330,0.015785265,0.000715,0.015665877
2018/11/16,0.003463,0.015935481,0.000654,0.018091059,0.000330,0.015139806,0.000715,0.014522675
2018/11/19,0.003463,0.015377154,0.000654,0.017557567,0.000330,0.014864625,0.000715,0.013506282
2018/11/20,0.003463,0.015161364,0.000654,0.016960511,0.000330,0.014236034,0.000715,0.015639178
2018/11/21,0.003463,0.016123034,0.000654,0.018325521,0.000330,0.014824797,0.000715,0.018048182
2018/11/22,0.003463,0.015436525,0.000654,0.017600191,0.000330,0.014866406,0.000715,0.016721225
2018/11/23,0.003463,0.014792996,0.000654,0.016925922,0.000330,0.0142511,0.000715,0.015647323
2018/11/26,0.003463,0.01608102,0.000654,0.018580021,0.000330,0.013691259,0.000715,0.01575033
2018/11/27,0.003463,0.015312968,0.000654,0.017845609,0.000330,0.013146334,0.000715,0.014581477
2018/11/28,0.003463,0.014530612,0.000654,0.017031838,0.000330,0.013045076,0.000715,0.013555097
2018/11/29,0.003463,0.014474022,0.000654,0.017102305,0.000330,0.012518186,0.000715,0.01254823
2018/11/30,0.003463,0.014758967,0.000654,0.017858981,0.000330,0.012523975,0.000715,0.01196056
2018/12/3,0.003463,0.014535497,0.000654,0.017625261,0.000330,0.012175212,0.000715,0.01114299
2018/12/4,0.003463,0.015475641,0.000654,0.018736908,0.000330,0.011700722,0.000715,0.010382039
2018/12/5,0.003463,0.014947527,0.000654,0.01783822,0.000330,0.012288372,0.000715,0.016567125
2018/12/6,0.003463,0.014642429,0.000654,0.017199278,0.000330,0.012672555,0.000715,0.015781206
2018/12/7,0.003463,0.015243608,0.000654,0.018208305,0.000330,0.014511383,0.000715,0.015081341
2018/12/10,0.003463,0.014497923,0.000654,0.017288758,0.000330,0.015001118,0.000715,0.018451404
2018/12/11,0.003463,0.014375013,0.000654,0.017523508,0.000330,0.014787174,0.000715,0.017152849
2018/12/12,0.003463,0.013892512,0.000654,0.017102407,0.000330,0.014404903,0.000715,0.01611373
2018/12/13,0.003463,0.013400498,0.000654,0.016237422,0.000330,0.013790906,0.000715,0.014947854
2018/12/14,0.003463,0.01351157,0.000654,0.01629394,0.000330,0.01357136,0.000715,0.014006643
2018/12/17,0.003463,0.014052292,0.000654,0.017326673,0.000330,0.014003473,0.000715,0.016605058
2018/12/18,0.003463,0.013458954,0.000654,0.016736635,0.000330,0.013879456,0.000715,0.019453124
2018/12/19,0.003463,0.013401898,0.000654,0.016611707,0.000330,0.013635232,0.000715,0.018334735
2018/12/20,0.003463,0.013531836,0.000654,0.016829889,0.000330,0.013279328,0.000715,0.019791781
2018/12/21,0.003463,0.013215872,0.000654,0.015987347,0.000330,0.013015786,0.000715,0.021289526
2018/12/24,0.003463,0.013131304,0.000654,0.01606955,0.000330,0.012661651,0.000715,0.023546944
2018/12/25,0.003463,0.012769251,0.000654,0.015656255,0.000330,0.012241802,0.000715,0.026847007
2018/12/26,0.003463,0.012782462,0.000654,0.015510783,0.000330,0.011795229,0.000715,0.025104159
2018/12/27,0.003463,0.012292728,0.000654,0.015191814,0.000330,0.011341027,0.000715,0.022946037
2018/12/28,0.003463,0.012107766,0.000654,0.015232122,0.000330,0.011090546,0.000715,0.021129358
2019/1/2,0.003463,0.011814991,0.000654,0.014647577,0.000330,0.010791283,0.000715,0.019678975
2019/1/3,0.003463,0.012101452,0.000654,0.01492234,0.000330,0.011204709,0.000715,0.018173665
2019/1/4,0.003463,0.011520541,0.000654,0.014799535,0.000330,0.011307513,0.000715,0.02128508
2019/1/7,0.003463,0.012318643,0.000654,0.015755687,0.000330,0.010906334,0.000715,0.019547771
2019/1/8,0.003463,0.012184869,0.000654,0.015876096,0.000330,0.011362335,0.000715,0.018058596
2019/1/9,0.003463,0.01174456,0.000654,0.01520493,0.000330,0.011053903,0.000715,0.016699747
2019/1/10,0.003463,0.011629795,0.000654,0.014869953,0.000330,0.010649664,0.000715,0.015483675
2019/1/11,0.003463,0.011306616,0.000654,0.014378964,0.000330,0.01116734,0.000715,0.014375336
2019/1/14,0.003463,0.011233895,0.000654,0.014013801,0.000330,0.010761947,0.000715,0.013471782
2019/1/15,0.003463,0.011215177,0.000654,0.014039997,0.000330,0.011134454,0.000715,0.013540591
2019/1/16,0.003463,0.011550457,0.000654,0.014509254,0.000330,0.011153137,0.000715,0.012581407
2019/1/17,0.003463,0.010997036,0.000654,0.013966817,0.000330,0.01141001,0.000715,0.011731583
2019/1/18,0.003463,0.01076552,0.000654,0.013951775,0.000330,0.011107409,0.000715,0.010934914
2019/1/21,0.003463,0.01115858,0.000654,0.014113385,0.000330,0.010769381,0.000715,0.010183029
2019/1/22,0.003463,0.010963857,0.000654,0.013743214,0.000330,0.010648183,0.000715,0.009538929
2019/1/23,0.003463,0.011375657,0.000654,0.014215135,0.000330,0.010492043,0.000715,0.01165432
2019/1/24,0.003463,0.01085707,0.000654,0.013561029,0.000330,0.01024626,0.000715,0.010887347
2019/1/25,0.003463,0.010591473,0.000654,0.013228199,0.000330,0.009892251,0.000715,0.010183992
2019/1/28,0.003463,0.010321272,0.000654,0.012736722,0.000330,0.009591517,0.000715,0.009511803
2019/1/29,0.003463,0.009951452,0.000654,0.012247027,0.000330,0.009815007,0.000715,0.01031956
2019/1/30,0.003463,0.009540251,0.000654,0.012053743,0.000330,0.009505861,0.000715,0.010087177
2019/1/31,0.003463,0.00964789,0.000654,0.01233986,0.000330,0.00921214,0.000715,0.009398055
2019/2/1,0.003463,0.009409672,0.000654,0.011801373,0.000330,0.008957973,0.000715,0.008785609
2019/2/11,0.003463,0.00979623,0.000654,0.012945233,0.000330,0.008938423,0.000715,0.008250311
2019/2/12,0.003463,0.01019091,0.000654,0.014236808,0.000330,0.008675616,0.000715,0.007757324
2019/2/13,0.003463,0.010110227,0.000654,0.014171942,0.000330,0.008551331,0.000715,0.007259843
2019/2/14,0.003463,0.010794419,0.000654,0.014702318,0.000330,0.008317236,0.000715,0.006833495
2019/2/15,0.003463,0.010329722,0.000654,0.014256944,0.000330,0.008422371,0.000715,0.006969668
2019/2/18,0.003463,0.010983773,0.000654,0.014425006,0.000330,0.00977622,0.000715,0.00653946
2019/2/19,0.003463,0.012193267,0.000654,0.016254281,0.000330,0.010328793,0.000715,0.006201999
2019/2/20,0.003463,0.011585324,0.000654,0.0155881,0.000330,0.010479222,0.000715,0.005861585
2019/2/21,0.003463,0.011106607,0.000654,0.015043224,0.000330,0.010151768,0.000715,0.005544603
2019/2/22,0.003463,0.010865786,0.000654,0.014580314,0.000330,0.009987499,0.000715,0.005974144
2019/2/25,0.003463,0.011527077,0.000654,0.015356391,0.000330,0.009681028,0.000715,0.005633189
2019/2/26,0.003463,0.014893355,0.000654,0.018219901,0.000330,0.009444949,0.000715,0.005333562
2019/2/27,0.003463,0.014747726,0.000654,0.017698052,0.000330,0.009380381,0.000715,0.005293591
2019/2/28,0.003463,0.014181549,0.000654,0.01748089,0.000330,0.009206643,0.000715,0.005241062
