Date,SH,SZ,HK,USA
2017-09-12,0.00090901,-0.000915854,0.000612052,0.003363999
2017-09-13,0.001378611,0.004336147,-0.002794199,0.000757066
2017-09-14,-0.003759116,-0.001893352,-0.004190136,-0.001100718
2017-09-15,-0.005281564,-0.000667369,0.001094063,0.001847236
2017-09-18,0.002755083,0.008173854,0.012664888,0.001455866
2017-09-19,-0.001788389,-0.006243143,-0.003848043,0.001110281
2017-09-20,0.002726161,0.009674456,0.002723214,0.000634313
2017-09-21,-0.002431257,-0.008291504,-0.000621094,-0.003045961
2017-09-22,-0.001573316,-0.002569475,-0.008174931,0.000647845
2017-09-25,-0.003275348,-0.012570365,-0.013636398,-0.002222027
2017-09-26,0.00060867,0.001838753,0.000460722,7.21E-05
2017-09-27,0.000505177,0.007854371,0.004703956,0.004085164
2017-09-28,-0.001682853,-0.000485558,-0.007988806,0.001204608
2017-09-29,0.002785029,0.005055115,0.004839251,0.003705091
2017-10-09,0.007594933,0.015972195,0.02802793,0.010070018
2017-10-10,0.002551522,0.005791781,0.005798086,0.002322447
2017-10-11,0.00156545,-0.001502059,-0.003554126,0.001803469
2017-10-12,-0.000644515,-0.000457105,0.002446673,-0.00168673
2017-10-13,0.001306311,0.008115916,0.000611405,0.000878111
2017-10-16,-0.003554879,-0.011219742,0.007598214,0.001750765
2017-10-17,-0.001903139,0.000367459,0.000163456,0.000672495
2017-10-18,0.002892314,0.000656823,0.000497256,0.000742373
2017-10-19,-0.00343652,-0.008259895,-0.019248907,0.000327964
2017-10-20,0.002515005,0.004408094,0.011653431,0.005116896
2017-10-23,0.000607018,0.005999736,-0.006366359,-0.003972492
2017-10-24,0.002232881,0.002902751,-0.005331401,0.001617946
2017-10-25,0.002552883,0.008649881,0.005253779,-0.004663057
2017-10-26,0.003140984,0.002105042,-0.003551227,0.001270946
2017-10-27,0.002713167,-0.001462367,0.008384753,0.008072957
2017-10-30,-0.007748538,-0.011526657,-0.003609851,-0.003192474
2017-10-31,0.000886225,0.004862911,-0.003199089,0.000944485
2017-11-01,0.000757601,-0.001521752,0.012338939,0.001592072
2017-11-02,-0.003711226,-0.005101054,-0.002637611,0.00018997
2017-11-03,-0.003418369,-0.006838905,0.002979455,0.003097079
2017-11-06,0.004872879,0.01413634,-0.000238082,0.001271331
2017-11-07,0.00749684,0.008285123,0.013901555,-0.000189107
2017-11-08,0.000552324,-0.001793535,-0.002991618,0.001443659
2017-11-09,0.003611344,0.00924568,0.007920754,-0.003761978
2017-11-10,0.001423218,0.007946464,-0.000537126,-0.000897617
2017-11-13,0.00441717,0.004289334,0.002103642,0.000983619
2017-11-14,-0.005304081,-0.009582876,-0.001030081,-0.002309621
2017-11-15,-0.007879668,-0.010430414,-0.010305597,-0.005525676
2017-11-16,-0.000962286,0.006617124,0.005790649,0.008196146
2017-11-17,-0.004807766,-0.021236205,0.006212533,-0.002626042
2017-11-20,0.002805663,0.01280553,0.002098357,0.001275762
2017-11-21,0.005335133,0.014387177,0.019061999,0.006541086
2017-11-22,0.005854453,-0.003559933,0.006218377,-0.00075028
2017-11-23,-0.022896638,-0.033330479,-0.009850521,0
2017-11-24,0.000567585,-0.00063328,0.005331235,0.002056155
2017-11-27,-0.009419377,-0.019180235,-0.006031208,-0.000384258
2017-11-28,0.003439618,0.012502624,-0.000179882,0.009848467
2017-11-29,0.001261378,-0.000811892,-0.001921104,-0.000369237
2017-11-30,-0.006193665,-0.012455483,-0.01507165,0.008190947
2017-12-01,0.000129326,0.006309793,-0.003533906,-0.00202449
2017-12-04,-0.002411098,0.000126676,0.002202637,-0.001052146
2017-12-05,-0.001795736,-0.014507494,-0.010140612,-0.00373943
2017-12-06,-0.002939242,0.005211928,-0.021426491,-0.000114087
2017-12-07,-0.006651741,-0.010088248,0.002777345,0.002932373
2017-12-08,0.005482244,0.01238784,0.011894772,0.005506299
2017-12-11,0.009788229,0.01904001,0.011363188,0.003201961
2017-12-12,-0.01245622,-0.008978413,-0.005917773,0.001548878
2017-12-13,0.006773838,0.009116614,0.01487191,-0.000472953
2017-12-14,-0.003208804,-0.003025084,-0.001906776,-0.004070826
2017-12-15,-0.007988426,-0.010086292,-0.010912222,0.008974325
2017-12-18,0.000546609,-0.003455273,0.007012591,0.005362862
2017-12-19,0.008756634,0.01048155,0.006996459,-0.003230291
2017-12-20,-0.002709721,-0.006470549,-0.000668976,-0.000827904
2017-12-21,0.003788046,0.010443499,0.004548457,0.00198563
2017-12-22,-0.000907953,-0.002166843,0.007183218,-0.000458174
2017-12-25,-0.005035391,-0.007990892,0,0
2017-12-26,0.007823169,0.001483649,0,-0.001058382
2017-12-27,-0.009177452,-0.010036408,0.000664345,0.000790897
2017-12-28,0.006289153,0.005755126,0.008988886,0.001834028
2017-12-29,0.003272494,0.00605458,0.001856434,-0.005183179
2018-01-02,0.012443804,0.012463405,0.0199257,0.00830338
2018-01-03,0.006206833,0.009146907,0.001495643,0.006398819
2018-01-04,0.004927654,0.00541203,0.005743604,0.004028661
2018-01-05,0.001783939,0.000132453,0.002542907,0.0070338
2018-01-08,0.005227213,0.003514885,0.002754859,0.001662323
2018-01-09,0.001296415,0.005655469,0.003620767,0.001302903
2018-01-10,0.002324234,-0.000874213,0.00200926,-0.001112206
2018-01-11,0.001025941,0.002370543,0.001501912,0.007033618
2018-01-12,0.001049763,-0.000192303,0.009387736,0.006749628
2018-01-15,-0.0053814,-0.013482081,-0.002345242,0
2018-01-16,0.007654564,0.007026379,0.018056809,-0.003524463
2018-01-17,0.002350379,-0.007284144,0.002465464,0.009415002
2018-01-18,0.008733112,0.001410018,0.004331308,-0.001616379
2018-01-19,0.003772929,-0.002087641,0.004138916,0.004385228
2018-01-22,0.003870048,0.019192834,0.004294543,0.008066754
2018-01-23,0.012892868,0.00366312,0.016586398,0.002174396
2018-01-24,0.003654443,0.004527308,0.000849967,-0.000560031
2018-01-25,-0.003134825,-0.004738917,-0.009230949,0.000602635
2018-01-26,0.002768024,0.000454791,0.015301743,0.011841155
2018-01-29,-0.009872633,-0.017745576,-0.005647262,-0.006731944
2018-01-30,-0.009932357,-0.006512512,-0.010907914,-0.010898782
2018-01-31,-0.002057219,-0.010560078,0.008586423,0.00048894
2018-02-01,-0.009725688,-0.026464406,-0.007455164,-0.000648061
2018-02-02,0.004380907,0.005598038,-0.001234909,-0.021208513
2018-02-05,0.007341308,-0.008137995,-0.010936826,-0.040979244
2018-02-06,-0.033503971,-0.042324791,-0.051164173,0.017440939
2018-02-07,-0.018213746,-0.012588255,-0.00889741,-0.005001595
2018-02-08,-0.014265849,0.012258634,0.004223499,-0.037536451
2018-02-09,-0.040526535,-0.035802108,-0.030995423,0.014936071
2018-02-12,0.007755833,0.029061914,-0.001619593,0.013914604
2018-02-13,0.009775547,0.006854908,0.012895613,0.002612952
2018-02-14,0.004458519,0.006705154,0.022656858,0.01340248
2018-02-22,0.021693202,0.021762364,0.014749177,0.001975076
2018-02-23,0.00626123,0.00036165,0.009736263,0.016028344
2018-02-26,0.012328763,0.021830156,0.007401693,0.011756998
2018-02-27,-0.011264445,-0.008079189,-0.007300007,-0.012706864
2018-02-28,-0.009920786,0.001961187,-0.013557984,-0.011095807
2018-03-01,0.004401689,0.010564554,0.006468854,-0.013324342
2018-03-02,-0.00587295,-0.007939638,-0.014843328,0.005071573
2018-03-05,0.00073682,0.001790075,-0.022792066,0.011032048
2018-03-06,0.010044931,0.012162173,0.020890445,0.002638794
2018-03-07,-0.005463695,-0.009353575,-0.010285234,-0.00048385
2018-03-08,0.0051158,0.010462176,0.015153863,0.004463107
2018-03-09,0.005704923,0.015957442,0.01114648,0.017378796
2018-03-12,0.005906448,0.011733649,0.019296553,-0.001273968
2018-03-13,-0.004947938,-0.007492845,0.000225357,-0.006363591
2018-03-14,-0.005696568,-0.009053886,-0.005266847,-0.005724494
2018-03-15,-8.20E-05,0.002156912,0.0033749,-0.000781966
2018-03-16,-0.006450677,-0.010080275,-0.001240604,0.001703472
2018-03-19,0.002865424,0.001571913,0.000374262,-0.014204164
2018-03-20,0.003472804,0.000840982,0.001147753,0.001481798
2018-03-21,-0.002944047,-0.008778998,-0.004291927,-0.001843986
2018-03-22,-0.005325223,-0.009407325,-0.010933479,-0.025162891
2018-03-23,-0.033926817,-0.040199998,-0.024516713,-0.020966906
2018-03-26,-0.006038834,0.01191468,0.007901208,0.027157241
2018-03-27,0.010507314,0.020004505,0.007923723,-0.017276335
2018-03-28,-0.014008279,-0.013458194,-0.024952234,-0.002916612
2018-03-29,0.012247775,0.011780168,0.002359894,0.013769674
2018-03-30,0.002647024,0.010481177,0,0
2018-04-02,-0.001804287,-0.001445183,0,-0.022337336
2018-04-03,-0.008392127,-0.009090821,0.002881697,0.012614839
2018-04-04,-0.001760423,-0.006483341,-0.021915434,0.011566486
2018-04-09,0.002293818,-0.002918791,0.024082708,-0.011922002
2018-04-10,0.016578436,0.010535562,0.016512304,0.016726875
2018-04-11,0.0055669,0.003971431,0.005498761,-0.005525299
2018-04-12,-0.008704111,-0.007532607,-0.002149998,0.008250731
2018-04-13,-0.006636839,-0.003723004,-0.000742752,-0.002886647
2018-04-16,-0.015322064,-0.006103658,-0.015995323,0.008109024
2018-04-17,-0.014097444,-0.021336501,-0.008340263,0.010661578
2018-04-18,0.008022051,0.009234406,0.007367922,0.000831366
2018-04-19,0.00840309,0.010218451,0.014006951,-0.005726121
2018-04-20,-0.01470259,-0.01787473,-0.00944724,-0.008536536
2018-04-23,-0.001149422,-0.007520605,-0.005389185,5.62E-05
2018-04-24,0.019854909,0.021895385,0.012620974,-0.013380569
2018-04-25,-0.003500625,-0.000921054,-0.010056391,0.001837119
2018-04-26,-0.013772983,-0.024175293,-0.010566751,0.01043419
2018-04-27,0.002341928,0.003143026,0.009097338,0.001113636
2018-05-02,-0.000342057,0.001780024,0.01463673,-0.012824402
2018-05-03,0.006387591,0.011193883,-0.013361268,-0.002253696
2018-05-04,-0.003168542,-0.003101164,-0.012762355,0.012811201
2018-05-07,0.014756036,0.019213177,0.002264214,0.00345796
2018-05-08,0.007923371,0.007650246,0.013620939,-0.000265656
2018-05-09,-0.000742496,-0.001749425,0.00438545,0.009682176
2018-05-10,0.004831204,0.003807066,0.008942846,0.009370633
2018-05-11,-0.003512303,-0.008897221,0.010154103,0.001707631
2018-05-14,0.003404333,0.00349408,0.013463762,0.000883522
2018-05-15,0.00569821,0.007172001,-0.012334708,-0.006842165
2018-05-16,-0.007065246,-0.004342215,-0.00134277,0.004060558
2018-05-17,-0.004821702,-0.006151071,-0.005401765,-0.000855844
2018-05-18,0.012370769,0.003481144,0.003417991,-0.002632227
2018-05-21,0.006431271,0.008697607,0.006004913,0.007386739
2018-05-22,0.000158471,4.25E-05,0,-0.003135737
2018-05-23,-0.014119652,-0.012510128,-0.018207838,0.003248374
2018-05-24,-0.004516807,-0.006301912,0.00309043,-0.002023203
2018-05-25,-0.004231023,-0.010971299,-0.005603631,-0.002357246
2018-05-28,-0.00198042,0.001656961,0.006676466,0
2018-05-29,-0.004663865,-0.011129118,-0.009992121,-0.011564198
2018-05-30,-0.025322256,-0.02350652,-0.014032996,0.012695828
2018-05-31,0.01776469,0.018794613,0.013699733,-0.006879564
2018-06-01,-0.006569754,-0.012274498,0.000799184,0.010849194
2018-06-04,0.005220483,0.003438035,0.016563522,0.004479599
2018-06-05,0.007445221,0.017765864,0.003079878,0.000702618
2018-06-06,0.000313017,-0.001971922,0.005327489,0.008567375
2018-06-07,-0.001823811,-0.00494734,0.008110598,-0.000714196
2018-06-08,-0.01361988,-0.010503163,-0.017593581,0.003125936
2018-06-11,-0.004683407,-0.002956391,0.003407497,0.001068718
2018-06-12,0.008850514,0.013752633,0.001267074,0.00174335
2018-06-13,-0.009742607,-0.014893986,-0.012150251,-0.004026051
2018-06-14,-0.001848254,-0.00762336,-0.009275138,0.002471511
2018-06-15,-0.007312001,-0.013987817,-0.004293012,-0.001017075
2018-06-19,-0.037750644,-0.053139139,-0.027758303,-0.006141039
2018-06-20,0.002720008,0.009196094,0.007737846,0.001712161
2018-06-21,-0.013691762,-0.019435245,-0.013473791,-0.006345489
2018-06-22,0.004850947,0.010011854,0.001455828,0.001861981
2018-06-25,-0.010528174,-0.009045901,-0.012860488,-0.013724736
2018-06-26,-0.005185924,0.00155916,-0.002761953,0.002204581
2018-06-27,-0.011014418,-0.018278427,-0.018182637,-0.008604291
2018-06-28,-0.00934207,-0.010572132,0.004974563,0.006178624
2018-06-29,0.02171645,0.03392361,0.016064318,0.000758382
2018-07-02,-0.025237284,-0.021288974,0,0.003068015
2018-07-03,0.004082352,0.004546964,-0.014143963,-0.004947354
2018-07-04,-0.009961578,-0.020175566,-0.010646135,0
2018-07-05,-0.00914931,-0.019180894,-0.002109649,0.008620753
2018-07-06,0.004881923,0.005547643,0.004738116,0.008481296
2018-07-09,0.024708902,0.027973263,0.013168703,0.008823039
2018-07-10,0.004445902,0.004891066,-0.000217857,0.003473207
2018-07-11,-0.017631085,-0.019728169,-0.012919489,-0.007094179
2018-07-12,0.021559552,0.027681603,0.005974211,0.008749036
2018-07-13,-0.002281776,0.005753227,0.001566317,0.001079231
2018-07-16,-0.006054676,-0.001030496,0.000498502,-0.00102809
2018-07-17,-0.005655886,-0.003455144,-0.012543247,0.003973657
2018-07-18,-0.00388435,-0.009684623,-0.002280205,0.002160488
2018-07-19,-0.005278164,-0.005052332,-0.003789821,-0.003952948
2018-07-20,0.020459827,0.011225363,0.007626328,-0.000948479
2018-07-23,0.010699292,0.006790621,0.001121013,0.001838084
2018-07-24,0.016093274,0.016265145,0.014384494,0.004780939
2018-07-25,-0.000659115,-0.000215745,0.0090128,0.009101546
2018-07-26,-0.007377378,-0.011782748,-0.004832491,-0.003032251
2018-07-27,-0.002994769,-0.006022219,0.000803999,-0.006562253
2018-07-30,-0.0015814,-0.01226227,-0.002470119,-0.005754181
2018-07-31,0.002562312,-0.000344121,-0.005224631,0.00488475
2018-08-01,-0.018031979,-0.018892237,-0.008476014,-0.001040376
2018-08-02,-0.020006771,-0.024964696,-0.022094695,0.004926494
2018-08-03,-0.009964148,-0.020322026,-0.00137978,0.004644138
2018-08-06,-0.012876167,-0.02084124,0.005175544,0.003538296
2018-08-07,0.027435566,0.029822047,0.015432307,0.002824165
2018-08-08,-0.012702285,-0.020152766,0.003903164,-0.00026238
2018-08-09,0.018334885,0.029765274,0.008750618,-0.001441719
2018-08-10,0.000332131,0.007002193,-0.008413237,-0.007113871
2018-08-13,-0.003376334,0.003559488,-0.015160424,-0.004005958
2018-08-14,-0.001761531,-0.006778798,-0.006573463,0.006389244
2018-08-15,-0.020750714,-0.023190065,-0.015470078,-0.00760222
2018-08-16,-0.00663393,-0.009410771,-0.008180843,0.007919471
2018-08-17,-0.013391177,-0.016867539,0.004182648,0.003323136
2018-08-20,0.011052895,0.006834154,0.014133106,0.002427959
2018-08-21,0.013103964,0.016033483,0.005608011,0.002068567
2018-08-22,-0.007029781,-0.011031958,0.006298106,-0.000398189
2018-08-23,0.003689741,0.005516816,-0.004909842,-0.001691231
2018-08-24,0.00176406,-0.001958314,-0.004267292,0.006198853
2018-08-27,0.018856752,0.028735987,0.021660986,0.007670392
2018-08-28,-0.001049373,0.000594061,0.002842108,0.000269268
2018-08-29,-0.003126767,-0.006352943,0.002286289,0.005701427
2018-08-30,-0.011395681,-0.014457272,-0.00888183,-0.004430275
2018-08-31,-0.004560994,-0.010210518,-0.009781974,0.00013443
2018-09-03,-0.001656912,-0.001172256,-0.006311192,0
2018-09-04,0.010969832,0.011695366,0.009410902,-0.001654305
2018-09-05,-0.016812306,-0.017760199,-0.026078044,-0.00280317
2018-09-06,-0.004712394,-0.009324037,-0.009874889,-0.003652288
2018-09-07,0.003978239,-0.000216106,-5.00E-05,-0.002213304
2018-09-10,-0.0121438,-0.01969116,-0.013348301,0.001897844
2018-09-11,-0.001754946,0.001178454,-0.007171946,0.003739838
2018-09-12,-0.003260883,-0.006971498,-0.002933479,0.000356662
2018-09-13,0.011471023,0.006485166,0.025410855,0.005282251
2018-09-14,-0.001837021,-0.00610944,0.010065709,0.000275465
2018-09-17,-0.011132913,-0.014116175,-0.012957366,-0.005569746
2018-09-18,0.018161893,0.016735217,0.005636611,0.005369011
2018-09-19,0.01144473,0.014127214,0.011914863,0.00125331
2018-09-20,-0.000588278,-0.001725097,0.002565004,0.007840575
2018-09-21,0.025003629,0.021288897,0.017319882,-0.000368506
2018-09-25,-0.005843213,-0.006635975,-0.016248008,-0.004816242
2018-09-26,0.009231759,0.008040522,0.011544983,-0.003289248
2018-09-27,-0.005357855,-0.010188253,-0.00363808,0.002763277
2018-09-28,0.010593727,0.007959302,0.002628477,-6.86E-06
2018-10-08,-0.037159408,-0.040501795,-0.057072129,-0.01014077
2018-10-09,0.001657494,-0.001791788,-0.00113195,-0.001417958
2018-10-10,0.001772759,-0.004436724,0.000770262,-0.032864176
2018-10-11,-0.05223321,-0.060743191,-0.035379587,-0.020573074
2018-10-12,0.009078918,0.004543339,0.02117914,0.014206284
2018-10-15,-0.014888916,-0.015055865,-0.013814318,-0.005905035
2018-10-16,-0.008476622,-0.01954491,0.000675966,0.021495643
2018-10-17,0.006002522,0.009073817,0,-0.000252676
2018-10-18,-0.029354696,-0.024129935,-0.000302801,-0.014391946
2018-10-19,0.025758575,0.027861673,0.004197678,-0.00036117
2018-10-22,0.040938022,0.048875814,0.02315014,-0.004299475
2018-10-23,-0.022619021,-0.022434153,-0.030841409,-0.005511851
2018-10-24,0.003264035,-0.003943572,-0.003817877,-0.03086449
2018-10-25,0.000193754,-0.002081493,-0.010111771,0.018625052
2018-10-26,-0.001902105,-0.003279408,-0.011075654,-0.017327218
2018-10-29,-0.021834107,-0.024315311,0.003819541,-0.006559621
2018-10-30,0.010206037,0.007237297,-0.009129036,0.015666824
2018-10-31,0.013525876,0.014589458,0.016032195,0.010851291
2018-11-01,0.001327041,0.011354594,0.01746659,0.010557797
2018-11-02,0.026950348,0.039608487,0.042113236,-0.006316665
2018-11-05,-0.004126919,-0.003617711,-0.020839414,0.005600317
2018-11-06,-0.002278881,-0.00610222,0.007193923,0.006259335
2018-11-07,-0.00677397,-0.005031429,0.001023316,0.021208877
2018-11-08,-0.002161704,-0.006969271,0.003060691,-0.002508982
2018-11-09,-0.013947583,-0.006426615,-0.023860252,-0.00919899
2018-11-12,0.012177593,0.024022841,0.001221002,-0.019701475
2018-11-13,0.009260528,0.016773379,0.006229816,-0.001481905
2018-11-14,-0.008526564,-0.006920562,-0.005367375,-0.007567464
2018-11-15,0.01364916,0.011828785,0.017498342,0.010593801
2018-11-16,0.004099926,0.007522342,0.003072021,0.00222328
2018-11-19,0.009108212,0.005774464,0.007198036,-0.016643094
2018-11-20,-0.021326744,-0.028280353,-0.020160018,-0.018151208
2018-11-21,0.002135718,0.003673407,0.005074624,0.003043276
2018-11-22,-0.002289794,-0.00183129,0.001845872,0
2018-11-23,-0.02493005,-0.032592077,-0.003525445,-0.00655489
2018-11-26,-0.001423929,-0.002722732,0.017298115,0.01553241
2018-11-27,-0.000439046,0.002527091,-0.001676513,0.003261703
2018-11-28,0.010508999,0.015967646,0.013314618,0.022973935
2018-11-29,-0.013180851,-0.020634715,-0.008677203,-0.00219769
2018-11-30,0.008079672,0.011154509,0.002106534,0.008185524
2018-12-03,0.02573635,0.033419237,0.025476152,0.010941355
2018-12-04,0.004203597,0.001921441,0.002884257,-0.032364884
2018-12-05,-0.006058836,-0.003169221,-0.016168484,0
2018-12-06,-0.016840408,-0.024401244,-0.024731839,-0.001522188
2018-12-07,0.000271114,-0.000149372,-0.00354101,-0.023320165
2018-12-10,-0.008175871,-0.014097816,-0.011946856,0.001762195
2018-12-11,0.003677925,0.007939803,0.000749057,-0.000356368
2018-12-12,0.0031088,0.001641398,0.016104505,0.005419489
2018-12-13,0.012257736,0.014292604,0.012893563,-0.000199919
2018-12-14,-0.015302828,-0.022847203,-0.01619493,-0.019086677
2018-12-17,0.001632006,-0.004849908,-0.000260972,-0.020773476
2018-12-18,-0.008208012,-0.00820814,-0.010492572,8.64E-05
2018-12-19,-0.01051214,-0.014824341,0.001981076,-0.015395733
2018-12-20,-0.005214971,0.001044402,-0.009350719,-0.015772091
2018-12-21,-0.007892267,-0.011963093,0.005069169,-0.020588307
2018-12-24,0.004274813,0.007490585,-0.003962192,-0.027112248
2018-12-25,-0.008780387,-0.008145175,0,0
2018-12-26,-0.002605019,-0.005837285,0,0.049593807
2018-12-27,-0.006087154,-0.010180031,-0.006724784,0.008562629
2018-12-28,0.004353372,0.003388781,0.000993764,-0.001241547
2019-01-02,-0.011470084,-0.012503486,-0.01465837,0.009771738
2019-01-03,-0.000376507,-0.008368117,-0.002625909,-0.024756676
2019-01-04,0.020494304,0.027562076,0.02240911,0.034335693
2019-01-07,0.007245111,0.015836215,0.008181915,0.007010435
2019-01-08,-0.002615976,-0.001156238,0.001538569,0.009695296
2019-01-09,0.007078159,0.007614892,0.022680572,0.004098026
2019-01-10,-0.003634099,-0.002594169,0.002233742,0.004518445
2019-01-11,0.007389378,0.006110844,0.005498949,-0.000146343
2019-01-14,-0.007074077,-0.008671331,-0.013834937,-0.005257563
2019-01-15,0.013636751,0.018645659,0.0202279,0.010721712
2019-01-16,3.00E-05,-0.00091399,0.002676453,0.002221967
2019-01-17,-0.004195848,-0.00929589,-0.005444556,0.007591453
2019-01-18,0.014208499,0.014863243,0.012527457,0.013183053
2019-01-21,0.005586968,0.005915354,0.0039028,0
2019-01-22,-0.011800494,-0.014351655,-0.007026261,-0.014157284
2019-01-23,0.000503934,0.000929573,0.000101831,0.002202894
2019-01-24,0.004141566,0.006612493,0.004175769,0.001375677
2019-01-25,0.003870018,0.002895376,0.01652632,0.00848872
2019-01-28,-0.001824445,-0.000773094,0.000281836,-0.007846861
2019-01-29,-0.001048565,-0.005043862,-0.00164195,-0.00145621
2019-01-30,-0.007199759,-0.010703919,0.004037894,0.015549242
2019-01-31,0.003493122,0.001170448,0.010838969,0.008597378
2019-02-01,0.013023392,0.027380118,-0.000419791,0.000898635
2019-02-11,0.013621289,0.030589405,0.007629587,0.001208189
2019-02-12,0.006781615,0.011494895,0.000976768,0.01289025
2019-02-13,0.0184044,0.020116155,0.011581278,0.003023977
2019-02-14,-0.000502891,0.005966634,-0.002299844,-0.002651624
2019-02-15,-0.013720227,-0.011475285,-0.018683493,0.01087871
2019-02-18,0.026831197,0.039539496,0.015991275,0
2019-02-19,0.000468095,-0.000716013,-0.00419374,0.001498775
2019-02-20,0.002022393,0.003857019,0.010128903,0.001777132
2019-02-21,-0.003410704,-0.002562918,0.004063611,-0.003526412
2019-02-22,0.019051158,0.023603093,0.006509973,0.006411088
2019-02-25,0.056007322,0.055874826,0.004962469,0.001231796
2019-02-26,-0.00667518,-0.004985462,-0.006465626,-0.000790384
2019-02-27,0.004184203,-0.009162133,-0.000508132,-0.000544042
2019-02-28,-0.004357199,0.002904928,-0.004320969,-0.002825547
2019-03-01,0.018038774,0.015027071,0.006251139,0.006895338
2019-03-04,0.011212573,0.023644598,0.005116588,-0.0038806
2019-03-05,0.008809392,0.022518995,6.94E-05,-0.001131477
2019-03-06,0.01566753,0.010916362,0.002624164,-0.006524116
2019-03-07,0.001392219,-0.002307017,-0.008890198,-0.00812571
2019-03-08,-0.043959475,-0.032484665,-0.019146648,-0.002131739
2019-03-11,0.019236958,0.03637479,0.009737704,0.014666049
2019-03-12,0.011005908,0.014108252,0.014649883,0.002953329
2019-03-13,-0.010899559,-0.025320359,-0.003921735,0.006949619
2019-03-14,-0.011981131,-0.018153409,0.0015253,-0.000868043
2019-03-15,0.010387654,0.014080743,0.005575815,0.004984903
2019-03-18,0.024709645,0.030667571,0.013675253,0.003705961
2019-03-19,-0.001757709,-0.000374433,0.001947362,-0.000130606
2019-03-20,-0.000108283,-0.003977766,-0.0049314,-0.002944323
2019-03-21,0.003499178,0.007060075,-0.008506199,0.010852516
2019-03-22,0.000868528,0.000954792,0.001437831,-0.018974528
2019-03-25,-0.019688941,-0.017969535,-0.020265954,-0.000839073
2019-03-26,-0.015095441,-0.019449549,0.00152717,0.007182778
2019-03-27,0.008549678,0.010137011,0.005647793,-0.00464438
2019-03-28,-0.009189142,-0.006548564,0.001634628,0.003589544
2019-03-29,0.031992124,0.037747492,0.009596802,0.006734294
2019-04-01,0.025755171,0.03642301,0.017577835,0.011568586
2019-04-02,0.002038159,-0.000715077,0.002119273,1.74E-05
2019-04-03,0.01242515,0.007811968,0.012210094,0.002148408
2019-04-04,0.009413377,0.007280703,-0.001669758,0.002084638
2019-04-08,-0.000542449,-0.006138156,0.004704319,0.005688705
2019-04-09,-0.00158604,0.008187027,0.002671131,-0.006067471
2019-04-10,0.000699455,-0.000147222,-0.001257731,0.003477868
2019-04-11,-0.016029958,-0.026514373,-0.009299937,3.81E-05
2019-04-12,-0.000418908,-0.002565699,0.002356277,0.006609378
2019-04-15,-0.00339927,-0.007755082,-0.003311294,-0.000629426
2019-04-16,0.023856605,0.023263038,0.01070588,0.000509365
2019-04-17,0.002926022,0.005520002,-0.000172254,-0.002273775
2019-04-18,-0.003958392,-0.00548736,-0.005358397,0.001579065
2019-04-19,0.006336869,0.012692472,0,0
2019-04-22,-0.017046211,-0.018614889,0,0.001012038
2019-04-23,-0.0051162,-0.009746069,-6.67E-07,0.008841219
2019-04-24,0.000944134,0.011023689,-0.005253437,-0.002191786
2019-04-25,-0.024296373,-0.032106048,-0.00858993,-0.000368947
2019-04-26,-0.011981205,-0.012798507,0.001868371,0.004685305
2019-04-29,-0.007743782,-0.016187658,0.009721328,0.001071472
2019-04-30,0.005172378,0.005408297,-0.006479819,0.0009514
2019-05-06,-0.055833651,-0.075560637,-0.016474904,-0.004535224
2019-05-07,0.006856028,0.016317679,0.005244812,-0.016511678
2019-05-08,-0.011151655,-0.009563331,-0.012254189,-0.001605381
2019-05-09,-0.014791499,-0.013910019,-0.023863918,-0.003021442
2019-05-10,0.030956974,0.040336703,0.008447932,0.003720321
2019-05-13,-0.012077222,-0.014295663,0,-0.024130631
2019-05-14,-0.006922998,-0.007140021,-0.014998823,0.008016018
2019-05-15,0.019096683,0.024414274,0.005216197,0.005838958
2019-05-16,0.005796109,0.003703887,0.000224984,0.008895249
2019-05-17,-0.024838288,-0.031542568,-0.011621899,-0.00583732
2019-05-20,-0.004056349,-0.009342204,-0.005684083,-0.006749361
2019-05-21,0.012319426,0.019225229,-0.004691659,0.008495791
2019-05-22,-0.004908587,-0.005094613,0.001760841,-0.002824366
2019-05-23,-0.013552318,-0.025625834,-0.01583812,-0.01191414
2019-05-24,0.000168097,-0.003719754,0.00318332,0.001353535
2019-05-27,0.013804231,0.0231362,-0.002406967,0
2019-05-28,0.006061586,0.006221379,0.00376428,-0.008375618
2019-05-29,0.001644655,-0.002803924,-0.005662483,-0.006911957
2019-05-30,-0.003050403,-0.007436885,-0.004436455,0.00209844
2019-05-31,-0.002446585,-0.00230947,-0.007884601,-0.013195356
2019-06-03,-0.002972095,-0.007364143,-0.000268762,-0.002765201
2019-06-04,-0.009619316,-0.012274513,-0.004920826,0.021432345
2019-06-05,-0.000301228,-0.000254359,0.0050042,0.008161897
2019-06-06,-0.011749524,-0.018420518,0.002596723,0.006135555
2019-06-10,0.008604717,0.014775456,0.022746287,0.015206665
2019-06-11,0.025800365,0.037407646,0.007639971,-0.000349877
2019-06-12,-0.005583795,-0.009179033,-0.017304477,-0.00203762
2019-06-13,0.000467797,-0.00034727,-0.000503507,0.00409745
2019-06-14,-0.009882811,-0.015804962,-0.006461325,-0.001611542
2019-06-17,0.001959698,-0.003320486,0.004012412,0.00093177
2019-06-18,0.000878197,0.00266978,0.009975701,0.009717373
2019-06-19,0.009565186,0.013790203,0.025578235,0.002985177
